,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
0,0,17,23.59793765587232,1.4441036234897406,8.647058823529411,38.0,0.9785793048458492,1,36.60672268907561,0.9346103796906586,0.8898229809406527,3.1061893877035542
2,2,34,40.3721270140542,3.4099402547561044,39.0,193.85294117647058,0.5642734980311724,6,45.04907563025211,0.9904325063529467,0.8980239905513,4.244359840409447
3,3,36,44.058593891516146,1.7987123257628723,31.055555555555557,255.5,1.2316429631615444,7,42.21218640183341,0.9322742927475919,0.3171720732196984,4.868966010661448
4,4,14,20.040009900633795,1.2896934926362815,34.57142857142857,47.42857142857143,0.6730084681245503,8,14.375966386554618,0.9495774733223525,0.6552236763745782,3.6197553485610787
12,13,52,63.25313803523334,1.223172104608416,108.98076923076923,238.5,1.2502925386014347,25,81.20352941176469,0.9969868979583725,0.9779280599266582,6.337752932761163
14,15,23,34.77196747502566,1.0210793590776346,115.95652173913044,289.8695652173913,-0.8343231777870831,28,52.91782945736435,0.9911763932489724,0.9336213322139045,3.0453841259082965
15,16,26,31.993184402054457,2.156193304789412,120.5,80.42307692307692,-0.3556913412548378,29,53.08372326203212,0.9684755005207573,0.8844781237415807,3.1610494046742006
16,17,10,13.983571708266703,1.0486764418842756,121.6,88.5,-0.9622794262389339,32,28.74999999999993,0.8799999999999997,0.3999999999999958,2.049037367004538
18,19,45,55.791395726174265,2.9687533172624305,140.53333333333333,286.0,1.1969262876114448,36,49.440336134453766,0.9861669440978676,0.9342303293639516,5.890118687881485
19,20,17,19.814734404998152,1.335891072525181,143.0,385.2352941176471,0.1490932483434758,37,77.89529914529915,0.9803503534383531,0.9771238377007608,2.0141825889787306
21,22,13,14.966629547095765,0.0,170.0,63.0,0.0,43,27.246153846153817,0.8987603305785122,0.8571428571428574,2.2988054224554144
22,23,25,33.875622176177046,1.1259760996138306,178.0,498.28,-0.552335897125505,44,42.39095744680847,0.8819242047173533,0.8327120137086022,3.4194191053493856
23,24,31,46.44997066370075,1.7652609600429647,187.70967741935485,228.0,-0.8786004932532323,48,47.05529411764705,0.98459982256001,0.9721510284621597,4.066898560549757
24,25,55,63.907399735601146,1.3475270988074133,193.83636363636364,468.0,1.457523537558272,49,77.0700951557093,0.9666497436636601,0.6980418798152094,6.617098225077291
25,26,17,24.481536173562237,1.1603568869339527,200.0,357.47058823529414,0.6436159091497405,50,42.61764705882354,0.9485596707818931,0.8858131487889276,2.9499995547618583
27,28,18,20.956552516247804,1.1688098691793702,219.5,82.77777777777777,0.1398780256937733,52,18.825210084033625,0.9714687838629839,0.6921651855272871,2.7821447118795435
28,29,20,28.037716601325606,1.3139435999123135,223.5,50.9,-0.8011072782206362,55,35.930487804878084,0.8996813452604908,0.8499888209552113,3.632176331833389
29,30,40,46.52821608036889,1.5215480204388625,237.525,55.5,1.4471860340345835,58,51.57568332596193,0.8401573925980935,0.9287930637978847,4.944531741920017
33,34,56,81.11844538795845,2.0093814369524425,298.5,286.19642857142856,0.6535529271477125,63,63.391092436974766,0.9921099985716952,0.9862504291182423,9.423977026209844
34,35,39,52.79680785993551,1.5452964364575374,294.79487179487177,251.0,1.0208215313906575,64,59.74201680672266,0.9875642259213435,0.9401787991258527,5.517536119510467
35,36,57,68.22612366591098,1.9318940182264621,323.0,216.2280701754386,0.26715693958074666,67,89.85848739495793,0.9679538553448166,0.9830291419368679,7.085268729300581
37,38,19,24.662306343790725,1.4095078172945128,311.57894736842104,193.0,-1.0929053072406183,70,60.318181818181806,0.9503035045705989,0.9178329728551547,2.7344384718467154
38,39,35,41.25804314579919,1.5641383700288203,322.1714285714286,345.0,-1.3661095087738648,73,64.50823529411764,0.9776984457657063,0.9544286345227679,3.9406038333301305
39,40,57,66.42493654152207,1.8473309273394707,331.140350877193,258.0,1.4343236841785214,74,72.3978151260504,0.9495082325333033,0.9887167194581526,7.234838905860438
40,41,48,65.04100777295648,3.7119292812939633,347.8333333333333,297.5833333333333,-0.7197135802456603,75,140.8571329510825,0.8400916177396148,0.7812687019985121,7.453410628147995
41,42,8,9.632235616251407,0.984904580666512,348.875,58.5,1.2563981835871803,81,42.107692307692275,0.8800225972742035,0.9100346020761242,1.6339207480623448
42,43,40,51.44997178898019,1.962244356124364,379.5,273.375,0.4572083861987494,83,73.77781512605044,0.9533081394275665,0.6453468752599877,4.877661702106407
43,44,23,26.90548635269779,1.1780533926230192,378.0,414.1304347826087,-0.16675299838594834,84,144.90000000000003,0.9322518110396899,0.835374425349223,2.809318477458614
44,45,44,51.044757244279545,1.4612450894404347,382.3636363636364,214.5,1.4715345067373724,86,62.23529411764703,0.9911062381852552,0.9361026897163579,4.868302539882405
46,47,38,57.81269639722364,0.8851824810887713,409.5,408.13157894736844,-0.7095570407322304,89,58.447058823529375,0.9946184842249657,0.9304863289914347,5.912147376099767
47,48,16,14.409337877878157,5.361527946504226,399.5625,371.8125,-0.09739587797473614,90,50.88750000000005,0.9549192973496335,0.8501752781588174,2.0884086561383914
48,49,36,56.60588125050288,1.3730691770908203,425.5,438.0833333333333,0.7562189052620883,91,54.4578151260504,0.9856686702969668,0.9481975365310092,5.510411150840959
53,54,16,19.99270689438632,1.5138266199131467,492.5,58.5,1.172759369602445,104,29.034460887949265,0.9327944908139766,0.9273956235783316,2.8707514793444817
