,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
0,0,35,45.843448249640915,1.872978510518244,24.17142857142857,358.0,1.0779819525405927,5,47.128739495798314,0.8612527372624189,0.8522099276457504,4.7429969584273195
1,1,65,71.35036291293399,12.735786917408431,37.33846153846154,156.75384615384615,1.0301799462819747,6,12.706050420168019,0.9199279476663558,0.6884733652439571,6.670024483112728
16,16,33,43.17993420312069,3.57321228507153,138.96969696969697,244.1818181818182,0.5020925828484727,33,48.713613445378115,0.9609372947631314,0.9653198170632293,3.4454234924111025
23,23,31,32.40757782534953,6.023600170599431,173.8709677419355,376.4516129032258,-0.7920648728717423,42,54.98117408906883,0.8250492772994601,0.8175593243957937,2.7999481208610533
28,28,18,20.981208934191773,1.2317738110220344,202.44444444444446,202.5,-1.422755177844459,51,69.20175438596496,0.9428669426954456,0.9709425242145632,2.4134792007908703
29,29,24,34.90954266814891,1.6215382376762568,213.20833333333334,252.5,-0.9151453669255858,53,68.69816848183078,0.9747838479185269,0.7283689614596487,2.4758742636971856
33,33,23,26.346747185088752,7.5118148719533835,242.52173913043478,73.34782608695652,-0.6907372046397732,63,12.794957983193271,0.8139210120389553,0.6400914716719265,5.2512930363898604
35,35,24,20.440166347763913,7.106697913327631,256.25,321.2083333333333,0.06324218366840317,67,54.80192307692307,0.8945705257110025,0.8380577677001619,2.3814840061387974
39,39,16,19.586936967394298,1.3376846546636638,311.5,228.3125,-0.34488581889737363,80,106.39510489510488,0.8844283941285704,0.9747203305264264,1.8822982145206
45,45,12,18.040693221634708,0.8692584800194418,360.1666666666667,50.5,0.870672745880349,92,45.954545454545425,0.9016437388528362,0.841111555057219,2.4387905055386274
48,48,28,35.78820949981943,1.2121744591779355,405.5,75.96428571428571,0.4447428552446988,100,33.61092436974792,0.9902923461065215,0.8626922913655044,4.41977553399905
49,49,50,55.118250532327735,6.492400038163978,408.56,165.34,1.0508965347715058,101,17.997983193277317,0.839704855575631,0.8873235489635187,6.051251197166582
52,52,40,50.87762882781925,1.2715678741833967,418.375,105.5,-1.1372490448904042,105,35.01798319327725,0.803051029457805,0.6011555565169266,5.780983258761296
53,53,11,15.455894917119021,0.9915043651016949,416.0,13.090909090909092,0.613624471832102,106,27.136363636363658,0.9190143907701547,0.7915518824609731,2.3462153927562692
54,54,47,54.551992180644525,1.7833099540604782,426.3829787234043,184.0,-1.4669879800975596,108,71.9068907563025,0.9693877606459038,0.9487974175131534,5.300135059840383
