,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
0,0,44,45.612733685647946,6.198441294590759,33.63636363636363,16.545454545454547,0.15465535539562159,1,66.07378151260501,0.9817077313607911,0.9345072041108102,2.9142517952412543
1,1,23,27.59784494596248,1.670316206283253,55.0,36.69565217391305,0.27921938525322915,7,58.01798319327725,0.8291301187040454,0.6131191604587368,3.6046256566197163
2,2,28,36.20317130079194,1.4010855886561724,72.5,370.82142857142856,-0.468338397367678,8,63.00840336134449,0.9587891904098761,0.9051245054524403,2.976005153824095
3,3,28,33.867703028417935,1.2368152598726703,79.96428571428571,43.5,-1.2662149337655026,11,62.2215644820296,0.9703121832839356,0.966927600760661,3.284404791856946
4,4,43,52.76798604079341,1.519445147988302,103.0,447.3255813953488,-0.34626642974401683,13,82.48302521008405,0.9505789990527865,0.941871408618654,4.901610396279607
5,5,22,29.37200802999103,1.1624370901780539,95.13636363636364,300.5,-1.0426862837920174,14,50.22117647058822,0.9395727277794292,0.6715538305750647,3.457027848619389
6,6,10,13.490048093052218,1.1741390237694047,157.5,58.7,0.5539705553275938,25,20.44430462851514,0.952022641000876,0.8069389714625447,2.011094814236158
10,10,21,24.49993407870743,1.2299867183018693,191.0952380952381,118.0,1.4196177791622888,33,60.2842105263158,0.9681940613861066,0.9888848598291871,2.739860336954837
11,11,22,28.571803099628543,2.693580038012728,204.95454545454547,26.5,1.0910724363710969,35,46.10050420168067,0.8550087887548711,0.722055189011749,3.288713487506869
14,14,13,15.639674380398551,1.246768394270299,228.0,34.0,1.2753905343330887,42,16.94736842105263,0.8731808731808732,0.05893609102199138,3.009826924286197
17,17,43,50.323625836923966,6.86341797603487,268.6744186046512,129.13953488372093,-0.7354394637848842,52,28.52109398134436,0.8399606820510268,0.8314941861129408,6.318529371558794
21,21,61,71.25284076330894,1.7617127541836297,335.0,334.655737704918,0.15242134084095135,62,82.8663474927016,0.9849883760180074,0.8326708856789333,7.227673715512884
22,22,19,23.406723233677347,1.2379457492537964,309.36842105263156,82.0,-1.2105876526300807,63,24.352941176470576,0.9391999999999999,0.7901542220991612,2.8052781803732123
23,23,27,37.02451047864684,1.1308856176552695,328.14814814814815,99.0,-0.9997238798141783,65,22.223025210084025,0.9635071869684068,0.7550588213298915,5.354612549442071
24,24,18,23.12684672080759,2.5460349733663645,346.5,239.83333333333334,0.460114693368734,69,39.67800417972833,0.8850750214976669,0.8839798061570568,1.7724687637149195
26,26,19,26.721067170959035,1.5474306266402473,361.5263157894737,37.0,0.9600816484457741,73,12.319495798319322,0.8993081499018063,0.5595074229879686,4.4900661663863
31,31,38,46.2055006951151,1.1858651486728111,419.5,201.8684210526316,0.3198663852179121,85,53.112605042016796,0.9867266070441068,0.9096219081810007,4.1568657161343765
32,32,14,18.423437743258088,0.9925245516356609,410.5,457.2142857142857,-0.505714991789833,87,40.73421052631577,0.8668268094999436,0.8095083843830407,2.371659606294747
33,33,29,33.81536950857578,2.6455221368578217,452.0,446.48275862068965,0.14423400247886217,94,58.740840336134454,0.9707408524749278,0.9453613957802369,2.0087121529529086
34,34,41,49.04647957476539,2.069928061250894,450.6585365853659,98.0,-1.3051065263539872,95,23.04252100840336,0.9134564795872606,0.8448051821386691,6.828220644528749
35,35,21,31.8511081765448,2.0340337788664478,463.6666666666667,277.2857142857143,0.7912874263372766,96,33.08134453781511,0.9462981682910299,0.9482300615205921,2.4293951605380344
36,36,15,20.17378358345796,1.48046927058129,462.6,195.0,-1.0271216641810479,97,13.765210084033617,0.8753168688121127,0.8400174635970087,2.4663607249522745
38,38,26,32.23153288607063,1.2371962972999526,473.38461538461536,211.5,-1.1962113999670423,100,19.149915966386537,0.9269006796316991,0.6711996994003961,3.8329363591803047
39,39,23,29.150869448523625,2.7518623008646643,488.95652173913044,340.60869565217394,-0.4516228561361064,102,61.09062990671469,0.9741826687774724,0.9791747124255311,2.1650273063307903
40,40,15,18.484750209658433,1.2232055872807206,482.1333333333333,467.0,-1.2072321262332673,103,48.23,0.9728703807078263,0.8186165548563842,2.5069833488120974
43,43,30,37.33695453833942,3.460995878160265,495.0,421.7,-1.107503740926703,106,69.8156302521008,0.978976573067026,0.9686358536416178,2.758184038498224
