,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
0,0,12,14.46572277133305,1.1394824520333615,15.5,52.583333333333336,0.3036340212139912,1,31.41915966386554,0.8097691488351726,0.725143967054186,2.173928804307538,0.031,200.0,1410.0,0.0,0.0,500.0
2,2,26,34.39772761088093,2.0389413805212575,47.96153846153846,453.5,-1.0585927779924316,4,59.426861702127724,0.8587326734386707,0.1512240449703911,3.36164865308024,0.031,200.0,1410.0,0.0,0.0,500.0
3,3,46,54.37976993804135,1.2946660720268288,54.58695652173913,476.5,-1.3536680780029793,6,66.69613445378151,0.9940779948127466,0.9673704152042477,6.112492064967707,0.031,200.0,1410.0,0.0,0.0,500.0
5,5,37,43.05085417210742,2.965616754805372,56.78378378378378,83.0,-1.4442623081654729,8,52.567563025210106,0.8600374197544329,0.7247461553872572,4.575834865683031,0.031,200.0,1410.0,0.0,0.0,500.0
6,6,11,13.954251286790104,1.2289328638271473,65.9090909090909,69.0,-1.1330301826492852,9,189.74999999999937,0.9329660238751142,0.452812275213871,1.726974427876958,0.031,200.0,1410.0,0.0,0.0,500.0
12,12,52,60.70844357256189,3.5308819744902125,105.67307692307692,75.5,-1.42126734102363,17,92.07315086034413,0.8866396065897058,0.4212380233061702,7.151024499566485,0.031,200.0,1410.0,0.0,0.0,500.0
13,13,13,20.497069527853714,0.8906276962949291,120.0,138.0,0.8177060653464399,21,43.683088235294115,0.9568598938021902,0.853813490997043,2.129025914051514,0.031,200.0,1410.0,0.0,0.0,500.0
16,16,36,55.249556119834075,1.16751521239853,149.5,392.22222222222223,-0.7197496776979492,24,39.81899159663868,0.9040903368363734,0.8973569813090495,5.437261793196466,0.031,200.0,1410.0,0.0,0.0,500.0
19,19,11,15.885431709595464,1.3423187886480221,170.0,287.45454545454544,0.7584686301643153,34,37.94999999999997,0.9542796384901647,0.8937928112421438,1.9084113431458676,0.031,200.0,1410.0,0.0,0.0,500.0
29,29,59,63.19367024414284,5.788265948366095,272.3728813559322,113.79661016949153,1.2001087585067902,52,72.08357041251772,0.8535054885733493,0.9621668826018108,4.955438006593985,0.031,200.0,1410.0,0.0,0.0,500.0
33,33,16,20.47328822703122,1.5106188046310198,301.3125,191.5,-1.1199237649558538,58,25.55555555555556,0.8086538461538464,0.8233976439857018,2.6070997073164435,0.031,200.0,1410.0,0.0,0.0,500.0
39,39,52,60.19292511970237,1.6120632067086773,372.5192307692308,270.0576923076923,0.09788335286966626,72,69.37109243697472,0.9920060837564267,0.9622173704251533,6.116118023952306,0.031,200.0,1410.0,0.0,0.0,500.0
40,40,90,80.58256746457539,13.818236066070453,403.47777777777776,492.15555555555557,-0.32111761993562205,77,75.61431886898677,0.8555421993876868,0.576999627276982,8.445260549724352,0.031,200.0,1410.0,0.0,0.0,500.0
42,42,18,21.640508845330416,1.2108487489995545,384.6666666666667,185.5,1.2828681353776872,80,44.195384615384626,0.9412097242957609,0.92892986100157,1.63637532577598,0.031,200.0,1410.0,0.0,0.0,500.0
45,45,41,42.22311621741192,9.762662913904261,416.1951219512195,104.46341463414635,0.23373332825147136,86,14.495798319327758,0.8695486577777782,0.4702922401634846,4.539016124575958,0.031,200.0,1410.0,0.0,0.0,500.0
46,46,27,34.08044269012279,2.4443259194025657,436.0,13.814814814814815,0.41847105882983193,89,196.40833333333353,0.9603948736707869,0.8274085072932131,1.6148756693796193,0.031,200.0,1410.0,0.0,0.0,500.0
47,47,30,34.68666323918583,1.7486038869728138,437.5,87.83333333333333,-0.061258802854761346,90,66.30571428571426,0.9784910214875425,0.9498528333236255,2.7137516334475746,0.031,200.0,1410.0,0.0,0.0,500.0
48,48,30,34.639331428866086,1.8502391272040553,443.5,360.9,-0.03189342572586035,91,67.16925155093057,0.8178038425416466,0.7084747226955368,3.504787171634908,0.031,200.0,1410.0,0.0,0.0,500.0
49,49,47,50.29356906162363,4.0893271909188025,451.78723404255317,299.4255319148936,0.19472872511545772,92,144.5572819579179,0.9364489562789486,0.45908463533966215,4.708740644733068,0.031,200.0,1410.0,0.0,0.0,500.0
50,50,36,41.56424056732488,2.394763812125491,453.5,465.47222222222223,0.02310997842188015,95,60.62260831605371,0.9494462921190748,0.9335236541995993,3.5919048658176824,0.031,200.0,1410.0,0.0,0.0,500.0
52,52,61,75.76761889388438,1.7558560925957436,470.9836065573771,245.24590163934425,0.3817208809681077,97,46.31723249299712,0.8195784331775895,0.4127287737934423,8.603693079640388,0.031,200.0,1410.0,0.0,0.0,500.0
