,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
1,1,31,36.16711814493572,1.158564027298299,17.967741935483872,259.0,1.4237267107597462,3,70.85546218487393,0.9940101830745004,0.9791153354810677,3.857788721566977
2,2,12,13.9947523461492,1.1700978558110589,30.5,378.9166666666667,0.16403693334245023,6,28.838461538461498,0.8036809815950917,0.962962962962963,2.005357627571766
3,3,21,24.490451922981602,1.1507999703882217,28.38095238095238,298.0,-1.4222109837013392,7,27.414453781512602,0.9532942116964723,0.7432081997537505,2.7728092716401447
4,4,37,43.42327617792966,3.771382060246363,47.270270270270274,488.0,1.3883833040063351,9,58.86067226890754,0.8843887724038945,0.43819229176991426,4.953565234664939
5,5,25,32.483579860183106,1.7953939587473517,64.0,343.36,0.4786795010212126,10,42.89983193277309,0.9914909360571154,0.9166570396047151,3.123517948587056
6,6,13,17.25102170652469,1.1766471865958852,67.0,249.92307692307693,0.5218210688109687,12,19.551932773109236,0.932545696492455,0.9541665217340891,3.0407335814710956
7,7,16,25.798121739080297,0.6280244705364065,80.5625,83.5,-0.7959698960356727,14,33.885378151260525,0.9735952208689652,0.9622342881008761,2.445511510003336
8,8,17,20.511742731267432,1.0662655565216188,76.47058823529412,124.0,1.2704273411936313,15,30.035294117647044,0.9756123691258826,0.860004009568379,2.167940094259672
11,11,34,41.49556786277516,1.3258907021793218,105.5,18.58823529411765,0.3311951916542449,21,44.67798319327729,0.9906028237820457,0.9081684783036427,6.592557856074986
14,14,44,50.82826943746354,2.4561108562246705,168.25,289.5,1.5338697986029808,34,56.51107991818428,0.9639334955894704,0.7178598018756481,6.163642971545385
15,15,14,17.539467499186177,1.4141191273072922,177.5,53.42857142857143,0.4058266142556453,35,34.41421343146275,0.9668428128266935,0.945120173224328,1.8258622363292114
16,16,33,46.42622205627875,2.6790057462847647,189.33333333333334,420.969696969697,0.9534909147637767,37,38.794621848739475,0.9430497399477464,0.8233131255433811,4.890136502286512
19,19,13,15.09699870649937,1.1757572895310477,236.0,38.76923076923077,-0.1319164381952996,45,41.89129919393076,0.9828072706139964,0.9719495695693299,1.7795007140583958
21,21,37,47.30511908402968,1.334761645500722,248.97297297297297,179.0,-1.1261081766858942,48,52.23512605042014,0.9477580343420473,0.8930063579078317,3.6124764359724097
22,22,31,38.610422904353086,1.8471984762017672,250.96774193548387,311.0,1.1848492054963695,49,75.93871503082036,0.9804945428187606,0.8664934760895915,2.959688312996639
24,24,32,31.010109425064226,8.919675635668755,284.8125,28.375,0.4856485201090095,54,23.981848739495785,0.9584907264338516,0.9007732136593634,3.424834840033581
25,25,20,27.497533585731997,1.551014732857402,285.55,310.8,0.5975151157561225,55,79.51140350877196,0.8243014301083074,0.9727045282974124,2.328446657280813
29,29,21,28.751430129535912,1.5427925385715353,335.23809523809524,392.2857142857143,-0.9165244457092432,69,58.32176113360325,0.9647526084228306,0.9379411552730019,1.8735540797301165
34,34,48,58.889260618786196,1.351227999269887,389.1875,348.5,1.225418466522704,79,35.7253781512605,0.9902718697949451,0.9601901429796452,7.17088768504573
35,35,22,25.37861688384848,0.787413448497008,447.5,285.04545454545456,0.010738328133980858,86,46.23793103448275,0.9574831783317495,0.8947095256478894,2.713919594426187
36,36,26,30.089438962465067,2.8614320019185797,460.1923076923077,105.5,-1.4933223914913742,87,39.68756302521008,0.8275318690012414,0.7582765843387878,3.5291737398706235
37,37,15,20.01362009362031,1.3942380130832526,473.3333333333333,13.0,1.0407668496007556,90,37.52285714285713,0.9456777088843211,0.9299432980431365,2.39033143431219
