,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
7,7,12,16.01294305416456,1.463287497260379,160.58333333333334,188.5,1.037355807710287,18,50.600000000000094,0.9189049586776863,0.8822893201341959,2.2345187907929156,0.0625,50.0,1410.0,0.0,0.0,240.0
12,12,9,13.572759516132875,0.8179779985509292,197.66666666666666,127.0,0.8631955773859632,31,51.749999999999986,0.9363722697056029,0.875739644970414,2.2152386101138584,0.0625,50.0,1410.0,0.0,0.0,240.0
13,13,23,26.61622924371674,1.9656234226042582,209.0,253.7826086956522,-0.07932084878823478,32,188.30769230769235,0.8339359651234893,0.8268986548245931,2.8466276677270708,0.0625,50.0,1410.0,0.0,0.0,240.0
14,14,33,35.676713559762234,3.517557604795208,214.0,391.90909090909093,-0.23859557598161404,33,95.4896551724138,0.8377704891339114,0.6333170045697458,4.1601212930194045,0.0625,50.0,1410.0,0.0,0.0,240.0
19,19,25,29.794023349265252,1.248107632953573,287.32,115.0,1.3174154360981902,51,35.55915966386554,0.8490110816976861,0.786850188257947,3.3652423074316147,0.0625,50.0,1410.0,0.0,0.0,240.0
24,24,21,25.779754221931377,2.612235324506226,344.5238095238095,191.0,1.2194087433593728,66,94.90526315789477,0.8125797193877551,0.9616385947240009,2.7279796903620603,0.0625,50.0,1410.0,0.0,0.0,240.0
27,27,13,18.549944469280042,0.9453269417844362,364.2307692307692,75.0,0.9378115021044905,70,48.894999999999996,0.9677192853008296,0.9366209657420199,2.562843644004025,0.0625,50.0,1410.0,0.0,0.0,240.0
28,28,25,23.378718982871764,4.735092260971413,367.72,123.2,1.567865814292887,72,24.026785714285786,0.9583607275914972,0.9399341755847455,2.812941212592481,0.0625,50.0,1410.0,0.0,0.0,240.0
30,30,37,45.980675865277775,4.677263041362003,413.0,127.70270270270271,-0.7190400839128797,80,35.14941176470589,0.9016499338331552,0.7222836507282613,5.64794238518636,0.0625,50.0,1410.0,0.0,0.0,240.0
35,35,45,54.98534363807025,5.3173496429658815,481.0,272.93333333333334,-0.3355276228433107,90,59.28808141923431,0.8573167719474811,0.7027496512245186,3.741236803206213,0.0625,50.0,1410.0,0.0,0.0,240.0
