,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
2,2,8,12.96148139681572,0.0,26.5,215.5,-0.7853981633974483,7,14.101151035801278,0.9237140493164769,0.7757413359337364,1.9201809129903413,0.031,200.0,1410.0,0.0,0.0,620.0
3,3,35,41.85982256747137,1.8701057285996123,32.457142857142856,258.0,-1.305472030793555,8,44.241176470588236,0.8443453132452374,0.4115687240253313,4.352274527862473,0.031,200.0,1410.0,0.0,0.0,620.0
5,5,27,37.070071554618416,1.2610773955127248,95.03703703703704,331.22222222222223,-0.5848587026053029,15,52.85361344537815,0.9525996043592808,0.9365982013181013,3.492119446010428,0.031,200.0,1410.0,0.0,0.0,620.0
7,7,69,81.1046751774667,2.2371833383418402,148.0,162.8840579710145,0.18870761383295223,20,103.55852572607982,0.8559316853579833,0.5955795227403216,8.786175906122482,0.031,200.0,1410.0,0.0,0.0,620.0
8,8,33,38.2020601365998,1.1984964704866208,131.0,72.3030303030303,0.07746165622187727,21,52.42575757575757,0.9681154015442919,0.9179689349401714,3.2003373284292063,0.031,200.0,1410.0,0.0,0.0,620.0
13,13,16,18.76447726388634,1.28233888387298,199.5,29.625,-0.186941540068735,32,34.1133168693009,0.8572126613588998,0.8443239967501781,2.6757226930617324,0.031,200.0,1410.0,0.0,0.0,620.0
19,19,54,63.699469169086406,1.751852048919164,253.5,104.77777777777777,0.20680951816621593,43,53.50302521008402,0.8813415112935294,0.8981950124864782,5.944776693309451,0.031,200.0,1410.0,0.0,0.0,620.0
37,37,32,39.537336374783614,1.6304623231503315,426.5,195.40625,-0.36535335329691476,79,52.14574898785429,0.9759791666666667,0.9063363045585408,4.503241896125742,0.031,200.0,1410.0,0.0,0.0,620.0
45,45,24,29.646604080059426,1.9064160290343923,469.9166666666667,425.5,-1.204544462711354,91,50.016544117647044,0.8264348994269959,0.8879195294533062,3.8753117964822406,0.031,200.0,1410.0,0.0,0.0,620.0
46,46,43,55.68568009113415,5.536896527933239,490.1162790697674,352.09302325581393,0.86102062149531,93,101.31024622141427,0.8610893716460815,0.9693480273844002,5.29328173363145,0.031,200.0,1410.0,0.0,0.0,620.0
