,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
0,0,10,14.306447235905805,0.962064179898174,22.0,157.5,-0.9307504794737579,5,21.80629608621667,0.8506591131008736,0.7245235723238097,1.6695622368183702
1,1,38,47.19248115108227,3.0059820010928577,31.55263157894737,373.5,1.1921329225731978,7,79.79067226890756,0.9571256349085884,0.9298988867150664,4.35476977090275
8,8,16,19.461544105780483,1.2983840028130813,60.8125,50.5,-1.2444543353552295,15,54.70802139037432,0.9389136173075927,0.9391021154689586,2.13055217369275
13,13,16,18.520811715782212,0.9897137912267359,114.5,65.5,-0.09411075265238537,31,51.27230769230771,0.8830661158953536,0.7393909563770973,2.381029446013932
14,14,18,20.752509888364507,0.0,120.5,252.0,0.0,33,58.03076923076929,0.8544765020820944,0.8781163434903047,2.173323332795738
16,16,39,49.193097824774235,3.3900026335070934,132.2051282051282,331.6923076923077,-0.8107852288705001,35,89.65361344537814,0.8160539152144393,0.7772352267414756,4.902637141142459
19,19,65,63.590016098384275,14.672125705758233,174.87692307692308,150.72307692307692,-1.558179029788211,44,93.47877384908334,0.9726923982611476,0.7076709736680596,6.382674940617219
22,22,15,19.19270057924972,1.0646961109165165,198.0,133.8,-0.4507494944695886,50,66.60500000000003,0.94957782086107,0.9761159564081082,2.217449261539667
34,34,9,10.692331838785584,1.0159057735095922,265.8888888888889,242.0,-1.307763117296515,75,45.82307692307686,0.956410906217856,0.7976061210575494,1.7992921551143923
37,37,40,48.2993356784829,1.4880097503809966,317.5,205.1,0.2979332059469206,81,61.96470588235299,0.9125858901749904,0.9839622981860234,5.105215679443
49,49,14,15.738721749055669,1.8644868396397536,375.2142857142857,326.42857142857144,1.4922608056176654,99,91.99999999999997,0.805989583333333,0.7149078240673524,1.8752112576889615
61,61,35,43.362357067227876,2.4135395682901426,467.65714285714284,294.0,1.1982890287989088,121,57.88962765957446,0.9900066348706887,0.8854612835436484,3.674080149336698
63,64,26,33.330509518730025,1.9551719494777775,487.5,92.03846153846153,-0.4516870837707639,125,40.55066948555317,0.945355986107462,0.8322661404480258,3.4177713433052137
