,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
2,2,28,33.589406613193184,1.4202357184717507,32.964285714285715,78.5,-1.2937603356313492,9,56.73181818181821,0.9646015875290992,0.9561094668432291,4.2634966460959385,0.0625,50.0,1410.0,0.0,0.0,950.0
8,8,29,29.898058669086595,5.282418717850756,96.3103448275862,45.3448275862069,0.05035022267332868,22,56.87272727272723,0.8311211433102651,0.9559221200648997,4.298604349305736,0.0625,50.0,1410.0,0.0,0.0,950.0
9,9,16,21.400832310694714,1.0021858158670374,94.25,73.5,-1.037778448541733,25,37.68907563025212,0.9614850440499672,0.9757095343474368,3.317870358022078,0.0625,50.0,1410.0,0.0,0.0,950.0
11,11,49,59.58978869871565,1.6662432218138172,122.0,354.8775510204082,0.3199265181583864,27,58.50117647058825,0.9738558791539338,0.9304038924305398,4.017673845547539,0.0625,50.0,1410.0,0.0,0.0,950.0
14,14,14,16.55072823095538,1.225547409783885,141.5,70.5,-0.22807152972676373,33,37.97782258064517,0.9140477755862372,0.9525880817746847,2.191876358119319,0.0625,50.0,1410.0,0.0,0.0,950.0
15,15,28,29.002318456552267,5.344099708627098,149.5,21.035714285714285,-0.3541142731344728,34,35.122467166979305,0.9710728662860756,0.6921732266534717,2.218583431133311,0.0625,50.0,1410.0,0.0,0.0,950.0
17,17,15,20.559314306521916,1.1921668978418676,169.0,400.4,-0.5735093920204375,40,58.26961538461539,0.8556818271651228,0.769543191545113,2.6968918012297256,0.0625,50.0,1410.0,0.0,0.0,950.0
18,18,9,10.351120042839074,1.0493938435983394,172.0,470.1111111111111,0.06726050145809721,42,52.08823529411763,0.9798301999258937,0.9392869980067313,1.6005973066436219,0.0625,50.0,1410.0,0.0,0.0,950.0
22,22,27,34.644820958074504,1.2482204566257384,179.8148148148148,49.0,1.1178130637991983,46,67.99785714285711,0.9888695682020084,0.9914847236234416,2.973740018282273,0.0625,50.0,1410.0,0.0,0.0,950.0
25,25,16,24.40630606289266,0.8773393667270061,209.5,114.8125,0.714932512403159,56,10.371260504201686,0.8070556195890557,0.6359283730728726,3.795612445974961,0.0625,50.0,1410.0,0.0,0.0,950.0
26,26,44,62.336427845369634,1.9210477963990267,219.13636363636363,484.5,0.9521007830004802,59,69.58096103371696,0.9223486655057769,0.857193807510674,4.736367245054398,0.0625,50.0,1410.0,0.0,0.0,950.0
29,29,26,30.120228958355145,2.7846105682795237,228.42307692307693,427.5,-1.4810319741590243,67,111.73157894736829,0.9110888348676942,0.5638568987327524,4.015760476065893,0.0625,50.0,1410.0,0.0,0.0,950.0
32,32,15,17.382199306119805,1.980244809247176,238.06666666666666,306.0,-1.4626515888357996,72,56.52888888888881,0.9796668148879949,0.9569178989955357,1.83172406805379,0.0625,50.0,1410.0,0.0,0.0,950.0
37,37,41,55.46113483469069,1.3876957623360628,277.780487804878,211.0,-1.0222167334219938,79,39.502919902801004,0.9090177629113283,0.12098780687707544,5.529486550503487,0.0625,50.0,1410.0,0.0,0.0,950.0
40,40,24,28.47827827667119,1.7916162029575238,347.5,116.66666666666667,0.23649886510733803,92,42.88823529411768,0.9648319716585896,0.9414925614997399,3.920903115540225,0.0625,50.0,1410.0,0.0,0.0,950.0
43,43,19,22.12607399140157,2.32754358612371,348.10526315789474,457.0,1.4297854325002894,97,63.515384615384754,0.9464312039788645,0.9782035263084826,2.612090150745384,0.0625,50.0,1410.0,0.0,0.0,950.0
45,45,16,19.49560387502436,1.1657313361727637,362.5,323.6875,0.331339369450733,100,61.79923076923072,0.8980847466476036,0.8913207239830803,2.366139642545438,0.0625,50.0,1410.0,0.0,0.0,950.0
48,48,11,14.926656546021837,1.5865807280722402,368.09090909090907,94.0,0.6279396895039966,103,9.690924369747895,0.9475256278829329,0.5877791620801875,1.930969815941461,0.0625,50.0,1410.0,0.0,0.0,950.0
53,53,31,36.586290124631766,1.4537916604611774,429.0,222.58064516129033,-0.21088051519660173,115,13.672436974789921,0.8448208841801549,0.8640910591845847,3.653427480425452,0.0625,50.0,1410.0,0.0,0.0,950.0
57,57,12,16.843786213409707,1.2284495183650015,447.5,29.083333333333332,-0.611634970218499,122,29.477205882352973,0.816873921388365,0.3333333333333368,2.7112359376386075,0.0625,50.0,1410.0,0.0,0.0,950.0
58,58,45,50.19229673417166,5.371209524747378,464.6666666666667,239.82222222222222,-0.08908281472102633,124,62.96974789915965,0.8654599774423141,0.7768792846438577,4.767674532148554,0.0625,50.0,1410.0,0.0,0.0,950.0
60,60,15,21.512121848341952,1.2586378103506903,450.0,363.3333333333333,0.6391528559896942,126,53.47500000000009,0.9672794542721703,0.9805300162249865,2.841598107894846,0.0625,50.0,1410.0,0.0,0.0,950.0
61,61,27,31.211347606745385,1.4005427304826608,466.0,125.25925925925925,-0.059878540591357006,129,57.43815126050417,0.970741340270028,0.9545120569236097,1.8602240599821582,0.0625,50.0,1410.0,0.0,0.0,950.0
65,65,24,29.514826297581056,1.3281255635317482,490.8333333333333,119.5,-1.2168158955727195,138,34.65655133295514,0.8559557248580887,0.7980007209504955,3.095114316246481,0.0625,50.0,1410.0,0.0,0.0,950.0
66,66,35,42.3788582576004,2.729080978332472,502.1714285714286,483.0,1.2631844411491737,140,66.61109243697476,0.9871204131890832,0.9255115482369147,4.293160880271366,0.0625,50.0,1410.0,0.0,0.0,950.0
