,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
6,6,43,50.115382572638325,2.222499911256662,88.0,58.30232558139535,0.13817251064334038,15,39.521344537815125,0.8406393575765145,0.06254187674114231,6.372510542528934,0.0625,50.0,1410.0,0.0,0.0,1170.0
14,14,58,57.42048665137158,7.306160676133784,121.70689655172414,317.2068965517241,0.24322653280583562,27,43.26859188970645,0.9361839222148504,0.43651484974783195,3.813435869939613,0.0625,50.0,1410.0,0.0,0.0,1170.0
15,15,8,11.533470814860575,1.3149338244791346,102.75,141.375,0.8187455765073142,28,26.361538461538444,0.896220890950858,0.24999999999999967,1.699400227051231,0.0625,50.0,1410.0,0.0,0.0,1170.0
22,22,32,37.277149362220456,3.338938517958512,151.875,403.53125,1.3983186563879824,43,25.62857142857144,0.9716765285996055,0.7798418282908226,5.0527743296425305,0.0625,50.0,1410.0,0.0,0.0,1170.0
23,24,22,23.974895596539696,5.617071173933816,161.22727272727272,233.77272727272728,1.4640426208853767,47,47.18965517241383,0.8695713579549469,0.8630445017823818,2.1835245463739357,0.0625,50.0,1410.0,0.0,0.0,1170.0
34,35,40,39.975854087138515,5.1760110127211885,268.125,101.575,-0.2935088319578155,66,44.369256948383416,0.8314432031876465,0.6144943392321583,4.055002985093961,0.0625,50.0,1410.0,0.0,0.0,1170.0
40,41,27,31.181742944825753,2.485762792822039,273.74074074074076,21.0,-1.5296539657671007,73,52.505714285714284,0.9699532388687656,0.8792520114866111,2.998776795955717,0.0625,50.0,1410.0,0.0,0.0,1170.0
41,42,37,43.90135616168461,2.6500960315539084,307.0,489.5405405405405,0.23409926266699013,77,33.43697478991592,0.8982323231648232,0.7784715687282038,4.848564819706086,0.0625,50.0,1410.0,0.0,0.0,1170.0
42,43,26,35.005759104267746,4.805608281382704,307.0769230769231,341.03846153846155,-0.6615815048430913,82,40.79920212765961,0.8621334716313405,0.4844082250658741,2.848766398317973,0.0625,50.0,1410.0,0.0,0.0,1170.0
44,45,23,26.54580038154291,4.017103093518581,333.4782608695652,313.2608695652174,0.6716135187514841,88,38.639999999999965,0.840076489533011,0.8099351166602899,3.4574690708946756,0.0625,50.0,1410.0,0.0,0.0,1170.0
46,47,52,42.13106187273779,11.457805975981293,359.6730769230769,165.1346153846154,-1.3698729299134493,92,49.99155722326459,0.982074643349367,0.21107224455963258,3.9974072292116665,0.0625,50.0,1410.0,0.0,0.0,1170.0
54,55,51,63.402777527166286,3.3925746420476184,447.72549019607845,398.0,-1.190158869721041,113,50.316268907563,0.8879465431327483,0.2837290827130772,6.669504589064633,0.0625,50.0,1410.0,0.0,0.0,1170.0
