,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
0,0,19,22.007456776579705,1.4937881421673258,23.0,476.10526315789474,0.09489344671912923,1,75.00499999999997,0.9296179445868642,0.8816916126641281,2.810663371940554
1,1,27,31.352193315414002,1.8849418725727272,20.51851851851852,278.0,1.4585256296869165,2,64.74046541693599,0.9502676884279221,0.5970129376439207,3.6053193752588597
2,2,28,30.137483643720923,6.105988866073781,34.42857142857143,339.92857142857144,0.4262917538189254,4,64.30722689075628,0.969831183294068,0.9710689258219769,2.15755045253761
3,3,34,39.263657114320154,1.8782597708734814,28.029411764705884,310.5,-1.5381892378526385,5,56.27428571428571,0.9843090461224595,0.9273306406295732,3.1162093439770198
6,7,34,42.97653739062403,1.1129632516357948,58.5,130.97058823529412,0.42006802886810896,13,56.35038655462182,0.9329649690488486,0.9092231902469126,4.540620119889153
9,10,26,35.3302164562517,1.186988310421069,74.5,254.3846153846154,0.5568089112331899,19,27.15932773109242,0.9302296241142147,0.5773552988590088,5.026043247083289
10,11,19,26.2191726458722,1.3565781678561402,83.0,34.8421052631579,-0.5824429671579283,23,23.699663865546217,0.890438735783435,0.6796545085698905,4.275518797555493
11,12,15,18.118787357396062,1.1128493098139849,95.0,14.933333333333334,0.3057014217581648,27,17.580504201680675,0.970001214447438,0.9070161542853985,2.8128127432989984
12,13,30,38.68213188999509,1.4218162096114582,102.5,243.73333333333332,0.4626292102016122,28,40.21327731092436,0.8798777802109358,0.8540362122621887,4.407553096189858
13,14,15,18.861071904161452,1.3960141528438965,104.0,217.66666666666666,0.4133132829218916,30,36.93915966386556,0.9016680067583374,0.9339754168582995,1.9200865641948879
16,17,35,48.65442744167777,1.2887885927487257,157.0,38.0,-0.591377013442506,38,64.90638655462183,0.9804987684494716,0.9590182215410432,4.729964720357641
17,18,33,48.58210715759301,3.5864225949957467,164.4848484848485,411.1515151515151,-0.7690777635860254,41,85.51902483603914,0.8509316068433479,0.9068218276407092,4.518758403775254
18,19,50,56.651904684929974,3.500185076479322,170.9,309.12,1.3808364233142605,44,68.03747899159661,0.9873676803663591,0.9544916873621964,6.284156284654931
19,20,11,14.294621746485847,1.6547414572020591,184.72727272727272,372.72727272727275,0.9093192441497314,47,25.189019756838924,0.8654501662016734,0.8507107815702422,1.5149433799205534
24,25,14,16.65189092035315,1.1867629618760367,240.78571428571428,349.5,-1.3177931455433094,61,15.241134751773064,0.9611518424598671,0.9036547291092747,1.8403313449391294
25,26,63,82.04524685186838,2.7401062099728186,276.984126984127,264.55555555555554,0.48406323337033386,63,73.29568820631702,0.8974282846370872,0.9716687839598581,7.680570430043012
26,27,43,51.80338509170502,1.4635988509459428,276.0,466.04651162790697,0.2902259917315054,65,39.494285714285674,0.9217141115986095,0.8284752563711142,5.001233751042415
27,28,24,28.98362801675165,1.1202064729880319,269.5,51.208333333333336,-0.30027468268863056,66,34.70487394957981,0.9279493681765891,0.8119104970145411,3.991297942252335
28,29,16,23.342259505667602,1.0375071903705138,266.5,80.4375,-0.6608460107666372,68,36.61960784313726,0.9130833070445776,0.6988202876977119,2.983857773122267
29,30,40,47.82565200926357,3.32971618742859,291.525,202.475,-0.2772282792035294,71,55.65000000000002,0.97090760458507,0.9881781955408978,3.763682774606541
30,31,42,56.41556997679207,2.2202978847617034,292.5,403.7857142857143,0.5480024388231624,72,41.91126050420164,0.9370230847632544,0.8501730964537232,5.764004476196974
32,33,57,69.32770422392989,1.3507596725675015,355.0,280.2631578947368,0.32008637027569564,80,59.19267973856205,0.9423650454609172,0.9956362298657714,9.108768634687634
33,34,28,33.66784215521532,1.4022127263272253,366.67857142857144,58.5,-1.2856742864142316,85,54.4268907563025,0.9919109350787706,0.9363667004863775,3.357785748321532
34,35,30,44.64161997553658,2.3125717679665923,378.26666666666665,19.2,-0.7293227952442486,86,98.2606804398984,0.818474430413325,0.3809406837068139,5.770737236828473
35,36,26,31.5229618017001,1.2142803966517643,378.88461538461536,41.5,1.2584448655272655,89,38.5788857142857,0.8689909679667088,0.3888101482923312,3.3538706643980682
36,37,46,56.90701898966511,1.60912999808146,394.2391304347826,360.5,1.2029672756259033,92,44.55042016806723,0.9162490520936755,0.9522511428386462,7.469362346012938
37,38,40,47.20262780456058,1.9753299329794898,400.475,259.5,-1.3614203036441233,95,43.37142857142855,0.9915999567871225,0.9608440866198165,6.31935639573589
40,41,35,40.82494844789775,1.554818888974385,429.2857142857143,83.0,-1.4259436709742241,103,62.03815126050419,0.9778374689877506,0.9078167547115359,4.279435959640988
41,42,17,20.517206721515077,1.859960553375089,456.0,267.94117647058823,-0.3020929957896173,104,78.92156862745097,0.9875,0.9845032192904936,2.381407289334914
42,43,32,37.55090324619738,2.159638950084779,464.5,283.21875,-0.18205874112428602,105,83.08605042016805,0.986794897910318,0.9745016491812726,2.8622522853885486
43,44,34,39.94342223698739,3.600823040936032,457.6764705882353,120.5,-1.382451476327345,106,55.45126050420167,0.9827256057802781,0.9813102476767245,3.4713424529000854
