,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
1,1,25,28.86332126680662,1.7036095354008904,29.0,373.48,0.0362644982708706,3,34.73193277310926,0.9477277810138645,0.9466326536684787,3.404687133814936,0.0625,200.0,44.0,0.0,0.0,1490.0
3,3,15,17.28738962201834,0.8991008167913599,39.0,333.06666666666666,-0.025062600695894256,5,7.1357983193277335,0.8374183764139971,0.6214592971349737,2.8912848424655624,0.0625,200.0,44.0,0.0,0.0,1490.0
4,4,25,33.63532181537767,1.2722917809916572,44.48,218.0,-1.0300835722077766,6,13.208571428571405,0.8641384823031457,0.5800922938975486,4.609062265696728,0.0625,200.0,44.0,0.0,0.0,1490.0
6,6,23,31.10265285171777,1.4977092620223609,65.08695652173913,217.0,-1.0211462040685784,8,26.641344537815144,0.9694577207956672,0.911399276112776,3.6742518425186383,0.0625,200.0,44.0,0.0,0.0,1490.0
7,7,31,46.38098905436055,1.6412046095157906,75.51612903225806,126.7741935483871,0.8385497046231173,9,28.473613445378128,0.9867292457533785,0.8561477417605383,6.57961039618613,0.0625,200.0,44.0,0.0,0.0,1490.0
8,8,25,32.844359511443955,2.3691450531828706,75.16,315.04,1.0545319425225195,10,16.266218487394948,0.9498156236898033,0.8647689011325375,4.472799312757175,0.0625,200.0,44.0,0.0,0.0,1490.0
9,9,37,43.815214575764365,1.4154331003655245,89.0,24.675675675675677,0.22537525723304375,11,26.761176470588207,0.9897722265445686,0.9147068524705508,5.743665390284626,0.0625,200.0,44.0,0.0,0.0,1490.0
10,10,25,29.41691678087201,1.367701395499259,76.28,92.0,1.3729674598706252,12,42.366386554621855,0.9584171373008685,0.9225638909961537,3.6346814415202253,0.0625,200.0,44.0,0.0,0.0,1490.0
11,11,16,23.558116612805936,1.374824227833102,83.5625,70.0625,0.699089778037201,14,25.763865546218472,0.9681780910343865,0.9283900822319743,2.397991760324289,0.0625,200.0,44.0,0.0,0.0,1490.0
12,12,46,53.524854171521596,3.430818447238797,113.5,447.60869565217394,0.12579288155006121,15,28.253277310924357,0.9808273379766465,0.8657881204883761,6.008315431264806,0.0625,200.0,44.0,0.0,0.0,1490.0
13,13,22,25.455586333179397,1.785126929116975,114.77272727272727,113.5,-1.4920822643807357,16,27.545882352941156,0.9353715633334747,0.8839583055383795,2.9579047995766827,0.0625,200.0,44.0,0.0,0.0,1490.0
14,14,29,33.48575082192134,1.1532292876678147,122.79310344827586,246.0,1.5367788971839524,18,43.510588235294094,0.9861791787331996,0.8924136000867257,4.260024156626802,0.0625,200.0,44.0,0.0,0.0,1490.0
16,16,19,21.928365978617343,1.1287999515114033,167.0,465.1578947368421,0.042192277071669185,24,17.410420168067244,0.8748801144591429,0.9249143402391244,2.7639898718647316,0.0625,200.0,44.0,0.0,0.0,1490.0
17,17,27,31.786275370623684,1.2495469070959488,177.2962962962963,389.0,-1.371092918519443,27,11.14823529411764,0.8482656235271934,0.5011504679873862,4.595629451410173,0.0625,200.0,44.0,0.0,0.0,1490.0
18,18,19,23.41428412606158,2.0037630042198322,188.89473684210526,73.0,1.2088684003321073,28,34.06705882352939,0.9409165840736214,0.9271530271239327,2.373284562727993,0.0625,200.0,44.0,0.0,0.0,1490.0
19,19,16,22.75609082981296,1.0477738998956492,226.0625,94.5,0.9438829443711277,33,15.431260504201685,0.9349184340625138,0.7435653898117057,2.6265890471337636,0.0625,200.0,44.0,0.0,0.0,1490.0
20,20,18,27.79652537378067,0.9661387365941275,258.3333333333333,234.61111111111111,-0.8074502131342365,37,17.758319327731087,0.8339093466540084,0.7645835962847746,2.8876992813701965,0.0625,200.0,44.0,0.0,0.0,1490.0
24,24,25,28.87028650442095,1.5318476270992527,286.4,187.0,1.5283944032652168,43,44.34168067226891,0.9933072937124552,0.955307526227262,2.9752525319401246,0.0625,200.0,44.0,0.0,0.0,1490.0
25,25,9,12.14882218015848,0.9743354203930923,292.77777777777777,208.0,1.0142099561397662,44,11.67008403361344,0.8593086229522837,0.584300390942825,1.958808010645852,0.0625,200.0,44.0,0.0,0.0,1490.0
27,27,17,25.017640834842453,1.6130952000943548,317.52941176470586,246.2941176470588,-0.8120585117720462,47,32.09949579831932,0.9668620248476951,0.9548501975331783,2.200739413377076,0.0625,200.0,44.0,0.0,0.0,1490.0
29,29,20,27.772581838200058,2.1549241379873316,340.5,65.05,0.8271594214062697,51,27.839663865546218,0.9777005847291177,0.905831025053319,2.9116496627432427,0.0625,200.0,44.0,0.0,0.0,1490.0
30,30,39,45.68384160561512,2.613453682474454,337.5128205128205,187.0,1.3996377908253381,52,49.13109243697476,0.8903240663075902,0.6962591085480562,5.153831914528815,0.0625,200.0,44.0,0.0,0.0,1490.0
34,34,34,41.90738196750278,1.3642954327223373,362.3235294117647,445.5,-1.2120804497300068,57,32.52470588235295,0.974872716299235,0.8985471906950987,6.132298077711655,0.0625,200.0,44.0,0.0,0.0,1490.0
35,35,27,26.54391233323143,5.771328719844396,363.77777777777777,100.5925925925926,-1.1977539330055507,58,38.31915966386555,0.8990175080040903,0.8845058968530229,3.1158455281746336,0.0625,200.0,44.0,0.0,0.0,1490.0
36,36,29,31.64531880084817,3.858459537457616,373.58620689655174,29.586206896551722,-0.15395956591682547,59,29.049579831932743,0.976347008798991,0.7937909335253124,4.068227256153851,0.0625,200.0,44.0,0.0,0.0,1490.0
37,37,20,24.990418854539058,1.1130882600669256,374.5,217.8,-0.3955126297838992,60,18.144873949579832,0.9632127897547187,0.7635096253677649,3.173527129826693,0.0625,200.0,44.0,0.0,0.0,1490.0
38,38,20,23.63466008649597,1.1674084956835888,370.05,165.5,1.3505464613313143,61,14.406890756302532,0.907066462335596,0.8153905920926656,3.6866902532033503,0.0625,200.0,44.0,0.0,0.0,1490.0
42,42,39,45.03294146244055,1.54357967213955,428.35897435897436,166.0,1.545468317413598,71,26.781002981837894,0.9532269764894294,0.894738488745276,5.8436952522828625,0.0625,200.0,44.0,0.0,0.0,1490.0
43,43,28,40.9005310509572,1.4082948709568637,462.5357142857143,129.0,-0.6696335751256293,74,14.719999999999988,0.9214154411764705,0.6304387878475366,5.495607207382879,0.0625,200.0,44.0,0.0,0.0,1490.0
46,46,30,36.65794552751613,1.312980803572456,490.5,420.23333333333335,-0.3350886383040897,81,37.62336134453781,0.9932646540891046,0.8970937606571484,4.424066026610688,0.0625,200.0,44.0,0.0,0.0,1490.0
