,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
0,0,16,19.27766574545057,1.1441605685749612,9.0625,256.5,-1.274220503000151,1,20.915151515151514,0.8322361608838822,0.6693395358969875,2.8395775270813552,0.0625,200.0,44.0,0.0,0.0,1200.0
1,1,36,43.27167735108044,3.270740236265733,32.25,96.13888888888889,0.5732561203303804,2,36.62932126696834,0.9846464677150308,0.2039188165714082,6.715166256271407,0.0625,200.0,44.0,0.0,0.0,1200.0
3,3,18,27.44825093312739,1.6104411544888326,29.166666666666668,444.6666666666667,0.8052337226877934,8,23.086380090497716,0.9752381555528183,0.919218909701962,3.0319638547749137,0.0625,200.0,44.0,0.0,0.0,1200.0
4,4,20,23.642238907221085,2.210099421718722,47.5,47.9,-0.22239583392910053,10,49.2761990950226,0.9692068828807279,0.9601333604259779,2.6587857197855396,0.0625,200.0,44.0,0.0,0.0,1200.0
5,5,19,22.03434596080589,1.1458982695073727,40.31578947368421,296.0,1.463894320767621,11,24.499683257918534,0.953963309654394,0.9378424072209237,3.0686369062061667,0.0625,200.0,44.0,0.0,0.0,1200.0
6,6,21,25.765366096389123,1.1191451571447906,74.0,50.61904761904762,0.3483085780955343,14,19.08687782805426,0.9354155740729948,0.8488948754586901,3.4492318028016573,0.0625,200.0,44.0,0.0,0.0,1200.0
7,7,20,23.179678230481507,2.3963549677252707,74.5,106.9,0.09999647830309061,15,43.513710407239806,0.9827514736566797,0.8880649616283984,3.066489235027228,0.0625,200.0,44.0,0.0,0.0,1200.0
8,8,19,25.361848710911374,1.058357344922864,70.21052631578948,329.0,-1.0423599428920443,16,26.30638009049777,0.9053775627324974,0.7366310860501888,3.1887964241913638,0.0625,200.0,44.0,0.0,0.0,1200.0
9,9,36,41.553361090773194,1.578297046182742,85.5,217.19444444444446,-0.0029643709179735106,17,16.20199095022622,0.8687826717043626,0.9062708163624057,6.106195350193267,0.0625,200.0,44.0,0.0,0.0,1200.0
12,12,32,36.981716133937276,1.1358572924815824,103.5625,412.5,1.5191072577070945,22,7.2923529411764765,0.940885953872967,0.6744296766514586,5.751164348936637,0.0625,200.0,44.0,0.0,0.0,1200.0
