,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
3,3,20,24.89260937088277,1.7994439998619327,44.1,427.6,-0.5356937286429387,7,45.50703098399725,0.8673331100894073,0.9115270567510542,2.9129596938228715,0.0625,200.0,44.0,0.0,0.0,1850.0
4,4,27,28.020210347071462,5.850285189392705,50.22222222222222,177.66666666666666,0.25112196276613824,9,23.262857142857133,0.8729667870212336,0.790578953474881,4.062857778648322,0.0625,200.0,44.0,0.0,0.0,1850.0
6,6,39,45.636638870413684,1.4543299430240104,93.0,89.48717948717949,-0.1648580272819387,12,42.42823529411762,0.8962899573094543,0.58993447960748,6.022000236015873,0.0625,200.0,44.0,0.0,0.0,1850.0
7,7,38,43.89307681148261,1.0586782849563268,101.5,95.63157894736842,-0.036770359305489476,14,25.976337293538087,0.9648093022739186,0.8835683506689807,6.070846036072409,0.0625,200.0,44.0,0.0,0.0,1850.0
8,8,20,23.461574188204715,1.6716867563530602,103.35,438.5,-1.386226175968564,19,39.09613445378153,0.9723186913012108,0.9565310503360832,2.788121504990072,0.0625,200.0,44.0,0.0,0.0,1850.0
9,9,28,35.66430177703255,1.3000891577030866,117.5,462.92857142857144,-0.4374283607425821,20,25.8334453781513,0.977757442044934,0.8657243790612789,4.601689148309501,0.0625,200.0,44.0,0.0,0.0,1850.0
10,10,10,16.24807680927192,0.0,149.5,337.5,0.7853981633974483,24,18.399999999999984,0.8789062499999999,0.7752642079544303,2.7563503310140884,0.0625,200.0,44.0,0.0,0.0,1850.0
12,12,34,53.15683544216768,1.2933078064653154,175.2058823529412,190.5,0.8194976265597288,28,12.021848739495777,0.8903783046080993,0.569665096687381,7.9119202462097125,0.0625,200.0,44.0,0.0,0.0,1850.0
13,13,16,22.792131087690848,1.2067561814702055,175.9375,464.5,-0.941447004220023,31,21.967899159663858,0.9768461519145316,0.9601538371889751,2.8930538022928154,0.0625,200.0,44.0,0.0,0.0,1850.0
14,14,20,23.82764534498632,1.5758544709305446,193.5,299.1,0.2542365558815972,33,49.043076923076946,0.907050300989695,0.9042575797499337,2.649898832374266,0.0625,200.0,44.0,0.0,0.0,1850.0
