,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,eccentricity,label,perimeter,proj#,speed (nm/s),r^2,num points
12,12,34,40.00479933468802,1.5530221963030335,91.32352941176471,74.5,-1.375159720729246,0.9992461848576518,16,34.48528137423857,0.0,39.70118609558843,0.8971643005690213,100
32,32,24,34.07108513953226,1.9206600929164719,217.58333333333334,85.29166666666667,-0.8896018672114809,0.998409826405433,43,28.62741699796952,0.0,33.193280975532545,0.8669890215516292,97
44,44,15,20.03490976370628,2.434509232800554,328.73333333333335,374.73333333333335,0.7041245194030146,0.9925897959258905,60,16.31370849898476,0.0,128.38709808683822,0.8962177360429527,33
48,48,17,24.90981546988184,1.5292035504307417,346.88235294117646,198.0,0.8573852949408698,0.9981138799227579,64,19.970562748477143,0.0,71.91946101015075,0.9061336043378527,57
58,58,29,33.331912369990995,2.3577792750837268,431.0344827586207,41.62068965517241,0.0733191236596037,0.9974950439029566,83,29.692388155425117,0.0,47.1624308642783,0.8079744904503368,100
67,67,29,40.93951398912233,1.0768118239760816,486.9655172413793,223.9655172413793,0.6234776065736058,0.999654029233696,97,34.66295090390226,0.0,29.913851879480603,0.8131548706682403,95
70,70,16,18.932524033064386,1.248812931322973,493.0,120.5,1.3414787669686026,0.9978221853790802,100,15.449747468305832,0.0,72.74127804539215,0.8853508081278763,57
84,12,32,37.71807137325243,1.8295059120526822,91.5,70.5,-1.366083819518441,0.9988229515197219,16,32.071067811865476,1.0,49.39312711282594,0.8489240922906713,100
86,14,18,24.94422308499192,2.0865368246748353,117.11111111111111,410.77777777777777,0.699617729663924,0.996495356562436,19,20.14213562373095,1.0,23.738226023333077,0.8690349711306968,100
105,33,28,36.92324562231734,2.7848815714649158,220.96428571428572,80.64285714285714,-0.8695689009343074,0.997151588740641,42,32.04163056034262,1.0,34.58311271518805,0.8629897095025428,96
120,48,17,25.487680320455787,1.2496170956381307,340.94117647058823,193.05882352941177,0.7169263586195704,0.9987973908065932,68,19.970562748477143,1.0,75.51332401819539,0.8719750772897314,87
124,52,20,21.959566610840085,3.9111934577667453,371.95,198.05,0.3478736898630354,0.9840107888886906,73,19.071067811865476,1.0,54.50412852932559,0.845076891798925,99
136,64,30,29.815433780668545,4.336911038914431,427.1,40.766666666666666,0.12682020114052284,0.9893643402738237,88,29.27817459305202,1.0,56.048816176980274,0.8808543626620812,97
140,68,19,24.687723880307047,1.8416394517128147,429.89473684210526,103.0,1.090311839441874,0.9972137340147318,95,20.72792206135785,1.0,53.13868759523901,0.9072887977225217,82
159,8,23,26.611940404606532,1.4888674220181868,75.0,281.6521739130435,-0.07716503238693294,0.9984337206549335,12,22.449747468305834,2.0,73.01473724395323,0.913964908758227,100
163,12,15,16.79408326342038,4.872016535181426,112.46666666666667,408.06666666666666,0.5049896012755462,0.9569953811943293,19,15.520815280171309,2.0,46.77479173644782,0.8697006793738478,100
171,20,22,25.40687703592161,3.0114965844664705,162.45454545454547,438.8636363636364,0.15966800633935596,0.9929503802436109,27,23.31370849898476,2.0,88.07587413744396,0.8712889925540053,100
176,25,21,29.47058194048903,2.4059623779696895,186.61904761904762,438.85714285714283,0.9128955895791697,0.9966619279716035,34,24.384776310850235,2.0,12.954767117299873,0.8256893484321663,100
181,30,26,33.15483612241307,4.771653383834612,227.23076923076923,72.88461538461539,-0.845579363901629,0.9895892846329368,42,31.284271247461902,2.0,46.1563092713674,0.851391336872205,96
183,32,29,42.25378572142297,2.5050235015164373,285.17241379310343,287.48275862068965,0.7111800284792152,0.9982410865341735,46,35.2842712474619,2.0,73.78675003552551,0.8849271984836504,96
191,40,24,29.752967750800547,3.7505287061130543,305.0416666666667,327.0,-0.5669372235494963,0.9920231758551432,54,26.349242404917497,2.0,37.54753837902288,0.880328637753427,100
196,45,19,28.77974502097836,1.736990285877564,335.0,187.78947368421052,0.7070972249064407,0.9981769988608975,62,23.00609665440988,2.0,52.99593629040467,0.8427496292956189,88
200,49,19,21.315868642724976,2.440301957951777,367.8421052631579,194.68421052631578,0.5490655959561589,0.9934252216354531,69,19.106601717798213,2.0,68.2086049052598,0.9163678225350834,100
216,65,21,27.598696932003406,1.2630812988259685,433.23809523809524,109.0,1.0703040223937894,0.9989521887705012,89,23.349242404917497,2.0,48.681070143827256,0.870669973185205,85
