,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,eccentricity,label,perimeter,proj#,speed (nm/s),r^2,num points
19,19,26,37.18800258480371,2.7497889905004445,160.69230769230768,254.80769230769232,0.683691634744071,0.9972624762861352,27,31.041630560342618,0.0,41.70025192597195,0.9536525345906987,100
24,24,40,38.733068081254274,9.388260595707905,202.9,356.375,-0.15947677184176218,0.9701804930063994,32,40.520815280171306,0.0,39.63955305031664,0.8037316580529759,100
45,45,16,17.107886009627464,4.243552318705745,304.875,245.9375,0.2796735119195256,0.968748111101663,61,14.692388155425117,0.0,73.89471883896016,0.854294261233506,84
87,0,36,46.7970754063642,1.5584592196968052,41.5,385.05555555555554,-0.47822833225907585,0.9994453181842018,3,41.248737341529164,1.0,46.696389013502504,0.9742379175137513,100
92,5,23,25.4799233572809,2.3134294051414894,60.56521739130435,191.17391304347825,-0.364483677706157,0.9958696763094215,9,22.692388155425117,1.0,72.96528271934093,0.848059837744704,97
100,13,26,33.88819767826977,3.3589233112441446,127.07692307692308,280.11538461538464,0.6531146279978491,0.995075707376745,20,29.83452377915607,1.0,54.99216550035871,0.9846422398300236,100
103,16,29,36.59400680249273,4.657975940349603,154.24137931034483,249.44827586206895,0.7113923384305341,0.9918658069276921,26,34.49137802864845,1.0,50.221115389112946,0.9719965051000403,100
115,28,25,26.100544149130446,3.458091253754364,262.04,98.44,-1.4457187001087606,0.9911841875815325,50,23.863961030678926,1.0,51.911963491114705,0.9708886022396569,86
124,37,6,8.426055581493504,1.0007933540857292,306.5,211.5,0.9402496356686764,0.9929213567539252,62,5.242640687119286,1.0,111.37834415604786,0.9661450827379596,55
136,49,17,19.3381243438324,1.9867011512939916,354.11764705882354,107.88235294117646,1.3577797717364077,0.9947087669087151,85,15.65685424949238,1.0,63.82155603523272,0.819163984357521,95
138,51,22,26.34935822343138,1.8341793192794904,368.45454545454544,285.90909090909093,-0.31141512012130057,0.9975742805893426,87,22.48528137423857,1.0,64.04006147000425,0.8394696612904249,100
139,52,17,20.787658718079474,4.3431399238128385,371.2352941176471,393.4117647058824,0.6764269568888595,0.9779308615323373,88,18.31370849898476,1.0,79.91202506116731,0.8923123538029082,25
151,64,11,12.822520841493683,2.4283757650407125,444.09090909090907,357.72727272727275,0.34010624370621795,0.9819031694218262,104,11.071067811865476,1.0,171.63747360833028,0.9619545204444402,54
161,4,36,42.63695835661991,3.1274814340856794,48.888888888888886,381.0833333333333,-0.4357289449212928,0.9973061562048653,5,38.384776310850235,2.0,48.60290695656397,0.9490163519074517,100
165,8,13,18.291295026252843,1.742984141694698,67.0,188.76923076923077,-0.6156726545236941,0.9954495199309498,10,14.106601717798213,2.0,77.49326925407551,0.8157978732133424,85
171,14,29,40.957080624236276,2.930275116273351,134.6551724137931,286.13793103448273,0.7666982400630863,0.9974373715875212,21,33.8700576850888,2.0,45.70301052968494,0.9509647014737623,100
173,16,23,35.834969729865115,1.7646313115492547,152.04347826086956,246.6086956521739,0.7496687330704211,0.9987868139650232,24,28.45584412271571,2.0,58.238206599325345,0.9544929310642334,100
185,28,23,25.66090484203503,3.977013884386819,263.5652173913044,91.43478260869566,-1.2374389999335558,0.9879170767311832,49,22.899494936611664,2.0,51.09827506941982,0.8741196275117473,98
195,38,10,14.029014367573557,1.8726334063063803,305.2,209.8,0.7936755528408496,0.9910511175553799,59,10.278174593052022,2.0,84.92461342701066,0.9228705598414642,64
208,51,14,16.823360274491172,1.2433734942087329,355.5,110.5,1.2807363848254145,0.9972650965033459,81,13.449747468305832,2.0,69.41376722033054,0.9645603234473179,100
209,52,21,25.09241896927888,1.4485860094022436,374.0,284.57142857142856,-0.26473638476428135,0.9983322313000178,85,22.106601717798213,2.0,46.46364559550542,0.8033250984843836,94
213,56,40,45.81748136009692,4.458520137576098,417.55,206.95,-0.11309231027197436,0.9952540753924829,92,42.14213562373095,2.0,39.12351533776013,0.8666632237640994,99
217,60,6,9.027462033568737,0.8527317601081977,457.6666666666667,440.5,0.8544011752262081,0.9955286819612972,102,5.449747468305834,2.0,73.32124865528478,0.8318421005417838,65
222,0,28,28.16186423316401,2.51347691020696,16.25,147.71428571428572,1.4765472489726785,0.9960091585950548,1,27.27817459305202,3.0,62.457942528931476,0.933637068554592,54
233,11,44,42.03302327510315,13.143587028451227,143.0681818181818,291.45454545454544,0.5961428843060351,0.9498530324959715,23,49.80508652763321,3.0,40.28818285832817,0.8814438284942449,100
237,15,56,51.57253881329456,6.5354430501252585,168.91071428571428,361.23214285714283,0.17334665014603434,0.9919381037086143,28,58.8700576850888,3.0,36.19487772711111,0.8952157722084824,100
249,27,23,30.27336652584998,1.5651054865358391,266.04347826086956,86.0,-1.0676968380347431,0.9986627078955568,51,25.556349186104043,3.0,55.773074361499866,0.819208305191923,99
257,35,7,8.410037812187593,1.0526151677856879,300.0,207.28571428571428,0.31612227430511786,0.9921363479054773,60,5.621320343559642,3.0,88.56040368717578,0.9386782085167298,70
274,52,15,18.158337973856337,1.3917558153028093,356.26666666666665,114.0,1.2578974772943596,0.9970584032769756,85,14.65685424949238,3.0,68.24111198657664,0.9504893103086103,100
283,61,36,42.0110684669727,1.4084411632175746,425.5,206.38888888888889,-0.14786139853032737,0.9994378631542848,98,36.27817459305202,3.0,48.887408462416175,0.8919561642803188,100
286,64,10,13.862410949589286,1.128522336822395,455.4,438.5,0.6673811663081204,0.9966807945131583,105,10.278174593052023,3.0,62.65245840056302,0.8769559605326102,62
293,1,24,27.80524582049844,1.2276781950262812,15.541666666666666,143.5,1.4791340708939504,0.9990247916153622,2,23.035533905932738,4.0,55.11156666082117,0.859976765281056,55
309,17,21,32.619631499422546,1.08400200323361,142.95238095238096,237.57142857142858,0.7481563086336976,0.9994476784042352,22,26.041630560342618,4.0,42.80321744664673,0.9636603502039263,90
311,19,49,49.7483140834291,6.563745518191959,176.3673469387755,362.9591836734694,0.14709352082395213,0.9912578301954916,25,49.9350288425444,4.0,27.387715019522105,0.9256199424628181,100
324,32,23,29.228329006313267,1.240335394923986,269.17391304347825,79.04347826086956,-1.1154344681304569,0.9990991842771513,47,25.14213562373095,4.0,51.19614593298045,0.8520973673373948,92
361,69,12,13.911774633649848,1.0090005441486067,467.5833333333333,412.5,1.4483769840327991,0.9973663381835541,103,10.414213562373096,4.0,61.53165737907459,0.8216848563065338,100
