,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,eccentricity,label,perimeter,proj#,speed (nm/s),r^2,num points
3,3,24,24.525899061025974,4.4854391242390275,34.583333333333336,43.875,-1.4653848052359253,0.983134160423369,5,23.27817459305202,0.0,60.903732901348384,0.8359965632292438,99
11,11,23,36.40152466744738,0.8840553546566039,121.21739130434783,158.0,0.8164337584308645,0.9997050463147609,17,29.077164466275356,0.0,37.897583262893065,0.9473775205037798,100
40,40,47,45.17267406804226,15.14217821190204,316.36170212765956,348.63829787234044,1.1577383430965302,0.9421446488745828,64,50.17766952966369,0.0,40.87117709592408,0.8270566438033856,89
45,45,16,21.46001241441293,1.2115556830963445,322.0,167.5,-1.0328114561806958,0.9984050638598541,69,17.52081528017131,0.0,62.643283260632316,0.92581945569439,76
46,46,33,43.11154952084839,1.7255149018072902,330.1212121212121,173.0,-1.0827857004734283,0.9991987017352487,70,37.83452377915607,0.0,35.62923617395176,0.9403032383804106,100
50,50,17,19.748972235922075,1.181854790524719,341.3529411764706,306.0,1.4459920369957118,0.9982077499454978,74,15.82842712474619,0.0,56.53494732797056,0.9661240495299452,78
52,52,22,28.130037222385532,2.7884379197847493,356.54545454545456,74.81818181818181,0.471849958572505,0.9950748194111577,76,24.142135623730947,0.0,59.95373654272041,0.9174476799314342,98
53,53,26,33.73275107142553,1.4819513181789918,356.61538461538464,380.5,1.0954102525819764,0.9990345182733195,77,28.970562748477143,0.0,29.33164373424097,0.9377177249386804,100
67,67,38,44.043631343032615,1.110554079188708,424.3421052631579,81.5,-1.4802760504528856,0.9996820548266613,96,37.242640687119284,0.0,44.670956993172496,0.9381575951391969,100
69,69,39,45.25820903154966,1.888293585795296,431.2564102564103,127.0,-1.4677418818288834,0.9991292300390391,98,39.071067811865476,0.0,40.48272798109608,0.9286978528134359,100
70,70,23,26.0969312044578,3.2665591304761326,441.39130434782606,362.69565217391306,0.6441598223859529,0.9921352786440422,99,25.17766952966369,0.0,20.104876462015625,0.8184040339053715,100
85,5,21,24.524833563443636,1.7042361255284872,55.0,121.47619047619048,-0.15790425600307725,0.9975826327002382,7,20.65685424949238,1.0,40.85409509833016,0.8803363821491479,100
90,10,19,17.4549254312559,6.286893046066186,95.52631578947368,214.0,0.9934410833811553,0.9328833128304742,13,18.692388155425117,1.0,68.96767369869686,0.8410341066334753,91
93,13,25,38.30783295170786,1.6945602804400839,126.32,162.6,0.7815877145311135,0.9990211379559045,17,31.284271247461902,1.0,49.35967329450122,0.8696347848243655,100
108,28,25,31.246403228218078,2.1214818640758852,194.24,492.0,1.175172866118807,0.9976924562094892,34,27.142135623730947,1.0,47.5159687059451,0.9156988409593544,100
114,34,19,24.0734289390792,1.4333550326873412,213.0,153.57894736842104,0.42811308384495333,0.9982258633518257,42,20.106601717798213,1.0,27.483152045753148,0.9020251602592043,100
124,44,17,21.353961973540454,1.6910112670389388,269.0,488.70588235294116,-0.40998126939345597,0.9968595741205012,56,17.899494936611667,1.0,90.41787823841094,0.8993972865221821,83
126,46,24,34.745934093697834,2.1468471872249224,295.25,78.83333333333333,0.786737775860967,0.9980893577587561,59,29.041630560342618,1.0,47.43481026175096,0.9152087261315962,92
131,51,18,21.962830517995528,1.3714916033470288,306.6111111111111,101.5,1.2365879323068811,0.9980483420992248,64,18.27817459305202,1.0,39.651368615447865,0.9222795456034973,100
135,55,20,28.0857976001484,1.1081395054316707,325.65,162.5,-0.9630358670422696,0.9992213281479078,68,23.17766952966369,1.0,61.64092054954225,0.9839112518473899,100
137,57,33,42.65134965773515,1.3330314792157574,332.3636363636364,169.0,-1.103719263250292,0.9995114698701065,70,37.42031021678297,1.0,44.49202773838254,0.9733832659659182,100
140,60,18,20.925239584432227,1.3916958970670068,341.6111111111111,308.5,1.4419326634460299,0.9977858916305087,74,16.82842712474619,1.0,57.874627391894975,0.9727992989420322,82
