,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,eccentricity,label,perimeter,proj#,speed (nm/s),r^2,num points
9,9,23,26.63810111153635,1.6055904765447317,105.47826086956522,283.0,-1.4817725933726367,0.998181857036493,13,22.035533905932738,0.0,35.637761300506305,0.8746028172653462,100
21,21,32,40.564708961705406,1.3186211935718433,180.5,163.71875,0.4266520385738257,0.9994715204921603,25,35.384776310850235,0.0,37.11465702069573,0.9004411699318058,100
27,27,32,39.2335940502998,2.15568385814803,224.53125,119.4375,0.3598493650396664,0.9984893908739794,33,34.97056274847714,0.0,29.88604638637771,0.9174291708133581,100
37,37,48,40.53264838906069,8.302039449028191,294.2291666666667,61.020833333333336,0.47149697117242434,0.978798921317802,45,49.66295090390226,0.0,48.5124685778192,0.9492200472637117,99
50,50,10,11.705443259294515,1.1758393187151923,330.5,354.0,-0.1935390120099969,0.9949418700455359,60,8.82842712474619,0.0,172.36891380561758,0.9099408276282496,32
58,58,25,30.212495357731076,2.13436741426546,404.0,271.84,-0.302866813028119,0.997501507474311,70,26.106601717798213,0.0,90.50966789736344,0.905427615591488,52
59,59,30,42.49795366326703,1.252349343934217,409.46666666666664,98.26666666666667,0.6276881896092298,0.9995657105621627,71,36.2842712474619,0.0,36.44228283337727,0.9350006151163911,96
64,64,15,19.19270057924972,1.0646961109165165,447.0,290.8,-0.4507494944695886,0.9984601313735567,77,15.692388155425117,0.0,99.65732697321677,0.9039785021827627,54
68,68,9,12.503420504028922,1.2996795979986078,462.3333333333333,259.1111111111111,0.8830939406557349,0.9945829502232054,82,9.071067811865476,0.0,49.45276640821481,0.9665962972365988,96
71,71,16,19.49560387502436,1.1657313361727637,481.6875,493.5,1.2394569573441636,0.99821070364607,86,15.863961030678928,0.0,58.167069172041074,0.9370931277990985,84
73,73,21,24.23967445327232,1.7387398922733777,486.42857142857144,66.0,-1.5316534767654637,0.9974240026812534,88,19.82842712474619,0.0,42.487263499721564,0.9666293827338337,82
95,21,27,31.31956327923533,3.8775731175472026,170.0,217.22222222222223,-0.10318987789521103,0.9923063490783642,25,28.520815280171306,1.0,63.907322461682256,0.8083793573854985,100
96,22,30,38.960210933610824,1.3282267241604238,177.5,162.06666666666666,0.47671625163716835,0.9994187030037313,26,33.798989873223334,1.0,47.79445698065424,0.8922564439591147,100
97,23,19,23.522070166357796,1.7669712471088475,172.0,289.5263157894737,0.37361133544776737,0.9971745224196309,27,19.692388155425117,1.0,30.32279011485955,0.8841801511291475,100
109,35,19,23.54388350882401,2.3375077913721323,237.0,377.5263157894737,0.3768223358475072,0.9950592356717131,40,20.31370849898476,1.0,66.92761122487762,0.9116643278042067,99
111,37,31,35.88689811770838,2.4459723510458034,251.0,90.19354838709677,0.07843193141439268,0.9976745526768165,43,31.27817459305202,1.0,74.68336435608312,0.8614928922884563,100
114,40,34,43.19682754485183,2.950486457712801,266.7647058823529,223.7941176470588,0.9218102279790572,0.9976646016338275,46,39.698484809834994,1.0,86.62101585660315,0.8058246255367378,100
127,53,15,17.3178068090401,1.1490143564947315,324.8,156.0,1.5063146983664557,0.9977964958027814,64,13.414213562373096,1.0,66.7420025100964,0.9479715098995538,95
128,54,5,6.928203230275509,0.7999999999999993,336.0,123.6,0.6202494859828215,0.993310961716756,65,3.82842712474619,1.0,241.95160627030967,0.8010951878780826,27
129,55,4,4.82842712474619,0.8284271247461902,335.5,352.5,-0.39269908169872414,0.9851714310094161,66,2.414213562373095,1.0,129.30210417262504,0.8511257640608585,27
137,63,30,43.19239072317559,1.1545298489387625,404.5,94.63333333333334,0.6411449063787732,0.9996426914203007,75,36.491378028648455,1.0,45.52779008696804,0.9504551877620644,99
138,64,24,29.6505179041441,1.3174509117682378,411.5,269.3333333333333,-0.36618164729416663,0.9990123823713254,76,25.31370849898476,1.0,109.1533775315259,0.8907562629266594,56
140,66,17,21.664723845707844,1.2039224520428113,426.47058823529414,375.0,-1.129495017588808,0.9984547584005509,79,18.106601717798213,1.0,119.17682557355866,0.9023717748115745,50
143,69,15,19.061993990477447,1.2001604505239298,455.0,287.0,-0.4365195959222482,0.9980159938898268,82,15.485281374238571,1.0,94.559234329573,0.9557004958133923,87
148,74,9,12.57944440881098,1.325736914185531,463.3333333333333,260.0,0.7967598438182688,0.9944310573009348,87,9.071067811865476,1.0,54.737508830141955,0.9598857181995536,100
149,75,39,47.10044306105045,1.315189347135727,477.46153846153845,479.0,1.2722423733695016,0.9996100748356738,88,41.55634918610404,1.0,35.96940989652439,0.9098875997390736,100
150,76,29,33.63141102778411,3.0408650960413066,487.37931034482756,73.0,1.4712870212478617,0.9959039571572366,89,29.278174593052025,1.0,48.03234806549457,0.9415282048180066,97
163,12,29,33.503866049817425,1.3801278271738053,106.0,275.0,-1.5234605100293235,0.9991512043702522,16,28.035533905932738,2.0,60.07498941199897,0.8565029772000002,100
171,20,33,42.310088865220784,1.6635226699694627,173.0,160.06060606060606,0.4509379948968537,0.9992267721046392,25,36.798989873223334,2.0,43.84422465613233,0.9489018347520382,100
174,23,18,22.91440126728958,1.782450039099187,176.5,290.8888888888889,0.43930111763441193,0.996969975304329,28,19.106601717798213,2.0,40.9173290471585,0.881715234540818,100
183,32,22,21.419133668468625,3.7435412809298434,237.86363636363637,378.5,0.31369321023361896,0.9846082979408911,39,20.86396103067893,2.0,75.89494899967404,0.9144692252738109,100
