,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
10,10,20,30.116595150579386,1.5461877428366575,74.9,327.45,0.8551116621009708,30,88.40877192982454,0.9286917290163215,0.9900900420906814,3.7426574285620893,0.125,200.0,1410.0,0.0,0.0,540.0
12,12,24,29.420654119149216,2.704440809165062,155.0,51.666666666666664,-0.5557744373335628,58,27.748823529411794,0.9332492262054635,0.9181853735102432,3.1824298083236933,0.125,200.0,1410.0,0.0,0.0,540.0
19,19,16,20.524718403465876,2.1618127713632598,191.0,291.4375,1.0720134023865067,80,54.54812834224596,0.9882537314001949,0.9246285440919988,2.2701731168968844,0.125,200.0,1410.0,0.0,0.0,540.0
22,22,10,13.177289500502134,1.3111221987123223,206.0,258.2,-0.8676665045909447,88,67.67307692307692,0.9677474475629032,0.8292964244521335,1.6581474879973666,0.125,200.0,1410.0,0.0,0.0,540.0
32,32,20,28.391945492986288,1.362876048397489,266.5,54.55,0.6233983383083946,111,55.6250469043152,0.9909751115578331,0.9701889110963305,3.1103849413037374,0.125,200.0,1410.0,0.0,0.0,540.0
35,35,15,20.349685528363658,1.3748814118703876,281.0,224.0,0.940545376959109,119,221.3750000000005,0.8301568561308827,0.28099173553719925,1.9501704133986995,0.125,200.0,1410.0,0.0,0.0,540.0
39,39,24,29.3182782008056,1.7542668636942962,320.5,95.20833333333333,-0.33559768933513934,138,64.29800904977377,0.928914250511355,0.5836109517677012,2.4502433784101543,0.125,200.0,1410.0,0.0,0.0,540.0
44,44,36,35.20249284301228,8.191040203354998,356.77777777777777,43.97222222222222,0.002190820287160352,155,84.09928446898152,0.9280323094880271,0.837393512008998,3.408583181790856,0.125,200.0,1410.0,0.0,0.0,540.0
48,48,21,31.20167364079822,1.5554037527212303,427.95238095238096,30.0,0.8877301114468188,196,49.82036645525021,0.9643004383461524,0.9340297433155177,2.758437203478205,0.125,200.0,1410.0,0.0,0.0,540.0
49,49,73,73.77985053108372,8.32254466042871,441.2739726027397,368.1917808219178,-1.297481187208931,200,67.00382425923229,0.9205964015538591,0.6654893002550675,5.177943937407535,0.125,200.0,1410.0,0.0,0.0,540.0
55,55,19,20.754321594711364,4.4925875505693,470.10526315789474,430.2631578947368,0.8677062897989616,218,28.35378185609519,0.8784976278566852,0.7474679636454029,1.3562065264460696,0.125,200.0,1410.0,0.0,0.0,540.0
56,56,33,40.36752068585983,3.1600271171296623,481.0,103.78787878787878,-0.3387745120900642,219,87.52186101122768,0.9481711793990262,0.8431247155995402,3.133718644618535,0.125,200.0,1410.0,0.0,0.0,540.0
