,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
1,1,18,23.041123820196407,1.6391644261507414,24.11111111111111,479.5,-1.1200893586703577,5,135.39736842105268,0.9908128602371342,0.9806018186032549,2.110994201920758,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
2,2,72,91.40881795318002,1.7792286877694998,113.5,337.09722222222223,-0.4289585261278665,8,144.99766718191393,0.9668720063273544,0.9151937306300648,6.8090654863266,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
3,3,57,71.30966493656409,2.8928249867770743,99.89473684210526,207.0,-1.1750599704353353,10,146.8621212121212,0.980299801939343,0.9811363562284757,4.658616864755841,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
4,4,51,56.16786977353794,5.764046369923915,168.7058823529412,254.33333333333334,0.2888652804255276,13,74.82252252252252,0.9644740137789672,0.3188846237203511,5.572070199355862,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
5,5,61,91.0664388054538,2.443709427833127,230.47540983606558,210.01639344262296,-0.8091733275100516,18,99.0623529411764,0.9849620782721111,0.9521627653630917,4.1120827354755605,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
6,6,12,14.718300763953337,1.3882284312627082,212.5,122.41666666666667,-0.35515512235747415,19,50.7916666666667,0.9309362762548951,0.5416666666666556,1.6935156651832761,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
7,7,89,110.02236433748135,2.060427135967895,276.0,23.39325842696629,-0.3653889157337462,21,142.78149492173884,0.9922793364980105,0.894251994538798,4.038288052385494,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
8,8,29,33.88563562121807,1.4972310857573232,267.0,82.51724137931035,0.1576203882754997,24,180.97368421052636,0.9836771400767329,0.9760760412217098,2.3628578859988365,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
9,9,28,42.982082188388176,1.5151609787280984,277.5357142857143,188.32142857142858,0.7287809619771329,25,92.75344827586214,0.9917858437363655,0.9545297812325538,2.4148684642962555,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
11,11,30,47.63955516806836,1.340607262779199,312.23333333333335,120.43333333333334,-0.8004522002551481,27,74.40754395916049,0.958306988670097,0.8637874769056614,4.526421859610936,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
13,13,22,27.757895266109713,1.2244388084685636,313.5,87.0,0.4176198381099458,30,57.29514170040488,0.9267881202265995,0.9893722460284443,3.5524298568532684,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
14,14,10,14.392157293793394,1.0128220133417405,321.8,139.5,-0.9225753010670711,31,46.34848484848499,0.8993905817174525,0.9153439153439136,2.3006912810490068,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
15,15,27,30.921959415396167,5.034018497812988,332.6666666666667,385.3703703703704,0.4615585109393291,32,129.2236842105263,0.9869389948938457,0.9750962819820382,1.6255384720912143,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
16,16,63,67.39602855998847,9.913385313045259,350.1746031746032,101.22222222222223,0.40431657157536266,33,176.8350921298248,0.9271619459897318,0.9120664177041898,6.16259891416768,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
17,17,38,52.68458398312691,2.139714429045618,380.39473684210526,346.0,0.609884121433632,35,89.97822580645159,0.9718875000260281,0.8928648350767199,4.096935538727485,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
18,18,58,67.691328877509,1.2549259061678337,400.5,141.10344827586206,-0.14688393569932148,36,125.1428959276018,0.9881070483043041,0.9798564659804788,4.483038752255742,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
19,19,17,24.4815587222755,1.4176332078007485,381.8235294117647,418.1764705882353,0.7078826225971673,37,63.35454545454546,0.9897686138250789,0.6776859504132218,3.682435096082633,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
