,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,56,53.4932381324046,8.925942734618685,34.107142857142854,107.05357142857143,0.32351582473795937,1,62.61515837104077,0.9875733272509067,0.9544051036046602,5.989855693420761,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
1,1,21,28.687366402948985,1.278142526769226,28.285714285714285,87.0,1.0046564374758356,3,24.99506787330318,0.9498484268128334,0.9715466818169521,5.30064027767598,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
2,2,22,28.004167780447343,1.4875711466315262,50.77272727272727,13.5,1.1335304531006316,6,32.2801357466063,0.9966822963771435,0.783661729579215,3.7143416198037795,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
3,3,43,54.56851419952609,1.6455275843023025,57.95348837209303,356.0,-1.1422525756440838,7,61.37669683257914,0.9978842818022524,0.9533663202037538,5.353755662422907,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
4,4,28,38.5517920327274,2.3308368568159747,74.14285714285714,376.5,0.9926324263955151,10,67.6272850678733,0.9975977581845977,0.98955089068093,2.048778729991479,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
5,5,17,21.886141213482272,1.5608552624425789,72.23529411764706,215.8235294117647,1.016078993995148,11,60.0791844476055,0.9849645364879418,0.9893396900403908,1.7205660277196966,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
6,6,33,38.59153826695025,1.3608951213058804,75.21212121212122,157.0,-1.4089152661286604,14,52.21208144796377,0.9976687966340204,0.9599255566411747,3.3615744989627636,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
9,9,79,65.78121668581305,15.990531503041066,162.16455696202533,205.59493670886076,0.15160771176516774,24,28.633155080213896,0.9128243053341364,0.8827771229245454,4.321445241965967,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
11,11,13,16.968229798295116,1.0128786079189793,152.30769230769232,102.0,1.0792164155729667,27,19.006742081447953,0.9082762966866419,0.9204841580633678,2.962127454762682,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
12,12,40,49.30944590987061,2.284413286063793,176.5,36.6,-0.35895902480181996,28,107.28643867587517,0.8555120810670767,0.7045605695116806,5.097877244855737,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
13,13,28,33.82774047254934,1.1113032574463957,164.71428571428572,322.5,-1.2700406867812901,31,53.210135746606305,0.9965943881070434,0.9597592820098205,2.426799616346813,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
14,14,35,48.38730050499183,1.8981642159302021,203.0,411.6857142857143,0.5833733728280974,33,64.5092760180995,0.997725978797837,0.9498585688808574,4.3750090699121085,NCD_YFP_ilid,0.001,0.04,40.0,0.0,5000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
