,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,num points,skele r^2
0,27,39.24212597150981,1.5416020532150356,20.555555555555557,339.6666666666667,0.7222805180829526,2,26.670633484162884,0.985412707175299,51,0.7917767468526619
2,19,25.92286263693894,1.8843829434556159,44.1578947368421,281.2631578947368,0.6272906177217682,8,25.5633031674208,0.9685657608089044,51,0.9345921742834729
3,30,36.11998254322052,4.722072869890498,48.833333333333336,472.06666666666666,0.8044718692047763,9,28.047511312217186,0.9739450160229381,51,0.8490095773372008
4,14,17.493123521218624,1.0453087045052007,61.642857142857146,116.5,-1.1718499367447497,11,41.39613445378149,0.9785964892118278,50,0.9695174011788636
7,24,28.487997158305973,1.2869499332037093,83.41666666666667,165.5,1.3331131758495605,18,38.9095475113122,0.9886659252918388,51,0.9582926881761711
8,34,42.488131192744,1.597214854497434,87.70588235294117,392.5,1.1771227250399943,19,56.08773755656108,0.9913262624351814,51,0.9070620165293148
9,30,46.208585482224585,1.5839349589442508,102.2,317.53333333333336,0.8393515072773379,21,41.06592760180993,0.9903407215730955,51,0.9323597412283819
10,15,17.878814301140103,1.3304966770234352,100.0,171.66666666666666,0.25985052657313595,22,29.606515837104087,0.9284009166976668,51,0.9210375380720698
12,32,39.46201011066814,2.738568608876867,122.375,408.5,1.2098865517844544,26,38.44330316742081,0.9923699835625218,51,0.9779289948873914
14,24,29.742702220757504,1.4179398775108063,133.20833333333334,253.5,-1.1965389391863428,30,35.83524886877827,0.9594581918755589,51,0.8953744979512355
15,10,13.91695508298968,1.5226165696089384,135.2,59.9,-0.7824717754076844,31,22.831381989276725,0.9578814443301326,38,0.9149628349035697
16,22,25.383341726846123,1.8851343117120005,141.5,192.5909090909091,-0.022140032007897943,32,13.178687782805433,0.8859726509234636,51,0.8256104807838476
18,25,32.748178401467136,3.0260223703207023,182.2,269.0,-1.0752259393971546,42,61.944932126696806,0.9725408488651475,51,0.9857721959012596
19,11,16.599303205990687,1.2728542214156773,187.0,94.36363636363636,-0.7068713553238528,44,19.66968325791854,0.9661819844535894,51,0.9351328452556489
20,26,30.99915330480262,1.6638722056413806,208.69230769230768,458.5,-1.3158375192429166,47,50.98819004524888,0.9867098289298338,51,0.9883079574834818
21,24,22.147531065624346,6.404267754785261,229.66666666666666,85.79166666666667,0.49904993733828135,49,38.98968325791855,0.9800051929606616,51,0.9673961491989955
23,46,59.26400877600726,2.8584013896457865,254.52173913043478,442.0869565217391,-0.4660420373758185,53,33.81000000000002,0.9893795627853957,51,0.911195928463603
24,79,83.34958585928368,18.389156315973644,270.7848101265823,282.7721518987342,0.4629519316670007,54,25.679864253393678,0.9643069597438091,51,0.92048244018697
25,24,27.857725907621642,1.7167140868024582,240.75,165.5,-1.4603862346969105,55,51.68027149321268,0.9623645602474823,51,0.9436641062557749
26,13,15.097543421278765,1.5207574930479355,246.0,333.38461538461536,0.13246357832682593,56,47.55657074078125,0.9893112679143418,38,0.9811217642701411
27,18,23.548089745608603,1.0212858994025336,265.5,444.1666666666667,-0.4927331613373433,59,45.51710407239818,0.9841657567724276,51,0.984346691794019
28,26,34.09272936734103,2.1660381910312356,274.5,477.34615384615387,0.49612627404394555,61,56.00031674208145,0.965257538043386,51,0.9526812662076641
29,13,14.674713378986496,1.8815847600073046,264.9230769230769,488.0769230769231,1.4168473806192718,62,63.145454545454506,0.9788459570486674,21,0.9031520254893037
31,22,33.98523139197155,1.1262815119092777,300.27272727272725,128.5,-0.8426142261385752,66,33.07420814479637,0.9746291732163765,51,0.8028276101382037
33,21,24.874150879090802,5.098349863652745,304.3809523809524,86.52380952380952,0.8241831512460992,68,26.561357466063335,0.9642363625950565,51,0.9428297281373622
34,41,41.6036727247018,8.787495610898544,310.9024390243902,349.9024390243902,1.0411238355378667,69,62.13033710407239,0.9163793848381219,51,0.7994859463040287
35,24,29.43792755930892,1.5785291717968695,315.375,398.5,-1.2238161447339584,71,38.44330316742081,0.9732761790442245,51,0.9515326800803444
36,21,26.17397736073152,1.1673981398674242,322.6190476190476,80.0,1.1816619126556323,72,38.334027149321244,0.9500268292902557,51,0.662170055070209
38,25,29.69864565176055,1.9366069428678665,349.0,504.0,0.2409492579028481,77,50.4782352941176,0.9850056920587634,51,0.981986973211658
40,15,18.54971892907246,1.0398369996034307,362.0,188.4,0.37246365786446384,85,32.60067873303167,0.987557192347305,51,0.9686373414832337
41,38,44.70682081225233,1.9390736592960358,378.5,214.8684210526316,0.19473464919978453,86,53.58895927601809,0.9901812953840928,51,0.900058790677467
42,16,19.97980802562355,1.3208978988660511,381.5,364.9375,0.39620174874130226,88,32.45497737556559,0.9737303197834436,51,0.9043397133222779
43,16,19.64504935882154,1.5841514098928018,405.5,238.8125,-0.3534114237862099,93,23.778461538461524,0.9608082177928361,51,0.9612351769276444
44,15,17.7034199443652,1.4275192336152143,455.0,67.86666666666666,-0.21936214349100672,99,37.50739495798318,0.9555317297645035,50,0.35440343671199603
45,34,40.81963327104431,2.8430264038561845,489.5,267.3235294117647,0.27955093838606465,103,62.14162895927602,0.9814886841696571,51,0.9395764143694324
46,21,27.88791225824463,1.0717759177857167,482.2857142857143,285.0,-1.0517860563289922,105,62.75106685633,0.9916573427815369,37,0.9758142292606891
48,16,22.474408440000584,1.6281785135637188,490.5,378.875,0.6104387798646398,107,43.7249773755656,0.9722649005553815,51,0.9797161269258383
