,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,num points,skele r^2
3,17,21.001958202376724,1.2215343340606042,28.0,494.52941176470586,0.3686449027948678,7,20.223348416289614,0.9579656628657327,51,0.8931563096832603
4,22,25.828237439472552,1.237032717345044,56.5,117.77272727272727,0.18738474557398696,10,51.782262443438924,0.990514623009131,51,0.955241785650829
5,36,42.009340336288645,2.094794504490823,63.5,481.30555555555554,0.14768614349561152,11,49.86628959276015,0.9856154300511002,51,0.9161340291159463
6,21,32.682779600058055,0.9847357321137284,58.523809523809526,145.0,-0.8342954516482578,12,25.5050226244344,0.9594980588372855,51,0.035507777427259524
7,20,24.191899615825204,1.3971374226740818,62.5,397.5,-0.30693601071267396,13,54.239640591966136,0.9640017935796922,44,0.9369174821981415
8,18,25.500402661524625,1.555899137090595,67.5,340.8888888888889,0.6214495248817236,15,24.116003016591264,0.8452817306869488,51,0.7414105662684181
9,13,15.005246503418988,1.6789606107883908,60.53846153846154,361.0,1.4985831990338252,16,25.767285067873335,0.9943915056915321,51,0.9771339528152796
10,15,21.87504782438322,0.8781637488737505,69.0,199.33333333333334,-0.6605622786648606,17,26.583212669683277,0.9550364279142314,51,0.9386092394415819
11,15,19.24996283453037,1.2784703456690465,75.0,266.06666666666666,0.4572095347224592,19,20.74058823529413,0.9757703775343107,51,0.9609789075175771
12,19,24.397786586443363,1.0233174763647288,90.0,115.6842105263158,-0.45605412487824404,21,38.6691402714932,0.9902015735254895,51,0.979280711201797
15,14,16.167084951277406,1.1485824868941965,139.5,92.78571428571429,-0.07276863823610924,30,23.647330316742064,0.888301091809348,51,0.8850597797227254
16,19,22.026491637371713,1.4802050091171697,138.52631578947367,479.0,-1.467185274977371,33,32.258280542986405,0.9850233805459604,51,0.9089513563578144
17,68,58.31002617534636,14.035287326485223,171.72058823529412,236.94117647058823,-0.2722846453453881,36,26.98389140271496,0.965277162276262,51,0.727019959857921
19,27,31.57648194910627,1.1165909600596668,176.22222222222223,259.0,-1.4072237981294005,42,47.45493212669681,0.9888527098621056,51,0.9840951830448958
20,46,62.69221292791191,2.4176907104687015,213.3913043478261,242.5,-1.0099501200181424,46,42.406445721739836,0.9945129778512635,51,0.9367739213672707
21,12,17.13219044826287,1.173430583093579,202.58333333333334,501.75,-0.6827470121808589,47,22.89696832579186,0.913645249370625,51,0.5595293825136516
22,23,27.104885246121494,1.2757951487226142,207.2608695652174,133.0,-1.3647801106414401,50,34.82262443438914,0.9753272293318861,51,0.8135036802496265
23,27,35.5093372617334,1.9182178773706642,218.0,173.66666666666666,-0.5012020898537164,51,32.95764705882351,0.9581745378416009,51,0.8095203740420667
24,11,14.967881977829789,1.8440514164967896,223.27272727272728,212.72727272727272,-0.7192808130853947,54,18.494358974358974,0.9357461734693878,26,0.7879365079365077
25,21,26.104723766065675,1.391289814107354,234.0,358.04761904761904,-0.38276911334816194,55,46.16547511312218,0.981529484516356,51,0.9750090575806764
28,18,24.60115252287195,1.1191203460130006,256.5,123.88888888888889,-0.5675810095526949,59,36.06108597285066,0.9480447573376866,51,0.8986066227196579
29,20,23.24878306306924,1.0459857008318896,250.0,78.5,1.444889782250706,60,35.143167420814464,0.9775102972332002,51,0.9401113756290165
30,21,29.066036018807054,1.3502394325796014,260.0,343.4761904761905,-0.5864333840424008,61,40.56325791855202,0.978607961270203,51,0.9650516168133929
32,19,22.05606761118913,1.6035687628509463,255.52631578947367,442.0,1.454904852719188,63,14.897963800904988,0.885173251395357,51,0.8595158687466379
33,12,13.885077780950091,1.6613761080867913,266.5,69.83333333333333,-0.10603670239044216,66,40.71697507067592,0.8876876399097511,45,0.8964700337045146
34,24,34.181649230155465,1.1563209454274885,287.4583333333333,379.125,0.640173600602562,69,42.21696832579183,0.9843346254432245,51,0.911294121904546
35,15,20.87836715073719,1.4622686358745889,293.1333333333333,229.26666666666668,-0.8684037223514479,72,33.474886877828034,0.9487461533269947,51,0.9414447776954836
36,30,35.13394201632954,1.7855925110215223,306.5,359.3666666666667,-0.17118173017383087,74,45.369680851063855,0.9870962451563563,47,0.9806850762034103
38,24,27.69295880625738,2.1576811883332687,331.5,294.6666666666667,0.01749577299738737,79,33.96298642533935,0.9628747458005287,51,0.9452664679155678
39,25,37.5311543120059,1.3674999116639335,332.0,351.92,0.6947845180192271,80,41.14606334841626,0.9725758004371006,51,0.9195846834801421
40,22,26.757385785720125,2.5472704814915583,337.5,325.22727272727275,0.32411759913301696,81,42.894479638009074,0.9889797506350425,51,0.9812770607616272
41,22,26.904149972973727,1.715684625993364,355.5,215.9090909090909,0.3992330678092494,85,41.63416289592758,0.973969898557081,51,0.9326173987716552
42,16,20.449540479571787,1.501264192057795,352.8125,407.5,-1.1223579521647067,86,26.9757142857143,0.9768055652400967,49,0.8498932541553368
43,12,14.602200606176133,1.2010013004389446,357.5,499.0,-0.33245420870464315,87,20.216063348416284,0.9357746936125314,51,0.8866863343857289
45,20,26.908477051333303,2.343899054539014,363.55,366.5,-1.0274543481154372,92,22.000904977375576,0.962468751370554,51,0.8974130480162398
48,26,30.87844050115211,2.2482118662410953,419.5,440.7307692307692,-0.23974813258494718,102,20.980995475113104,0.8534513245884773,51,0.6011136324631492
49,9,11.555606430043813,0.8882272728593127,409.77777777777777,8.0,-1.1041725624667946,103,19.04848484848486,0.8205523120751719,45,0.907539051124649
52,27,31.980068390654356,1.3092681944752411,446.0,427.51851851851853,0.22776690339347855,108,25.556018099547522,0.9525543396057965,51,0.8026940464268897
53,23,26.551731633328043,1.1420262782918535,446.0,467.82608695652175,0.03760136882982679,109,64.64960011031441,0.8769775960753903,47,0.9072441327204537
54,30,36.491593179986836,2.8610923453395856,446.3333333333333,237.5,1.2482599474582543,110,28.77601809954748,0.9891342199433851,51,0.8606847165903007
