,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,num points,skele r^2
1,15,17.291011444603473,1.915675366934771,31.0,487.53333333333336,-0.03253123927246608,3,23.8794117647059,0.9571539776420644,35,0.7605819129513329
2,18,22.032072438647738,1.0977558967257104,79.5,453.05555555555554,0.3429293373210657,5,37.42543859649121,0.8901388394446422,19,0.867062917952675
7,11,15.391853515200072,1.052318531739773,187.1818181818182,391.0,-0.9629457541172808,19,21.78435517970402,0.9305768694196429,43,0.8749923633882505
10,18,25.52344984238586,1.8883468490257573,211.55555555555554,428.44444444444446,-0.6464158521062309,22,32.150354609929074,0.9492218333784151,46,0.8386734521772953
11,29,34.974963951891425,1.1291958405944424,210.86206896551724,493.0,1.2758623191802207,23,28.557466063348436,0.923857680827433,51,0.7492634318177831
13,26,30.269924806031852,1.0841767473185393,228.57692307692307,93.5,1.4370646158666673,27,27.72966878083158,0.9860351413394907,44,0.972415489741701
14,24,29.129803929976074,1.8284999015693886,233.08333333333334,118.5,-1.2542911626272915,28,16.44999999999998,0.9620301399386958,45,0.6224502261522719
15,16,23.21709671741478,1.7223298215521732,278.5,202.5,0.6552171309437187,30,20.78342816500712,0.9120253372695146,37,0.7849784469035246
16,34,49.43805645110662,1.9869017311999169,287.38235294117646,436.7647058823529,0.77441332039076,31,27.954378342246045,0.9632537640922842,33,0.7348132790262016
18,32,37.35705236829348,1.6000041726753873,317.5,436.84375,0.1510687176740996,35,44.94709193245779,0.9675301154757775,40,0.8433708725075307
19,15,19.947401167168408,1.2087955476624002,328.2,70.0,1.0468401211749883,38,25.48231707317075,0.9686229455860674,41,0.7901225997854515
20,44,67.616977584386,1.2473622571552896,347.5,280.6136363636364,-0.7210715901643239,39,27.74882352941173,0.8931370554918876,51,0.7747861401550549
23,19,22.8338962812444,1.461754536077957,369.2631578947368,57.0,-1.2845839583189482,44,16.89407239819006,0.8312050312388375,51,0.953908069429884
24,46,53.43582720780542,3.7055989050572617,375.8695652173913,347.5,-1.458969627593551,46,31.187226890756282,0.9851349056077383,50,0.778157969715024
27,15,17.13365291229587,2.411579494595437,470.06666666666666,274.46666666666664,0.17611684067691014,54,27.02499999999996,0.829636336200392,15,0.5185185185185179
