,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,num points,skele r^2
0,35,45.44431896202509,2.0063156903027592,32.4,129.0,-1.0945586421276905,1,35.238636363636374,0.9175384333168576,23,0.7084774229279265
2,15,17.816387892184345,1.1993934706548117,61.0,410.26666666666665,0.24611713084435793,5,24.161450924608832,0.9177242200309967,37,0.798811235545475
4,30,46.94565221631631,1.6435612371404384,89.16666666666667,149.6,0.7976392136843654,9,28.980000000000018,0.9813801616954251,51,0.7807918681120899
5,34,44.632983097596984,2.132449024188985,95.55882352941177,265.5,-1.0736321914126816,10,35.609411764705875,0.9906167659110167,51,0.8607913861520836
9,29,41.92965177330444,1.3521103092328195,119.06896551724138,326.0,-0.9238352530374951,14,28.22235294117645,0.9511040736210773,51,0.7577319321012261
10,26,33.488361339909794,1.568007924238718,151.34615384615384,474.5,1.1097588096579234,17,30.633710407239803,0.9440670209812884,51,0.7650732396817661
11,31,37.95130752778197,1.3647963227087068,163.16129032258064,351.0,-1.2304341850092904,19,40.96524390243902,0.9766768191381373,41,0.8372163291672526
12,37,42.767468586071885,1.1611656576776566,199.24324324324326,122.0,-1.5181744386319564,24,32.1417194570136,0.9832137934208937,51,0.7386796369511919
15,111,65.86743131016142,41.01261232599907,240.18018018018017,273.2972972972973,-1.493714631672831,29,35.03389140271496,0.8983264106055164,51,0.7942910384244535
17,40,59.52601631291229,2.735577071643173,259.65,437.475,0.8825548499376983,32,33.90470588235293,0.9762915943434654,51,0.772101929405036
19,28,39.68875127861907,1.3949477003709154,259.5,338.5,0.9507529899345677,34,25.512307692307694,0.9523541142571925,51,0.7152063978373662
20,10,14.019783936241009,0.9410942466716923,258.5,477.9,0.6118510009065283,35,40.84482758620689,0.9754359506079744,29,0.9219031439197146
21,45,53.70787954155989,2.8107327085955975,281.02222222222224,222.0,-1.3137842120013707,38,32.680814479637995,0.9690022895821527,51,0.7567340821022359
22,37,44.66288694479945,1.342435244516112,316.0,253.56756756756758,0.2970753335013933,39,11.284570135746606,0.8116478515540618,51,0.17545789647188237
24,40,49.82319445748198,1.135470850324641,321.5,466.15,-0.38523745959768546,41,43.528280542986415,0.9077642198140788,51,0.7136693537162021
25,30,34.73849283415179,1.6524070155134327,312.7,85.5,-1.488702610126821,43,30.392857142857142,0.9662235208181155,49,0.7142532513645052
27,21,30.431444943299734,1.160456719013567,338.8095238095238,149.0,-0.9199832139895593,45,16.333122171945718,0.867907912177517,51,0.5785390092198311
28,23,27.942513372538297,2.2630573274016217,346.4782608695652,112.0,-1.2507302917840966,46,31.23459897144109,0.979251980815192,38,0.8851676073603594
30,28,36.18227155224311,1.680124149125322,407.5,122.53571428571429,-0.4673595420062471,53,35.937239819004525,0.9725857814396678,51,0.8886973940862435
31,36,51.59272510260894,1.9890069344752905,428.4166666666667,159.27777777777777,-0.6624672149547087,55,39.251945701357464,0.9564370547103768,51,0.7583993149199492
32,48,56.17852886031742,1.9077635485429965,444.5,125.75,-0.16530585843912776,56,42.47194570135744,0.9489382317952821,51,0.9130861957137342
35,28,32.729971559386335,1.1129948967219008,471.5,418.07142857142856,0.160272141182055,60,37.17570135746604,0.9767981232696977,51,0.8208941455327126
