,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,76,108.49733722245698,3.440165816382329,31.82894736842105,63.46052631578947,0.9376350561697581,1,154.13281719683093,0.9756699721520421,0.9893870782033789,6.379217707409211,NCD_YFP_ilid,0.001,0.04,5000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
1,1,13,19.834918543768616,0.8949069410110545,14.23076923076923,354.0,-0.8540959897643992,2,81.21029411764705,0.9083205127115402,0.875163068636115,2.3844609510441956,NCD_YFP_ilid,0.001,0.04,5000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
2,2,89,102.93818935564147,3.086980713384613,97.0,156.62921348314606,0.05856604281229491,5,210.10015291858366,0.9833948322876991,0.9738973173488585,5.64179806403306,NCD_YFP_ilid,0.001,0.04,5000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
3,3,22,26.147540130667668,1.411416142867445,107.5,477.40909090909093,0.24370928280274093,7,88.16500000000005,0.9691668711467585,0.9060752434992941,2.976120431446355,NCD_YFP_ilid,0.001,0.04,5000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
4,4,69,78.83243487304058,9.701468936838777,118.66666666666667,90.57971014492753,1.3626187745362135,8,182.18705160688094,0.9728198131391341,0.9729060222554896,3.5019588472070846,NCD_YFP_ilid,0.001,0.04,5000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
5,5,32,37.48022164167259,5.218523324763188,148.0,221.0,-1.0107288264377652,12,162.4073426573424,0.9881916765035988,0.9410929932970973,2.26438292598924,NCD_YFP_ilid,0.001,0.04,5000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
6,6,12,15.135608138298464,1.0656399514355288,160.5,326.1666666666667,-0.4230484944247006,14,90.08333333333346,0.8687188773200547,0.9335180055401663,2.1439089218548584,NCD_YFP_ilid,0.001,0.04,5000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
7,7,13,17.431125623993207,1.6468371195473277,187.6153846153846,86.0,1.0298774924692755,15,140.38888888888894,0.8515972099661608,0.7514863258026149,2.391872167116868,NCD_YFP_ilid,0.001,0.04,5000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
9,9,15,17.433502986021303,1.6005819333214861,186.33333333333334,429.0,-1.4382911628274904,17,104.38461538461533,0.946782533754668,0.9326664078235337,1.886757820874519,NCD_YFP_ilid,0.001,0.04,5000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
13,13,85,114.57183565988113,3.961345603746359,256.0,164.81176470588235,0.5425041579244966,23,204.54852470144402,0.950994719227426,0.5190467100087881,4.417790356847516,NCD_YFP_ilid,0.001,0.04,5000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
14,14,56,67.73359007541676,3.4035635565035927,267.23214285714283,262.5,-1.2676432648184013,29,327.46466165413534,0.9767071640733583,0.907322458444805,4.020694576404265,NCD_YFP_ilid,0.001,0.04,5000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
17,17,63,74.63241478757516,8.298423770488233,321.74603174603175,143.17460317460316,0.8342077199670426,32,90.04789915966384,0.9408395901628657,0.9166214928717181,5.581588805961598,NCD_YFP_ilid,0.001,0.04,5000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
18,18,19,22.565112114429066,1.9469937121943275,347.8421052631579,46.421052631578945,1.074607823577992,33,112.125,0.9743589743589745,0.7291334010741795,2.918097305814271,NCD_YFP_ilid,0.001,0.04,5000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
19,19,33,40.490794188556386,1.1577554723996337,353.5151515151515,275.0,1.2243894966829165,34,104.80136752136747,0.9585448149848174,0.9222238456785652,3.4203035615400985,NCD_YFP_ilid,0.001,0.04,5000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
23,23,12,15.102709232796672,1.459587630743835,440.8333333333333,398.5,1.1516595154644587,42,76.07692307692317,0.9172525689561928,0.9467592584202302,2.0393897525184146,NCD_YFP_ilid,0.001,0.04,5000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
24,24,44,29.79984281130462,13.877948969321443,464.3636363636364,393.6818181818182,0.9680994429076603,44,93.1848484848485,0.859324031687728,0.9307253095143875,2.845743316274892,NCD_YFP_ilid,0.001,0.04,5000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
