,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
1,1,23,27.910796858970237,1.2036055559644656,22.0,300.2173913043478,-0.3158223474619511,2,85.41363636363633,0.9911144603132037,0.9742316350882617,2.7223120482073124,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
7,7,38,47.161040981274475,2.2458784017030635,87.5,394.7631578947368,0.376621173819799,12,53.14457013574659,0.9848505561268535,0.9131283868557619,5.084887555001165,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
8,8,30,37.39576237026179,1.1819292478451602,76.6,264.5,-1.1829967994141204,13,20.747873303167403,0.9241867280541176,0.6496063177541833,4.639233114033832,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
9,9,14,17.377872795933882,1.5548956086011503,89.5,68.28571428571429,0.38373877680462753,15,27.971106941838677,0.8413529941362794,0.7642194287025778,1.9632951012776687,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
11,11,31,43.711431556606094,2.369515019624941,112.19354838709677,176.0,-0.9577325776728888,17,76.55149321266967,0.934017414638484,0.9303889031558078,4.292212113258039,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
12,12,19,25.578602883334344,1.1169332614982903,106.36842105263158,385.0,1.0279374319772627,18,17.047058823529408,0.9715099715099715,0.9403628792385484,3.369926434662049,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
13,13,16,21.560963217813754,1.2246898056579136,131.4375,362.8125,0.5794632545897196,22,39.08770053475936,0.8801867464368192,0.9034420754820552,2.4098569204736617,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
14,14,15,24.14500267665429,0.6437400872346003,131.93333333333334,32.0,-0.7973616917841809,23,46.73181818181819,0.9569372083673242,0.8694043260483818,2.60206334123661,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
16,16,25,38.6385840580287,0.9866215032373689,141.48,421.0,-0.8425230917471277,26,38.443303167420844,0.8669297568127303,0.712816304260577,3.5116114885808685,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
19,19,20,23.24035553994462,1.2829163561843744,235.7,271.5,1.4477304604624763,38,43.63636363636362,0.8504991319444443,0.8827444175358976,2.4299587340583524,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
20,20,32,42.97826274239735,3.5435055588301827,249.125,326.5625,0.6188614498013049,39,46.57392458521873,0.9685541353906922,0.30511181216165306,2.8317393598679024,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
22,22,59,65.97766503929084,3.174925065570421,256.4237288135593,389.54237288135596,-1.452454853593876,42,61.81054301699888,0.8849196191018069,0.8869209670610368,6.5432533002513695,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
23,23,28,32.39164534916584,1.66772646853814,265.0,206.5,1.5001180906086589,44,24.579819004524865,0.9698324191163009,0.7948031711610791,4.493385807289844,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
25,25,23,29.490050413512254,1.6199571605690068,276.0,423.2173913043478,-0.4523861148109006,46,70.00855614973258,0.889545016146245,0.8713760620766938,3.282269835323783,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
26,26,27,31.156226754762255,0.7258414367450561,271.037037037037,148.0,-1.564077274258683,47,56.90151515151509,0.9481723469138708,0.9719737946010509,2.3572625164915024,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
29,29,16,20.903170121793615,1.4343914595934562,298.5,212.75,-0.49171573913145245,50,32.61818181818183,0.9242274819197898,0.7609195402298854,2.5255276829320557,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
31,31,26,34.97243140229737,2.1442203396245842,310.53846153846155,374.5,-1.0298803505823206,54,59.2433510638298,0.9819296659078651,0.9460402294186467,3.166521004199069,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
32,32,42,48.4999974261405,1.964457482812955,313.42857142857144,293.5,1.5448296980619851,55,33.58416289592756,0.9805132982936587,0.935236596321184,5.831740231114294,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
34,34,36,44.88504271058755,1.1965393018328188,344.72222222222223,162.5,1.18291913127062,57,51.79683257918554,0.9676722958426389,0.9307634238676752,4.855507556354521,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
35,35,39,50.86614823120623,1.4599137230936954,369.0,435.28205128205127,-0.48443576469976024,58,35.20144796380094,0.9934766201774776,0.9258144974099005,6.666013720071098,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
37,37,24,35.331843304266435,1.479400723448868,381.4583333333333,415.9166666666667,-0.6830041628307272,63,39.55063348416288,0.8961438982866312,0.8839276002789149,3.4435632639479534,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
38,38,16,19.542463314570416,1.446418887691104,382.5,84.5,-1.2321923055542494,65,65.91315789473686,0.9616112709025306,0.9324847695898519,2.700651063100095,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
40,40,31,36.046097423696395,2.412330655080759,390.9032258064516,470.0,-1.4482726554298153,67,64.95366515837104,0.904018215505964,0.6006183431725327,4.084576641008279,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
41,41,23,27.22275865699866,1.2308468148525207,413.60869565217394,390.0,1.344971649094888,69,43.04746606334841,0.9766435892757307,0.9552639056592844,2.388191254629123,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
43,43,20,24.387763701111975,2.0583929796628135,434.5,153.25,0.3320810625112444,71,61.18793103448272,0.9735426312210476,0.964015038851516,2.24663581614783,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
45,45,22,27.03131025436007,1.240834755801853,430.59090909090907,377.5,1.218760015152671,73,42.72692307692307,0.9042651667830728,0.9055242684894308,2.5667694696897234,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
47,47,38,45.30710623908069,1.7918489273948597,459.5,343.7368421052632,0.2533231940308644,76,40.956651583710396,0.9935420397657675,0.9098664070565563,4.962782372355154,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
48,48,48,58.890558596364436,1.7338612617026432,472.5,202.1875,0.3455004390134741,77,60.721040723981865,0.9631582981544062,0.9271288281183216,6.552767923901835,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
49,49,38,45.14501420721989,1.4922671359322628,487.5,183.31578947368422,0.2389788313729716,79,46.65357466063349,0.9856750407010609,0.9130821833383074,5.226591901447922,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
50,50,9,11.884343825882448,0.9922671265500705,478.3333333333333,74.0,1.0512601970268511,80,56.293706293706315,0.9465666666666667,0.5467128027681663,1.9399719979676857,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
51,51,44,52.42143489722991,1.2303757444418142,487.6363636363636,274.5,-1.320874168416848,81,30.37144796380094,0.9153553022061066,0.9104066014375682,6.8135898713924155,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
52,52,15,18.71282103092336,1.1847625913936137,494.4,368.0,1.17636714819476,82,57.50000000000002,0.8932544378698226,0.9517355371900826,2.2157828279113616,NCD_YFP_ilid,0.001,0.04,30.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
