,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,18,20.97476768582438,1.0931253335429076,9.11111111111111,389.5,1.4248900473322856,1,14.663517071164136,0.9058654202935496,0.08478389136213416,3.327547255110276,NCD_YFP_ilid,0.001,0.04,40.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
3,3,18,22.314148740364338,1.441792631725024,29.333333333333332,85.5,1.1936280758343822,8,29.431674208144795,0.9830143286605888,0.9527406373965476,2.814530684319944,NCD_YFP_ilid,0.001,0.04,40.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
4,4,22,29.986764376708123,1.4660607479279664,43.22727272727273,391.5,-1.0082066596368662,9,27.741538461538457,0.9768862508238589,0.8493910209359823,3.224731478136092,NCD_YFP_ilid,0.001,0.04,40.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
5,5,29,34.39430855176204,1.250695172232936,54.03448275862069,217.0,1.3378274366504284,10,32.440407239818995,0.9933066249221876,0.8593794689114215,4.400612302027098,NCD_YFP_ilid,0.001,0.04,40.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
8,8,14,17.625384278029202,1.7020133548137255,76.57142857142857,349.92857142857144,0.4753196724487042,13,37.05607287449393,0.9826153525236656,0.9076791735860522,2.0732337845633544,NCD_YFP_ilid,0.001,0.04,40.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
9,9,18,23.839233289287993,1.1274764265755766,81.5,239.61111111111111,0.515173477634715,14,30.218461538461547,0.9864738677297437,0.9311101685101308,2.274423213196632,NCD_YFP_ilid,0.001,0.04,40.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
10,10,17,26.215760282980586,1.1100372432901884,80.29411764705883,389.0,0.8434716487339021,15,29.482669683257935,0.980126581606084,0.9670151398427554,2.529756896955732,NCD_YFP_ilid,0.001,0.04,40.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
11,11,20,29.414680011380096,1.271455790861885,95.15,179.5,0.9005629169959085,16,28.528325791855227,0.9835707153596309,0.9015182234003966,3.091127983039969,NCD_YFP_ilid,0.001,0.04,40.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
12,12,24,28.344569542011023,1.2917858999982386,103.625,132.5,-1.3550352668950936,17,52.63461538461536,0.9896730163671412,0.9808678255731978,2.311460718291842,NCD_YFP_ilid,0.001,0.04,40.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
13,13,60,77.5932013320872,1.3603906033695052,118.8,128.48333333333332,1.1001780992656889,18,33.89013574660633,0.9909695303283357,0.9992387986843451,11.046285266511239,NCD_YFP_ilid,0.001,0.04,40.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
16,16,29,34.21332219964443,1.1936510589261395,130.31034482758622,406.0,-1.3613289275607117,23,42.865339366515826,0.9928114712063717,0.8657499677393261,3.4986390399026837,NCD_YFP_ilid,0.001,0.04,40.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
19,19,22,31.069594922251554,1.4209554329418317,156.5,87.13636363636364,0.6157213988925068,27,42.246108597285044,0.9925648462044527,0.9812016260081657,2.542420754950261,NCD_YFP_ilid,0.001,0.04,40.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
21,21,37,42.96397875247059,1.3235378905093216,171.6216216216216,426.0,1.461596584537653,31,41.24939024390243,0.8489277570637099,0.9442658653548424,5.458601438474225,NCD_YFP_ilid,0.001,0.04,40.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
22,22,17,26.472599631017818,1.099267570275866,184.0,323.3529411764706,-0.7381624026432045,32,40.0460180995475,0.9764462348562251,0.9666969576782993,1.3125259229434807,NCD_YFP_ilid,0.001,0.04,40.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
23,23,27,35.67596856140475,1.318445583150349,191.0,303.48148148148147,0.5092595798660082,35,13.615791855203684,0.8897353046901273,0.6449169734359792,2.7138334033043554,NCD_YFP_ilid,0.001,0.04,40.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
24,24,23,26.538722593393782,1.229206212318563,182.1304347826087,47.0,1.5500037033747478,36,30.203891402714934,0.8411464423598938,0.8333327106188791,3.7250294806821733,NCD_YFP_ilid,0.001,0.04,40.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
25,25,40,38.19544640061795,7.910617817687869,226.825,198.05,0.13523746853681237,37,29.90884615384616,0.8462722202932843,0.7924581597344829,4.075893167130196,NCD_YFP_ilid,0.001,0.04,40.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
27,27,26,34.77295106121121,1.1824075068949786,242.5,482.88461538461536,0.5304727207377913,42,32.33841628959274,0.9053367802907062,0.8413219964964599,4.444848848205936,NCD_YFP_ilid,0.001,0.04,40.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
28,28,16,18.957556066700132,1.2692785265342683,239.75,122.5,1.3358475629836442,44,34.92461538461536,0.9904667488975784,0.9747530509651231,2.0249814205591465,NCD_YFP_ilid,0.001,0.04,40.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
29,29,40,49.55154438780745,1.5982643032825399,268.675,154.5,-1.1992189916857052,46,46.40588235294114,0.9940302651672914,0.9371509594338274,5.751583763837611,NCD_YFP_ilid,0.001,0.04,40.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
30,30,29,35.843600266817596,1.3201741347735663,296.0,300.2758620689655,0.366505644568149,49,38.31945701357463,0.9917195564486981,0.8975121860809109,4.113010004106563,NCD_YFP_ilid,0.001,0.04,40.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
