,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
6,6,33,38.10850202920157,1.6606275146204827,69.0,214.3030303030303,0.033139118591287396,13,8.472533936651603,0.9168020263661228,0.44536981955185606,4.8115679563435565,NCD_YFP_ilid,0.001,0.04,40.0,10000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
8,8,30,37.38374798312958,1.1084764621715275,73.6,58.5,-1.1838096616420963,15,18.729744897959236,0.8185041479548881,0.7697704584354942,5.086769113372829,NCD_YFP_ilid,0.001,0.04,40.0,10000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
11,11,17,26.023249619734994,1.1011923345547403,107.05882352941177,14.352941176470589,0.7400459754953391,21,26.32823529411766,0.8432275762124115,0.8206553864440245,3.2198766716238807,NCD_YFP_ilid,0.001,0.04,40.0,10000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
13,13,36,43.694501494426866,1.3745197654554009,112.97222222222223,106.5,-1.256271597154906,24,27.26072398190043,0.8962854707656872,0.42773683266487306,6.643396625097511,NCD_YFP_ilid,0.001,0.04,40.0,10000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
16,16,22,25.419407335736945,1.7351528731703423,140.36363636363637,226.5,1.5129956782696241,31,42.530226244343865,0.9326309226196099,0.925482912636677,3.157768397610992,NCD_YFP_ilid,0.001,0.04,40.0,10000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
19,19,19,24.72303888570339,1.8250767224152094,185.10526315789474,353.0,1.0875894861652942,38,84.33333333333329,0.8285123966942148,0.7207739854877725,3.2611347353239903,NCD_YFP_ilid,0.001,0.04,40.0,10000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
24,24,35,40.44388685196079,1.7928929932891045,226.71428571428572,322.0,1.5231194586985592,51,24.82751131221725,0.9784949754604834,0.9098400901036883,5.31496653728382,NCD_YFP_ilid,0.001,0.04,40.0,10000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
26,26,28,34.42585153761689,2.6464321364466903,249.5,172.25,0.3534319406535241,53,45.07271493212667,0.8526092922373812,0.8205531211888113,4.034146106097073,NCD_YFP_ilid,0.001,0.04,40.0,10000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
27,27,28,32.36966691781093,1.7263179991119921,245.92857142857142,48.5,1.5104891933213769,56,35.10674208144799,0.9482559804150764,0.9291718637559061,5.439986721913855,NCD_YFP_ilid,0.001,0.04,40.0,10000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
30,30,57,62.38778075967472,4.230940054148126,276.8070175438597,443.64912280701753,-1.2296342883123812,63,75.9468325791855,0.8490337322468163,0.6748198484137622,7.0733392110496895,NCD_YFP_ilid,0.001,0.04,40.0,10000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
31,31,30,38.40662326484082,1.2884790574461207,325.5,414.23333333333335,0.44795231814786357,68,24.798371040724,0.8828981871055137,0.7572529977974306,4.952012580246927,NCD_YFP_ilid,0.001,0.04,40.0,10000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
34,34,17,20.02791648828609,1.1239145766509107,323.29411764705884,357.0,1.3623870800598905,71,12.829004524886889,0.8508241589627323,0.6477076124567487,3.2640952370324183,NCD_YFP_ilid,0.001,0.04,40.0,10000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
35,35,24,27.765449622571722,1.6822030960712815,344.125,354.5,1.4963111178021486,74,24.958642533936644,0.9379204410442813,0.8428214944339708,3.8410418457585145,NCD_YFP_ilid,0.001,0.04,40.0,10000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
36,36,40,47.5027543111547,1.3705228396759672,382.5,67.725,-0.23721812271584977,78,25.716289592760152,0.9252301198147804,0.9128153818033213,6.504791344808095,NCD_YFP_ilid,0.001,0.04,40.0,10000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
38,38,25,29.880119253753335,1.5192344721863504,405.0,79.88,-0.264411765278502,84,52.3144600011602,0.9472790418843269,0.03750175089917329,2.8142242744899124,NCD_YFP_ilid,0.001,0.04,40.0,10000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
45,45,34,40.26887858673813,1.7075383634745143,472.20588235294116,72.5,-1.3443644888774047,98,91.88833298388818,0.8583947178289986,0.016567260306964537,5.342178950004435,NCD_YFP_ilid,0.001,0.04,40.0,10000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
