,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,18,23.611470071022897,1.1883018690987173,14.38888888888889,171.5,1.0728970483829443,1,44.5226923076923,0.8730136315892301,0.9722222222222222,3.04749520787119,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
1,1,16,21.631721087015038,1.3485706557644526,25.5,230.125,0.5514155812342776,2,138.53076923076938,0.9804008879624329,0.9583368403333052,2.1372371906298184,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
2,2,18,22.969337455613026,1.1394848568811136,29.5,432.5,1.127252819214634,3,71.05000000000001,0.9715515219167334,0.8963019595578834,2.708146774685926,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
3,3,20,28.42568835581899,2.1680040354798256,43.95,166.55,-0.9256560167486358,4,134.7727272727273,0.997049330440297,0.9912460122141218,3.069632013752747,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
4,4,15,20.778718545426255,1.4221931611903762,70.93333333333334,492.1333333333333,0.6247845292940315,5,111.92999999999998,0.9853694779791883,0.984055944055944,2.284478428747536,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
5,5,31,38.64704082101999,3.205158527973982,109.51612903225806,396.0,-1.1815736002799204,7,129.3227272727272,0.9916582198872587,0.9743159164167239,1.846059282334374,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
6,6,45,54.40226789066935,2.211119811539417,146.3111111111111,318.0,1.2690636098627932,9,181.02722672064783,0.9982392630835344,0.9969643802744207,1.943511929647442,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
7,7,28,25.005888655800092,7.238743681382069,152.82142857142858,131.92857142857142,0.16838364123423835,10,117.87499999999984,0.8673408685306361,0.5416666666666663,2.62342972090747,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
8,8,20,24.04030707336869,1.4911860441069646,147.7,298.5,1.2844262548062224,11,145.9615384615384,0.9265381083562901,0.9870400341249829,2.3662568169847646,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
10,10,34,42.29732682207772,1.1414577141817563,267.61764705882354,471.5,-1.1882858363031503,13,225.51838235294125,0.9881212355017303,0.9888038319989669,4.265652209237013,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
