,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
1,1,90,104.6381161716702,4.424449700828326,27.7,66.56666666666666,1.2312231652114944,2,66.93579831932774,0.9343048870075897,0.9088149776487576,8.385000118033775,NCD_YFP_ilid,0.001,0.04,40.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
2,2,76,87.83606794439584,2.54264768777663,51.5,272.55263157894734,-0.04438269677589415,3,97.10856711915538,0.9506248447441907,0.47143037274636734,8.38911853620102,NCD_YFP_ilid,0.001,0.04,40.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
4,4,32,38.71753753932438,2.0951818276720258,88.5,214.8125,0.30530988436462103,7,64.32357594936713,0.8817303859098782,0.8576976215382183,2.3555852488523747,NCD_YFP_ilid,0.001,0.04,40.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
8,8,59,72.70121443974318,1.9135909600850876,178.76271186440678,183.01694915254237,1.2092279625629132,15,114.96907563025204,0.9888209516146347,0.9537856536990343,5.708725743881495,NCD_YFP_ilid,0.001,0.04,40.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
10,10,40,48.18966632310818,2.113305389074964,232.925,226.5,-1.2802281567745193,19,64.79815126050418,0.9033824451717335,0.876772170356049,3.9258858331104833,NCD_YFP_ilid,0.001,0.04,40.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
11,11,78,90.9918038212504,1.5367042136628266,235.30769230769232,412.5,-1.4274827992115013,20,125.71681876545088,0.9941073601651457,0.8485465423991854,7.334398728877337,NCD_YFP_ilid,0.001,0.04,40.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
14,14,57,67.76584867854301,4.120862068173025,320.50877192982455,381.0,-1.3293653752559915,28,69.18554621848742,0.9775741281398156,0.6446872305087259,4.75599085747987,NCD_YFP_ilid,0.001,0.04,40.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
15,15,59,70.5379836848384,2.6850120553222876,334.77966101694915,411.0,-1.3078769805365345,29,141.14710071904832,0.9422364891643971,0.6789523275389584,4.786109690099753,NCD_YFP_ilid,0.001,0.04,40.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
16,16,44,53.65462082354993,1.8519174294174479,355.5,459.1363636363636,-0.3282326478882427,30,120.40314969583261,0.9119664602698787,0.9527043800711477,4.614755683054253,NCD_YFP_ilid,0.001,0.04,40.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
17,17,56,78.25445516546435,1.826796521739026,386.05357142857144,216.5,-0.9721223300652366,31,83.20974789915967,0.9954426699313615,0.9750456128159928,7.592093930500725,NCD_YFP_ilid,0.001,0.04,40.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
18,18,10,13.862410949589286,1.128522336822398,376.5,72.4,-0.9034151604867763,32,48.53352490421459,0.9354476594764414,0.9136902551917031,1.5741681542331576,NCD_YFP_ilid,0.001,0.04,40.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
21,21,53,78.05103570836646,3.3815527875530904,451.0943396226415,342.0188679245283,-0.89766133122321,37,69.99344537815128,0.9320836889018391,0.9562324598530091,7.093695373037247,NCD_YFP_ilid,0.001,0.04,40.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
24,24,39,53.71214655117,1.5322697770667961,483.71794871794873,274.0,-0.9936066256540395,41,47.90571428571429,0.9805208856674589,0.9138201297528604,5.296428187515703,NCD_YFP_ilid,0.001,0.04,40.0,100.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
