,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
1,1,37,44.776779674840135,1.254287801688702,29.675675675675677,420.0,-1.2655327527382152,4,72.42814479638011,0.9508552137096427,0.9136048727473053,5.0629624057839235,NCD_YFP_ilid,0.001,0.04,40.0,10.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
2,2,26,31.46351555009847,1.1866490526999929,37.5,192.53846153846155,0.30642708581777467,5,63.16882352941178,0.9789674416626308,0.9701369350456301,1.9168667598614177,NCD_YFP_ilid,0.001,0.04,40.0,10.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
4,4,32,40.829832293735905,5.665392295807986,39.9375,450.71875,-0.7410878858084109,7,59.75212669683254,0.9835932313251974,0.9792136191859458,1.9809732581811783,NCD_YFP_ilid,0.001,0.04,40.0,10.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
5,5,29,33.63826378985955,3.6435930673508286,70.03448275862068,174.0,0.15440295528501063,14,67.11004524886877,0.9839860843405183,0.9714388322309065,1.882843784293874,NCD_YFP_ilid,0.001,0.04,40.0,10.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
6,6,55,66.96281298306012,2.525936476173741,70.30909090909091,62.0,1.247465479669332,15,78.71515837104072,0.9959005016715843,0.9756977207711793,6.925197649768993,NCD_YFP_ilid,0.001,0.04,40.0,10.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
7,7,38,43.57700189673398,4.574168999450461,69.78947368421052,486.44736842105266,-1.521973227473922,16,103.68837104072394,0.9934936545281349,0.9855320458052121,1.959237613062477,NCD_YFP_ilid,0.001,0.04,40.0,10.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
8,8,17,17.49167041019404,3.7175278040581023,81.52941176470588,135.2941176470588,-0.1696252829229392,19,36.2634529147982,0.9921492077159113,0.9557319739561184,1.6454549982415774,NCD_YFP_ilid,0.001,0.04,40.0,10.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
9,9,11,14.59608316785521,1.3031338419158291,77.18181818181819,148.0,1.0460576692221226,20,95.44999999999999,0.984564765084434,0.9124797982488855,2.141584541784371,NCD_YFP_ilid,0.001,0.04,40.0,10.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
10,10,43,53.073832037017816,1.281875258119217,82.72093023255815,374.0,1.2089283832416517,21,63.80990950226245,0.9931562593979361,0.9322257129640286,4.873752360510861,NCD_YFP_ilid,0.001,0.04,40.0,10.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
11,11,21,31.072662387107496,1.3484993002505483,89.04761904761905,66.33333333333333,0.6930502798347479,22,82.04369369369368,0.9911921162157467,0.9920811002514198,1.5281995005048608,NCD_YFP_ilid,0.001,0.04,40.0,10.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
12,12,24,36.33828307562898,1.481839998826755,101.5,305.5,0.8656446173617782,25,42.362669683257906,0.9838891768183361,0.9146270927416497,3.0772697256912496,NCD_YFP_ilid,0.001,0.04,40.0,10.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
