,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,18,23.673363729953184,1.2034919689028802,14.5,17.27777777777778,0.5027179009621188,1,26.61235294117647,0.8748746135304056,0.8759984173127671,5.137082945221235,NCD_YFP_ilid,0.001,0.04,40.0,500.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
2,2,21,28.61650496959473,1.0596481536405393,35.0,29.714285714285715,0.5620269409071613,4,19.19615384615386,0.9501852525303445,0.773161789409569,4.544966653906434,NCD_YFP_ilid,0.001,0.04,40.0,500.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
3,3,18,23.500930574566425,1.8060502996773327,32.5,345.5,-1.0807465656388018,5,116.72499999999987,0.9574769265613498,0.9838072202812863,2.780023722427431,NCD_YFP_ilid,0.001,0.04,40.0,500.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
4,4,22,28.13550528678021,1.1484607491219003,33.68181818181818,139.5,-1.1238922721645577,6,21.98633484162897,0.9793145991146853,0.8382875314456559,3.5382526819614757,NCD_YFP_ilid,0.001,0.04,40.0,500.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
5,5,25,30.263354797037394,1.7802686394569391,34.28,231.04,1.2358613991399487,7,108.1864957264958,0.9907677339991215,0.9569663103605485,3.047753166338342,NCD_YFP_ilid,0.001,0.04,40.0,500.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
6,6,51,61.64722479182539,1.690689146889097,63.05882352941177,397.0,1.2698333574630176,9,132.10742081447964,0.997993127130043,0.9887807174118215,2.5336098664614752,NCD_YFP_ilid,0.001,0.04,40.0,500.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
7,7,55,66.13488348059032,1.7637292104371682,86.0,125.52727272727273,0.28343598346024623,11,167.75604551920344,0.9963638481519878,0.9890057944940178,4.3138938739746155,NCD_YFP_ilid,0.001,0.04,40.0,500.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
8,8,9,10.327955589886445,0.0,89.0,461.0,1.5707963267948966,16,105.99166666666662,0.9595684452277946,0.8826618379357176,1.884905720717501,NCD_YFP_ilid,0.001,0.04,40.0,500.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
9,9,18,21.918119388003674,1.8435052560326386,104.5,492.8888888888889,-0.32880094436329194,17,68.08983957219252,0.8229140998279261,0.7871512500171722,1.9605365591774486,NCD_YFP_ilid,0.001,0.04,40.0,500.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
10,10,35,44.58593171608029,4.868893260326681,141.0,313.4,-0.4397037314746364,20,169.25364454925506,0.9173999868911492,0.9471116829931603,3.203067521892428,NCD_YFP_ilid,0.001,0.04,40.0,500.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
13,13,41,45.80347249716399,8.64022267948554,156.34146341463415,245.5609756097561,1.3567576530375167,23,90.34676264911562,0.9059805554115502,0.936847365227817,2.554039955457419,NCD_YFP_ilid,0.001,0.04,40.0,500.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
14,14,13,17.25102170652469,1.1766471865958852,178.0,336.0769230769231,-0.5218210688109687,25,144.8999999999992,0.8024691358024655,0.8054110301768957,1.4535624001996188,NCD_YFP_ilid,0.001,0.04,40.0,500.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
15,15,31,41.510933365681815,2.583376996928459,208.0,266.5806451612903,-0.5527067937242343,30,146.75500000000008,0.9584125488847048,0.9829418492681979,2.0503224582162245,NCD_YFP_ilid,0.001,0.04,40.0,500.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
16,16,46,48.103666232824324,14.515341537545185,214.80434782608697,51.41304347826087,-0.7486448229303185,31,51.598484848484844,0.9348834036632094,0.828039353507831,6.434706135098226,NCD_YFP_ilid,0.001,0.04,40.0,500.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
