,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,24,27.69381864767477,0.9702049260800149,31.916666666666668,440.5,-1.5516447170295338,1,113.2227272727272,0.9968701215545546,0.8503980540370026,2.716945223684557,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
1,1,17,23.889278147732014,1.147270853261532,61.0,372.11764705882354,-0.6097001106230283,2,107.37999999999995,0.9656550606929587,0.9527411340100745,2.353576976781381,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
2,2,20,24.01883400780961,1.963571466814654,63.55,220.5,-1.2870757052233082,3,199.03846153846152,0.9600592592592593,0.9466328937025067,2.9184707080338703,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
4,4,10,13.233267584029791,1.4699078370654282,168.6,466.4,0.9650000424776193,11,85.86666666666652,0.955965909090909,0.9476833701052363,2.1371872181562392,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
6,6,10,14.059850003178596,0.9384124296485102,276.2,157.5,-0.9548866281114494,16,53.830663856691224,0.9589015774743743,0.77250008737898,2.624764260774116,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
7,7,14,22.168188275738082,0.9897433186107893,280.57142857142856,146.42857142857142,0.7853981633974484,17,93.9166666666666,0.9687074829931973,0.8813303099017378,2.7372830482903296,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
8,8,12,14.479264252775396,1.008748415100218,285.5,125.5,-1.264386225712276,19,120.74999999999949,0.9629629629629632,0.23456790123459703,2.5374426379693538,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
10,10,29,34.99435957814658,1.1840321276188426,327.82758620689657,139.0,-1.2740255916190282,21,144.32500000000033,0.8914250038359185,0.9831621872947172,3.953763846056216,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
11,11,25,29.102502172431493,1.6765343132844797,352.36,147.0,-1.4372952683771245,22,143.32631578947357,0.9970845793005844,0.8861447607667481,2.5860810573066964,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
14,14,12,15.769939050106014,1.3654954820492717,385.4166666666667,216.5,1.064602387563684,25,125.95882352941183,0.9945022330261745,0.9680851629695691,1.933906048270919,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
15,15,14,18.427602726297284,1.2184753799551122,413.5,500.92857142857144,-0.5065335998009395,31,89.2602941176471,0.9767394409304224,0.8905832721546597,2.776832246968145,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
16,16,60,87.5655772315175,2.153734663330972,447.98333333333335,416.4,-0.7572905520208791,32,127.65342209611111,0.9788398383852253,0.8992670734973884,3.5747226053968424,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
20,20,13,17.901438766483963,1.2733147005008216,491.15384615384613,135.0,-0.988389907851523,37,147.09545454545446,0.9757679265364718,0.9723183391003459,2.2936932547379874,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
21,21,18,23.578067424836643,0.9816442322685244,496.3333333333333,360.5,1.075734493048956,38,142.7045454545454,0.9769888231426691,0.9771666666666666,2.606038687027574,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
