,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,35,51.142286530292736,1.2940988056343135,32.714285714285715,430.0,-0.9104204381949184,3,64.26158371040724,0.9887539064527674,0.9698103142602721,4.936196760341632,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
1,1,9,12.528806757880472,1.0264952906435252,37.111111111111114,412.0,-0.966711128365695,7,62.09999999999994,0.9341563786008229,0.9291508923742561,1.6485404664768182,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
3,3,31,41.93805515198653,2.1669997760482946,54.0,209.32258064516128,0.549728542119279,9,75.37131221719456,0.9964930400226398,0.9811538335785067,2.6225243782985785,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
4,4,41,56.444864486415035,1.228211919872897,68.0,38.73170731707317,0.5764380396864084,10,58.30239819004522,0.9959953321890146,0.9381282123238945,5.9857707348856355,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
5,5,41,49.60086800386972,1.474408818819738,76.0,98.41463414634147,-0.3039951154557849,15,76.53692307692312,0.9930546759866125,0.9511499767761296,4.099624598434856,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
7,7,11,14.4745526404559,0.9998612668195729,81.0,267.54545454545456,0.5089890355031357,17,53.17878787878783,0.8862048649103609,0.9584,2.0662634458594886,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
8,8,11,12.974582790070112,1.202216865028346,102.0,97.45454545454545,-0.22544569547743512,26,79.17307692307693,0.9828032832932805,0.9479651441156756,1.8945913053520267,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
9,9,36,45.06485015323467,1.5271280799847622,118.5,14.305555555555555,0.3976288358347218,27,62.22176470588232,0.9934129172260153,0.9427831275970765,,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
11,11,29,40.33482409343395,1.0520083622803709,114.79310344827586,101.0,0.9783676182093154,29,77.95022624434388,0.9896774099630244,0.9790230129580058,2.8351730251481264,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
13,13,49,44.11036970261639,10.355990859047685,120.20408163265306,144.87755102040816,-1.2572821365972464,31,48.023416128679294,0.902986862198691,0.9068773048208738,3.0843759417878474,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
14,14,44,50.92766024098268,1.1288263043149407,142.5,301.52272727272725,0.0725650659213566,33,73.79773755656107,0.9858840665296522,0.9429560468808273,4.430920063102203,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
15,15,16,18.51095909726254,1.0461325439318176,146.5,422.375,0.08829009453048398,37,53.53409090909093,0.9747267231729476,0.8515966400951814,2.210047587233562,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
17,17,23,30.597020618833696,2.5179927844940666,155.7826086956522,58.04347826086956,1.0295444921242114,40,29.897918552036174,0.9894267086928932,0.9154261120466671,3.6507458634800845,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
18,18,54,63.197517873707824,1.4832177442060877,152.53703703703704,249.5,1.406131020528835,41,83.86570135746612,0.9900616641095863,0.966546131331053,5.559003060336445,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
19,19,43,50.70464519274944,2.4564381493226275,170.0,325.7674418604651,0.20565582184304937,42,73.95800904977376,0.9924946047294158,0.9586661298963772,3.6906334869360204,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
20,20,36,42.49263403298628,1.7931980123609526,171.5,373.44444444444446,-0.2108591789811235,43,69.2844608879493,0.9723623041379874,0.9575532760432339,3.7337655727139643,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
21,21,50,57.91453231161795,1.7101307337631615,189.5,340.42,0.08128456427757114,44,95.13267033276323,0.9196282942553596,0.9675811093529106,4.865066760041675,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
22,22,88,49.48544542032281,14.44884784157363,178.4318181818182,224.8181818181818,1.0967467369288493,45,90.20371040723983,0.9883108507917824,0.975919989745676,4.007652264509038,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
23,23,20,25.232314685735847,1.3001136873362502,177.95,185.5,-1.152718767136606,47,26.095113122171934,0.935606959253949,0.6626514212418099,3.3561667978016274,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
24,24,11,12.752860379993377,1.6290513579203942,197.0,109.18181818181819,-0.1287039273213727,50,71.65384615384622,0.9708581008992532,1.0,2.108757507009694,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
25,25,30,43.57217444594484,2.41271001318169,210.86666666666667,376.6,0.7831063249245692,52,61.930417259364596,0.9639557360974926,0.9348584080030147,3.5384314082404242,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
26,26,41,49.021292721730575,1.5291180296836238,236.0,221.9512195121951,-0.263682208736629,53,86.61945701357472,0.9927701434724391,0.9708990436217668,2.925852591542094,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
27,27,16,23.156765658040133,1.2803141249759675,230.6875,148.8125,0.7206829848976849,55,74.56842105263159,0.9876033057851239,0.960534234358346,1.786245340454256,NCD_YFP_ilid,0.001,0.04,100.0,0.0,30000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
