,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
1,1,73,85.31042252644336,2.729309195101935,132.0,147.6164383561644,0.15526612521795818,3,230.2666616554518,0.9958044647770825,0.9976197555813676,1.7820402528433539,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
2,2,24,36.75610883619334,1.629456930568121,130.75,44.0,0.7739016734825653,4,122.65909090909098,0.9949313724995416,0.9740201442078389,2.484981901022023,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
3,3,70,81.24195438032221,2.3649549109760777,141.31428571428572,204.5,-1.4688847633809055,5,205.03955985191286,0.9963476899338352,0.9972734193287381,2.707502408516355,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
5,5,67,84.11885432462724,4.217688626018526,235.98507462686567,75.23880597014926,-0.5834296845604665,9,182.88775673155084,0.9431255150740873,0.9782642628997784,3.556390132722308,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
6,6,32,37.28828153814237,2.1410417866615843,283.0,71.5,1.4322907629680923,11,138.44230769230768,0.8327736324755791,0.6875000000000014,4.424693822873451,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
7,7,31,37.580528406020164,2.0400345888967903,369.7096774193548,241.0,-1.2592668691851334,12,207.8473684210526,0.9770858342472022,0.9796150470209898,2.1673491211605573,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
8,8,28,39.52116035076749,1.1589610223700333,402.7857142857143,248.5,0.956860871830876,13,132.66818181818178,0.9723339466533694,0.9806244980248816,3.2476872812856175,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
9,9,27,42.27607296270381,1.7757837533222793,410.22222222222223,45.77777777777778,0.7873910669271151,15,113.25957854406127,0.9553336619260601,0.9006855497296333,3.462556114753353,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
10,10,28,42.7975623743115,1.088568485456501,439.5,73.35714285714286,0.7154650616201685,16,130.34675566254518,0.9888976935165513,0.9764099814108244,3.401132569686877,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
11,11,14,16.66988809845932,1.2090366249020073,470.92857142857144,83.5,1.3136042040562157,18,90.2749999999999,0.9670439639201049,0.8958353308448357,1.9139745146634761,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
12,12,15,17.281975195754296,0.0,477.0,394.0,0.0,19,144.95629370629362,0.9757664875734439,0.884958951234889,1.7583792788341812,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
