,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
1,1,27,36.35189187177009,1.1756729988394716,50.0,57.629629629629626,-0.5415872471498344,5,147.70427807486632,0.9838281280157655,0.9939017728401106,2.3561587726699758,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
2,2,24,32.13144754230195,1.148946837890184,50.5,147.875,-0.5324965233078324,7,134.52745098039222,0.9786461194955569,0.9864513014165137,1.8802061628963282,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
3,3,32,49.09342365863188,1.1283853393602066,54.3125,242.5,0.8512958756101143,8,129.86153846153874,0.9600115822375993,0.9524793388429752,4.092841265232928,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
5,5,13,15.953316506834241,1.054985406495283,76.0,353.84615384615387,0.35435366127042495,11,101.73076923076918,0.971039697542533,0.8488261537336358,2.2278513353717204,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
6,6,19,26.44515458779528,1.6442810962409364,77.78947368421052,168.1578947368421,-0.9170845562125044,12,39.3280341880342,0.9823196498013507,0.6998437757793623,3.1086610823063103,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
7,7,45,54.30893037521817,1.362580166295633,150.0,54.37777777777778,-0.2959945078849495,16,166.72727272727283,0.9873483070637294,0.48418957139686536,3.7982368462525957,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
8,8,25,29.598867408623324,3.547597514760656,185.0,48.76,0.22793907452273088,19,191.48864809081522,0.9700484501139496,0.9654433644118231,2.0588423261425772,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
9,9,13,18.126603011850836,1.12801467052255,218.0,332.0,-0.9700649922342611,20,41.84878048780489,0.8133045590782655,0.8322720163426855,2.2217646836896594,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
12,12,22,26.918092031088968,1.3887829564188887,270.5,174.54545454545453,1.1994363049634966,25,134.9681818181818,0.9698368594030091,0.8509113181097858,1.961511711034125,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
14,14,81,94.8261801692297,5.530903234518358,337.0,279.2962962962963,0.16622478316341854,27,234.23483512258613,0.9593450475402571,0.95642804514319,4.241527103904177,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
15,15,38,45.26056794474618,1.2550586219373883,302.5263157894737,105.5,-1.3215839241250078,28,55.87647058823524,0.9821816601477618,0.9540160164787929,5.083289480795011,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
17,17,15,18.711699431446025,1.077586783563787,493.0,210.66666666666666,-0.39413999989997983,37,120.74999999999993,0.9206349206349205,0.8168511915931694,2.3510077142648727,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
