,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,15,24.14500267665429,0.6437400872345341,21.933333333333334,343.0,0.7973616917841809,1,56.350000000000094,0.9533527696793003,0.9397340752440185,3.372085180467599,NCD_YFP_ilid,0.001,0.04,40.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
1,1,45,52.40818631622451,1.981963643310328,59.0,20.044444444444444,-0.13261286009876652,2,54.66268907563026,0.9805399948204682,0.9589170346015441,,NCD_YFP_ilid,0.001,0.04,40.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
2,2,27,33.689719753454476,1.6675013377736405,50.0,236.0,-0.3908486090223172,3,36.0346218487395,0.8462955975766264,0.8617120071893023,3.3176358208365224,NCD_YFP_ilid,0.001,0.04,40.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
3,3,33,40.4321857141403,1.8857574230606031,55.03030303030303,186.42424242424244,-0.35693236070033957,4,41.02424242424247,0.9664964154927143,0.7908309183514298,4.599329867661745,NCD_YFP_ilid,0.001,0.04,40.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
5,5,44,51.46184412433805,1.598321738632178,81.5,439.45454545454544,0.1613948529740981,8,57.983544690603466,0.9647681340881903,0.9351259969055016,5.117357671307902,NCD_YFP_ilid,0.001,0.04,40.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
6,6,22,28.199949364507624,3.8141814070843703,72.54545454545455,284.0,0.7004708681232261,9,35.86590038314177,0.9691501306980422,0.9295836376917455,3.0900482703596315,NCD_YFP_ilid,0.001,0.04,40.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
7,7,34,39.293866326538335,2.870749738349454,78.61764705882354,88.5,1.5196886000336176,10,88.63697478991594,0.9728298549463859,0.9719745255780255,2.9533992772608015,NCD_YFP_ilid,0.001,0.04,40.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
8,8,41,49.621813078541805,1.8253284218552228,94.51219512195122,85.0,-1.2653832421441078,11,64.12554621848737,0.9809818583098051,0.9355112089339535,4.8421067152423705,NCD_YFP_ilid,0.001,0.04,40.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
9,9,40,56.20316084510976,1.671738920621524,120.475,49.5,0.9638133471477209,13,71.71747899159661,0.9953943858190768,0.9577122290885435,4.4343245499792046,NCD_YFP_ilid,0.001,0.04,40.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
10,10,23,32.19460576205879,3.0070469684098984,128.0,183.95652173913044,-0.6051273550974441,14,62.59092436974787,0.99341346285288,0.9909458669124606,1.6620611448228613,NCD_YFP_ilid,0.001,0.04,40.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
