,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,74,84.92660586853263,4.068500550817387,33.270270270270274,457.8783783783784,-1.2998503606656595,1,139.49445500251377,0.8659312433803479,0.6848014482701779,,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,10000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
1,1,95,110.01566443538503,2.161666768373269,98.0,199.82105263157894,-0.07692153283441279,4,167.29228896863782,0.9506624494343585,0.9821544141875072,7.869887532281641,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,10000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
2,2,79,116.52609626340795,4.659389303163962,93.20253164556962,457.32911392405066,-0.6879484536219677,5,128.62426569207554,0.9484958219594376,0.8791954813125593,8.114529781710893,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,10000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
4,4,26,35.065361487028845,2.2832702845432244,125.1923076923077,498.5,-0.6339315117789667,7,216.61818181818182,0.9351260043827612,0.9711202064909161,3.7076219695384602,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,10000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
5,5,98,121.50291448500782,4.033042084895476,157.44897959183675,377.5,-1.1977295958337975,10,254.1468778280544,0.8499752172678802,0.8785158510341746,8.69608716881455,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,10000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
7,7,22,25.734262342981353,3.0416893158271012,153.0909090909091,282.5,-1.4028208688545174,12,93.76923076923076,0.9184763260946955,0.9830729166666666,2.4187010386351573,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,10000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
8,8,70,84.70773016703409,4.58565208568922,250.5,454.75714285714287,-0.3045720268385471,14,192.87899809147393,0.9201804765115107,0.9836897229413032,4.494893739876678,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,10000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
10,10,27,37.312490260948046,1.3324139906321568,259.037037037037,324.85185185185185,-0.5946554714773331,18,107.33333333333354,0.9874999999999999,0.35714285714286553,3.5046376212611374,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,10000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
14,14,46,63.70916256959202,2.747206134111439,436.45652173913044,328.5,-0.9848543976580009,27,152.8261538461541,0.9178092222260168,0.9634581287056055,4.651769746110658,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,10000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
17,17,28,27.972326515840432,6.131049308050036,479.9642857142857,349.67857142857144,-0.6728838468563401,33,140.02121212121207,0.9867911471548763,0.9196432593126437,3.226910761254496,NCD_YFP_ilid,0.001,0.04,1420.0,0.0,10000.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
