,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,15,17.77263145932352,1.3098829082349985,133.0,140.86666666666667,-0.2361768024360808,5,139.91666666666677,0.9635954212797899,0.909297052154195,2.0701626101415194,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
1,1,61,91.54760640521826,3.805541598185064,174.04918032786884,271.7704918032787,0.6992906698874548,6,161.12384615384613,0.9786945477653709,0.9776655168425997,2.376157367641662,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
2,2,18,22.053716003500206,1.0904888777582202,166.66666666666666,287.5,-1.2251278624101656,7,121.63461538461536,0.9884826446280992,0.9824613555291319,2.599831400279508,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
3,3,23,26.906635681271073,1.8878949233541134,193.0,59.08695652173913,0.16726152468851108,8,188.96315789473692,0.9943158586203892,0.9284779824086989,2.4627060969249444,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
5,5,44,51.08367637759622,1.1971693115795443,330.1363636363636,273.5,-1.4641660982301896,11,195.90485739750454,0.9963065832026743,0.9722219282018969,4.8017152351763706,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
6,6,16,20.6009731470957,1.2648736666726,356.5,350.0,-0.46317457224505953,13,116.91666666666657,0.9841440472991131,0.7218371490583193,2.4731503686404595,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
9,9,30,34.97921631263157,1.4700655838418686,465.5,389.9,0.1432105382260323,21,73.47416413373861,0.9752747777628905,0.992331566439172,4.289286575386449,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
10,10,22,26.332115129540185,1.9176975893790602,485.5,246.95454545454547,0.2708755724849189,25,125.1409090909091,0.94494427845349,0.8675406776692133,3.1350770714147336,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
11,11,17,20.299696875040425,1.5037975686556755,490.0,199.47058823529412,-0.2648346096665549,27,86.1000000000001,0.9572289422081214,0.9655815440353774,2.579114315415028,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
12,12,12,17.319249629047267,0.9656506488554774,489.5,258.3333333333333,-0.6492086912994991,28,89.12499999999991,0.914672216441207,0.6800000000000024,2.5346829762703376,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
13,13,25,24.535522886959818,4.704903470154401,505.24,200.12,-1.3941703113250337,31,184.2875,0.8769497737787827,0.45852786525087796,3.0581585538248803,NCD_YFP_ilid,0.001,0.04,10000.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
