,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,12,14.649445872028007,1.132530145916853,32.416666666666664,421.5,-1.2291959069765583,1,69.00000000000001,0.9629629629629629,0.09523809523809357,1.4648531366453574,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
1,1,74,92.20037638357972,2.2938008655233184,132.78378378378378,161.5,1.185349535570501,3,203.29680672268907,0.9969926575536249,0.9950293984614755,3.3425949467321896,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
2,2,23,28.423424727866387,1.6599486663305025,162.0,65.82608695652173,-0.36742672676832094,6,88.01923076923072,0.9471983030731547,0.9295786666666667,2.8578055621240854,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
3,3,17,19.991888895342694,2.008412546472237,237.94117647058823,155.0,-1.370408337657523,8,109.53749999999998,0.9360227609344107,0.8447164133262686,2.012199345374783,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
4,4,12,13.87002288589191,1.1353994061568522,239.75,139.5,-1.4760327797357793,9,46.585000000000036,0.8731924368772326,0.8000973946919896,2.0797548883808137,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
5,5,13,15.016936128141277,1.8984349761917816,260.9230769230769,180.53846153846155,-0.26428290934788123,10,91.99999999999994,0.9374999999999999,0.7906273620559335,1.7856558501633226,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
7,7,30,39.91000364268211,2.7244669849736582,394.6333333333333,127.46666666666667,0.561794060616763,15,148.91025641025644,0.9935342577162006,0.9965195777721195,2.1610268293182364,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
8,8,22,29.224779302299773,2.3972871074763784,428.5,122.31818181818181,0.5208756821783783,17,141.58529411764695,0.9760181653449067,0.9856386999244142,2.604934861483367,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
10,10,21,26.897311691289666,1.6104597783589627,437.6190476190476,140.0,1.120064726013635,19,170.39166666666668,0.8856511046355424,0.39735537190082915,2.2336638223972725,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
11,11,27,36.91915077394295,1.6176865263075644,447.5925925925926,95.0,-1.0038725604447052,20,144.42647058823533,0.9404282003045776,0.974307580174927,2.6516185713841214,NCD_YFP_ilid,0.001,0.04,500.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
