,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,20,25.1791880918483,1.564764210775806,23.5,312.85,-0.41355299937864115,2,44.7765957446809,0.9822678093304269,0.9755682236496994,1.8623102498804656,NCD_YFP_ilid,0.001,0.04,40.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
1,1,16,21.29534464120118,1.2281272786092277,46.5,301.75,-0.5248646244698836,5,37.02925531914891,0.9688454928451379,0.9545545426006493,1.7906264247605563,NCD_YFP_ilid,0.001,0.04,40.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
3,3,24,27.719307124900734,1.143100687644738,52.75,64.5,1.5237942802097524,7,32.58375973303677,0.8362848120943921,0.7138667825722751,2.3059197528892024,NCD_YFP_ilid,0.001,0.04,40.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
13,13,58,67.9699457608111,1.6951788747686631,245.3448275862069,191.5,-1.3983699689917655,26,87.52756302521006,0.9645547984023863,0.8505336454042073,6.827863464181734,NCD_YFP_ilid,0.001,0.04,40.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
17,17,54,62.45628210697432,1.2384720539277647,299.5,237.72222222222223,-0.060213920129638714,30,65.30515881753769,0.9905457758756806,0.7655338568453606,6.623907599113296,NCD_YFP_ilid,0.001,0.04,40.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
18,18,17,23.728692244705613,1.2864861868628403,284.0,92.0,-0.9706701966996454,32,49.196745562130175,0.9387312591382572,0.955710951385607,4.4149734138750585,NCD_YFP_ilid,0.001,0.04,40.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
20,20,43,49.708921379642916,2.2742922301427333,286.72093023255815,295.0,1.5175786576062027,34,59.14638286083665,0.939940802326731,0.5220890647106123,5.918188256679515,NCD_YFP_ilid,0.001,0.04,40.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
21,21,41,52.5059114302161,1.4347381944400726,301.390243902439,121.0,-1.1228042478134315,35,59.6198326310542,0.9284400347302262,0.099609600292621,4.8371056895435975,NCD_YFP_ilid,0.001,0.04,40.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
29,29,72,46.17956716790355,25.48849986891736,398.43055555555554,70.09722222222223,-1.0341575848233013,49,157.6685847115312,0.950043610488479,0.9839696422786802,6.6137369624882485,NCD_YFP_ilid,0.001,0.04,40.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
30,30,39,45.038463340421565,1.4764206585917978,405.0,215.53846153846155,0.029780318397242576,50,63.12357293868919,0.9454800180363272,0.9368584922192624,4.274288582432415,NCD_YFP_ilid,0.001,0.04,40.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
35,35,86,101.77236260274367,2.7068911081634273,477.8953488372093,427.5,-1.349734888024753,59,65.81872112149844,0.9363001537743607,0.14599530966909802,12.790009599938518,NCD_YFP_ilid,0.001,0.04,40.0,5000.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
