,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,71,84.91222351411523,1.8380133644718386,46.0,232.49295774647888,-0.2638258981498818,2,151.19697478991588,0.9981905046344459,0.987294848147241,5.863432887445429,NCD_YFP_ilid,0.001,0.04,40.0,300.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
1,1,31,38.277505048685455,1.844680617854079,21.387096774193548,73.0,1.206905737715661,3,101.30615384615388,0.9785484039164971,0.9690775210168605,3.205888196499347,NCD_YFP_ilid,0.001,0.04,40.0,300.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
2,2,44,50.64364213683916,4.336852311904715,37.52272727272727,369.65909090909093,0.004833511714716392,4,152.4395721925134,0.9935191980357478,0.9851116035518971,3.249783842640227,NCD_YFP_ilid,0.001,0.04,40.0,300.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
3,3,30,34.950225151649946,1.5697082758263137,22.866666666666667,324.5,-1.4334513519651577,6,122.50000000000004,0.9840165771149073,0.9784439229590021,2.9143134123654333,NCD_YFP_ilid,0.001,0.04,40.0,300.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
4,4,35,45.072805072648904,3.4454048109862074,43.0,217.0,-0.46093147455952344,8,89.06218487394966,0.9831605737003279,0.9756286973873294,2.141082787076857,NCD_YFP_ilid,0.001,0.04,40.0,300.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
5,5,10,11.970771290957115,1.2250039590127546,45.0,489.5,-1.2846191124770976,11,98.7954545454546,0.9037037037037038,0.9644970414201186,1.8177860106760595,NCD_YFP_ilid,0.001,0.04,40.0,300.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
7,7,83,106.82401868961453,2.0341615268465247,137.0,179.02409638554218,0.45769530708760403,16,127.8026890756302,0.9957629003664934,0.9982104899653209,10.197098495254568,NCD_YFP_ilid,0.001,0.04,40.0,300.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
8,8,47,58.1163385528425,1.6473974706858685,170.0,208.72340425531914,0.36655990037283154,21,63.878151260504175,0.9281099805227947,0.8800419168924385,4.5217477043812115,NCD_YFP_ilid,0.001,0.04,40.0,300.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
9,9,44,50.848694153456115,1.9574959748575518,149.04545454545453,133.5,1.524249163647416,22,111.8685770750988,0.9801904742723583,0.9810387301587301,5.715733055888385,NCD_YFP_ilid,0.001,0.04,40.0,300.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
10,10,34,43.89948603715987,2.8536089694831897,166.38235294117646,90.5,-1.104963341369288,23,88.86014629014484,0.9088956258735247,0.9485237249552104,2.754794629944611,NCD_YFP_ilid,0.001,0.04,40.0,300.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
