,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
1,1,18,21.278155164955404,1.3628634292176716,25.055555555555557,433.5,-1.3475932022267771,4,13.885339366515824,0.8606146823033021,0.8541983625717682,3.4125548938413983,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
2,2,40,46.32196251747514,1.177195196060329,29.175,89.5,-1.490709443933329,5,42.22425339366512,0.8024827891902633,0.8977098604938656,4.753206349815866,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
5,5,52,63.404175529742616,1.8411451149803095,53.11538461538461,335.5,1.2431094691694027,9,80.3688687782805,0.975413701902725,0.651270298969011,5.891883112518048,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
7,7,47,60.54646225452875,2.6997083985001495,92.0,450.0425531914894,0.4602760638702484,13,129.82095022624435,0.8383470028766484,0.6869566596108765,5.9702003062393825,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
11,11,20,29.225200544402764,0.9631475169673324,128.5,44.1,0.6616807800870873,20,14.540995475113117,0.9661604438000919,0.895575460106227,4.1785489055698015,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
12,12,51,59.00436894605801,1.3542253307050565,146.0,134.76470588235293,0.06537121761202756,21,60.8157466063349,0.8855311824165034,0.937666175448186,4.543507897847253,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
15,15,25,37.01690230505408,0.9936517187031548,136.76,69.0,0.8931346599369135,24,31.959592760181014,0.8198808787531433,0.7216833658337536,4.411583758869602,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
19,19,13,19.46731228464493,2.0191599367019966,167.0,378.46153846153845,0.6983400123125751,30,13.739638009049797,0.822676962995367,0.7206872262314041,2.368230601685655,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
22,22,57,69.56923230318685,1.4657375031713449,203.40350877192984,349.0,1.24038152194239,35,81.8477375565611,0.9890005477642576,0.9674332304824064,6.93045059749628,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
23,23,75,85.49265074682789,6.026438182691022,209.56,438.73333333333335,1.1976596790774392,36,45.55352941176466,0.989945671538507,0.9133100956835869,6.493391891208028,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
24,24,50,79.44580496419707,1.4508182487001504,225.14,130.54,0.8083911759459919,37,65.11744664887652,0.9318870584231537,0.8784249198783329,7.760371661789906,NCD_YFP_ilid,0.001,0.04,40.0,1420.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
