,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
17,17,10,15.410858108304172,0.9515526079600254,168.5,356.5,-0.8396065368745106,34,30.60889367340181,0.9464471679462985,0.6152120886095758,1.9056697100338356,NCD_YFP_ilid,0.001,0.04,2.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
18,18,16,18.84454756968595,1.349269022042431,172.9375,497.5,1.3624385666202465,37,10.985882352941173,0.8040719260355746,0.7588160480980448,3.478575980904972,NCD_YFP_ilid,0.001,0.04,2.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
24,25,9,10.608587857433413,1.1115941025815685,229.66666666666666,177.0,-1.3389725222944935,54,5.883361344537803,0.8133308928531335,0.7712973348288188,2.1639470162406225,NCD_YFP_ilid,0.001,0.04,2.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
27,28,13,15.762764357015742,1.047563841829648,255.0,441.6923076923077,-0.31991345304929225,60,9.076302521008406,0.9217892497583938,0.8056518261796852,2.2597356593407105,NCD_YFP_ilid,0.001,0.04,2.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
40,41,18,20.981004283119717,1.0633873259755706,325.0,371.5,-1.422886442525398,80,8.082857142857145,0.9275719012570327,0.8481338481338487,3.4365509051831538,NCD_YFP_ilid,0.001,0.04,2.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
52,53,12,17.324062697649556,1.2863239971659282,378.8333333333333,114.33333333333333,-0.8368623549621204,98,13.541008403361342,0.8942443934317055,0.7141741286743422,2.5611275354011904,NCD_YFP_ilid,0.001,0.04,2.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
58,60,10,12.775592433111969,0.8855721218580619,431.0,77.5,-1.116999659750495,110,5.187563025210081,0.8436748319233476,0.6458153114186862,2.0989297284149204,NCD_YFP_ilid,0.001,0.04,2.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
60,62,21,24.949254260031022,1.1316994364033581,441.6666666666667,69.0,-1.3283669441273154,113,4.75462184873949,0.8789820873818487,0.06896557691547145,3.8736656071530655,NCD_YFP_ilid,0.001,0.04,2.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
66,68,8,9.16515138991168,0.0,477.0,118.5,1.5707963267948966,123,6.27764705882353,0.9261296076099882,0.8140340617697365,1.498513704425126,NCD_YFP_ilid,0.001,0.04,2.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
69,71,14,16.379265621353714,1.1272435909348055,503.7857142857143,355.5,-1.393772671655904,127,8.500336134453768,0.8008702537699031,0.8409014990899116,2.906598686975936,NCD_YFP_ilid,0.001,0.04,2.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
