,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),Motor Type,Motor_Conc_uM,MT_Conc_uM,ATP_Conc_uM,ADP_Conc_uM,P_Conc_uM,Flag_Conc_mg-ml,BSA_Caesin_Both,Acq_Time_s,Time_Interval_s,Cy5_exptime_ms,Cy5_gain,YFP_exptime_ms,YFP_gain,Temperature
0,0,28,37.854647185756775,1.1362185372215112,16.964285714285715,218.5,-1.0224940906009918,1,36.163076923076915,0.9647324826854345,0.8877394720062072,4.843960971218307,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
1,1,31,35.86216068154508,1.377354924931142,28.0,178.8709677419355,0.06894451164532182,4,30.691990950226206,0.9778096712433364,0.8952980594696288,4.291554733202035,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
2,2,21,26.187007961017688,1.3024578160237659,23.285714285714285,437.0,-1.180347454926802,5,32.57882352941172,0.9563615467820442,0.8358934972423521,2.6753463090090883,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
3,3,15,17.2930741990316,1.4752123282613394,28.8,452.0,-1.5348354062369287,6,59.3572192513369,0.9877380585786102,0.9734041213452579,1.4537218241523997,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
4,4,27,31.361164038230605,2.286723604818053,42.0,172.59259259259258,-0.11488760995934977,7,40.300995475113154,0.9369797790789128,0.865801998173144,3.7870047055375275,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
5,5,31,42.38840841951198,1.132777762304999,47.0,474.48387096774195,-0.5662695029118252,9,31.114524886877845,0.9600584003570041,0.8310169076839498,5.009407713428308,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
6,6,41,47.71147443098403,1.8338420887757811,65.02439024390245,196.3170731707317,0.15126507492950156,11,47.134389140271495,0.9824752931733431,0.922565657980208,4.673077935800997,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
7,7,32,37.930541715260794,1.487113037687555,56.9375,321.5,-1.3406945063802367,13,63.44565610859725,0.9834303582336934,0.9453849041694233,3.268639685788867,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
10,10,27,40.12833080131306,0.9769229682264587,76.03703703703704,431.0,-0.888688319597222,17,29.781357466063376,0.9896426528952733,0.8574558044977652,4.610439108651798,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
11,11,16,18.920552288240124,1.9235906809847776,76.625,296.4375,1.2652960494625458,19,70.36713286713281,0.9780266666666667,0.9723183391003459,2.1564235979109467,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
12,12,28,32.36851979207766,1.1923856812013554,105.5,12.5,0.05967108282534609,24,32.717239819004554,0.98025596704183,0.8130781522521938,,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
13,13,28,33.62300574258617,1.901560888746131,98.28571428571429,297.5,1.2900569126785553,25,62.170769230769245,0.9932781865548462,0.9653576304141821,2.0567708401372133,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
14,14,13,16.071397090675614,1.1436033796373997,98.07692307692308,45.0,-1.1968579875738203,26,21.265113122171954,0.8669994851277987,0.749931793655517,2.2594662547104005,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
15,15,20,24.377601719782458,1.540303344039502,103.4,278.5,1.2404762644430907,28,40.01687782805433,0.9628481585227489,0.9578847406611481,1.9361711021804344,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
16,16,16,18.454768050503503,1.0823752593787384,113.5,208.125,0.04129535294291271,29,37.98965517241377,0.9587301310576575,0.9332069269182887,2.4334280946843485,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
17,17,20,23.129056570401012,1.0033654185737726,115.55,350.5,1.4963569093688704,31,28.491900452488657,0.9862112040632707,0.9786337093128944,2.338955447513167,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
18,18,29,33.54610916363614,1.7405593646125221,117.44827586206897,145.0,-1.5017536709230872,32,48.19072398190042,0.9835168131248467,0.9564948502050926,3.4059698929935913,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
19,19,29,34.13332636354497,1.2511029015667587,120.65517241379311,254.0,1.3726574142779095,33,59.681543255131935,0.9944871126892912,0.9297085815816122,3.4133529476266644,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
21,21,16,20.85809619314926,1.7145912624682185,127.5,27.0,0.4881876630741721,35,38.83742071881608,0.9115249396834273,0.8856382086079008,2.352177951164423,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
22,22,36,46.10631505540188,1.578500120147534,148.5,307.30555555555554,0.44843949471622385,37,42.18782805429868,0.9900249826446047,0.9352042909840813,5.089618741871472,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
23,23,14,16.167084951277406,1.1485824868941965,136.78571428571428,338.5,-1.4980276885587873,39,19.36371040723982,0.923009374145431,0.852785142209575,2.0419953144562473,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
24,24,28,43.47555713370204,0.9889250378750557,164.5,334.64285714285717,-0.733190396436978,44,35.820678733031635,0.9861957287667023,0.8580243113170885,4.58448908912976,NCD_YFP_ilid,0.001,0.04,20.0,0.0,0.0,0.02,Both,100.0,1.0,60.0,300.0,100.0,4.0,
