,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,eccentricity,label,perimeter,proj#,speed (nm/s),r^2,num points
10,10,24,27.728472528275418,1.761826742587828,57.5,388.4583333333333,0.053644144153631855,0.9979793853382913,15,23.65685424949238,0.0,70.26692186771913,0.9444991945020352,75
22,22,40,46.16641318130955,3.748638949353163,124.525,84.75,0.0829862513957686,0.9966979580634078,30,41.72792206135785,0.0,23.294260916160788,0.8660920663952562,100
25,25,24,29.23112369981887,2.1310577762903526,119.75,154.5,-1.243594152857117,0.9973389830030759,35,24.899494936611667,0.0,51.328924844423625,0.8325597547460978,97
35,35,29,36.52216089767841,1.6468226854859795,171.0,358.3448275862069,-0.41242103178279554,0.9989828812132835,48,31.556349186104043,0.0,30.570450463707793,0.9450585717390516,100
36,36,25,29.414539444973208,2.1852389434831205,170.0,35.84,0.19776174110825004,0.9972365968901132,49,25.071067811865476,0.0,42.95407852264801,0.9513145278524666,74
38,38,26,30.398681873260077,1.292911311061161,185.5,254.07692307692307,-0.16228310703709448,0.9990951126696963,52,25.65685424949238,0.0,41.98316313742611,0.9403237066298913,100
41,41,30,35.44131165257148,1.405578374735286,202.5,424.76666666666665,0.2156425196684582,0.999213259627167,58,30.485281374238568,0.0,42.93834512482162,0.94657297232939,99
55,55,32,35.10130950961614,5.148538211000472,290.40625,322.125,-1.440500140042,0.9891845106457476,76,33.55634918610404,0.0,37.738941188112115,0.8567081950124124,100
58,58,14,20.43235092898912,1.3660066947667224,299.57142857142856,131.5,-0.69704373536243,0.9977626955921625,80,15.727922061357855,0.0,84.15778687174071,0.9803328018815234,58
61,61,19,21.93188052022395,2.033197256748176,319.0,353.6842105263158,-0.04597786232355682,0.9956936093790325,84,20.106601717798213,0.0,76.96527118512182,0.9571393733027564,63
65,65,25,21.918875116125857,7.591028497093046,337.44,326.76,-0.6063104599290363,0.9381150322314425,89,27.006096654409877,0.0,84.09989675401752,0.9269891794591497,72
