,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,eccentricity,label,perimeter,proj#,speed (nm/s),r^2,num points
3,3,29,41.791763681167474,1.3990733977411323,20.448275862068964,286.0,0.9281924899742809,0.9994394797130053,4,35.2842712474619,0.0,33.97605578405462,0.9739004455955312,100
4,4,26,31.542267564070237,1.2950184913483087,22.96153846153846,184.5,-1.2565190716389825,0.9991568220257566,5,27.106601717798213,0.0,60.060025779289134,0.9638433380300692,80
15,15,39,46.03910524725359,1.7929657639956385,87.0,377.20512820512823,0.21111420913630416,0.9992413787344223,16,42.384776310850235,0.0,35.55098850274373,0.9274046421463764,100
17,17,14,18.886629597802482,1.6001651658063911,76.57142857142857,188.07142857142858,-0.5926837328425222,0.9964043933011313,18,15.106601717798213,0.0,52.92096783453578,0.963649913852512,79
21,21,49,57.62781400049686,3.4185448331294928,113.0204081632653,322.8775510204082,0.20438006883912505,0.9982389534030327,23,52.384776310850235,0.0,26.564822823213706,0.8806646740083213,100
24,24,19,21.992966085307703,4.318262718849932,122.15789473684211,278.0,1.481594152301427,0.980534385161663,27,20.31370849898476,0.0,74.25269069321672,0.9462183013516663,74
25,25,22,25.789986141724025,3.3772089703655466,124.45454545454545,113.31818181818181,1.2276131283754341,0.9913889211875975,28,22.692388155425117,0.0,78.93120572434489,0.9352250799985218,61
27,27,9,12.626045003905311,0.9889637444076627,132.0,222.55555555555554,0.6150602936791938,0.9969276991988756,30,9.071067811865476,0.0,104.64251930299112,0.8514450081058678,41
28,28,20,23.830404624940513,1.1626759701713263,136.65,40.5,-1.3163727158298648,0.9988090781943073,31,20.071067811865476,0.0,29.98256614303849,0.8692426770648594,100
39,39,22,25.737318758245404,1.3619419761453007,172.77272727272728,270.5,-1.4030682610226697,0.9985989134592633,42,21.65685424949238,0.0,72.58471969152858,0.9584651664195619,60
40,40,14,16.12467244907795,1.3978991678286428,194.5,360.85714285714283,0.004428862339369789,0.9962350586815422,43,13.65685424949238,0.0,71.86957232810121,0.8808964903791311,85
42,42,19,23.59067714001224,1.5686177016680791,193.89473684210526,272.0,-1.1900334177957816,0.9977868836227305,45,19.692388155425117,0.0,59.35820363439483,0.9811062950748994,74
47,47,34,39.278752889653646,1.0271338566501027,204.58823529411765,413.5,1.5280123743324507,0.9996580339621677,50,32.41421356237309,0.0,26.41732008649795,0.8196189631147455,100
49,49,14,16.385899021971984,1.274661610518452,210.28571428571428,22.5,1.391393091043837,0.9969697547669363,53,12.82842712474619,0.0,61.46216344623722,0.9737278457830085,62
50,50,23,28.812526219361974,2.149637540198569,226.0,431.0,0.40163734279272273,0.9972129585711484,54,25.14213562373095,0.0,31.23427077480286,0.9545301409048711,100
56,56,13,17.595845501085684,1.4334783413700856,231.53846153846155,223.0,1.015019338974446,0.9966760507668267,60,13.692388155425117,0.0,64.8545877247086,0.9180911761666186,81
57,57,14,19.504660381020837,1.0579432069819747,237.5,174.21428571428572,-0.5985818961706546,0.9985278986599622,61,15.31370849898476,0.0,56.554825415310795,0.9717519050642855,86
60,60,25,28.849347287968182,1.9258143883050864,246.52,371.0,-1.552254250122441,0.9977694523636464,65,25.27817459305202,0.0,37.9394380076785,0.9187296668777768,100
62,62,13,15.460364591131688,1.1230095181789679,260.53846153846155,421.0,1.3167056144143485,0.9973583734733672,67,12.242640687119284,0.0,70.24330529567251,0.9200586666536628,47
64,64,30,38.8930880124897,2.0877777572915064,280.53333333333336,267.6333333333333,0.48590320589712493,0.9985581938240559,69,33.798989873223334,0.0,41.441041489801144,0.8447892653650015,91
65,65,10,14.221200429910699,0.8930052252410187,280.4,206.5,0.9391149244721894,0.9980265131418022,70,10.485281374238571,0.0,93.30982023935799,0.9863328688626243,56
69,69,15,19.613160226209892,1.3197438080158028,309.3333333333333,424.06666666666666,1.0345824471192848,0.9977335478692065,78,15.899494936611665,0.0,51.92651492711701,0.9423903974545856,64
71,71,38,44.44025035360196,1.599997932663329,310.1578947368421,372.5,-1.4093960962891499,0.9993516691914363,80,38.071067811865476,0.0,35.64859236763117,0.9100691859261943,100
83,83,21,25.49906508636524,1.357582850227673,357.0,284.0952380952381,0.3183930223230239,0.9985817190794448,95,21.48528137423857,0.0,74.98175218792696,0.9572750005448243,67
89,89,6,6.902544862248761,1.115241370077396,389.5,162.83333333333334,-0.14572839723893355,0.9868613207214115,105,4.207106781186548,0.0,103.47515185250965,0.8161129198881851,43
91,91,11,12.924619737009031,1.0735696349816517,394.1818181818182,85.0,1.363221871627976,0.9965442210387809,107,9.82842712474619,0.0,63.81331425243143,0.9706631355768717,81
108,108,18,23.642609049873716,1.2130464786123818,446.6666666666667,204.5,-1.070444208804561,0.9986828956464144,129,19.727922061357855,0.0,47.71471987795434,0.8074361550303352,82
109,109,14,16.21434201051305,1.0067176928266797,449.5,242.57142857142858,-0.10551401106215334,0.9980706727495936,130,12.414213562373096,0.0,126.9851927955884,0.9686327394963877,37
111,111,21,32.88419187887375,0.9082597708156844,466.85714285714283,163.0952380952381,-0.8020553055267703,0.9996184963788174,133,25.83452377915607,0.0,31.749587740881072,0.8809420097708542,100
112,112,22,19.855957623064597,7.019838812516106,468.8636363636364,126.18181818181819,0.4104216715723549,0.9354201014728875,135,22.727922061357855,0.0,60.92281547215325,0.8369002023398332,100
115,115,33,34.069538596251896,5.277363155693335,484.09090909090907,65.9090909090909,-0.1989668088078327,0.9879301929467528,139,32.520815280171306,0.0,41.04505554777007,0.8144952596644701,77
119,119,22,32.54722403333669,1.0525966891008047,499.1363636363636,166.5,0.8937703366747933,0.9994769060462402,143,26.627416997969522,0.0,42.52363463647097,0.9856385405243464,100
123,3,22,31.170374050298687,1.065389267704028,24.0,290.5,0.9508354659116703,0.9994157085820881,4,25.79898987322333,1.0,35.87518072062475,0.9750423294765158,100
124,4,21,25.711751756700338,1.0535194513961135,21.571428571428573,189.0,-1.228326094351082,0.9991602032561412,5,21.899494936611664,1.0,72.33253595541005,0.9294924558061142,79
135,15,42,44.543952354941055,3.5250358525466114,82.47619047619048,376.7142857142857,0.17671374621987132,0.9968638189179794,17,43.142135623730944,1.0,32.24387335306313,0.9194658844114947,100
136,16,11,16.069251590452453,0.8296048648798116,74.0,190.0,-0.6656485304423688,0.9986664449197605,18,11.899494936611665,1.0,56.27224567765157,0.9806367810653648,100
138,18,21,25.227625117377773,1.17900813769486,80.42857142857143,248.0,1.2870636457471225,0.9989073320443232,20,21.071067811865476,1.0,66.79661080493497,0.9455346320802921,100
139,19,19,24.626509641103993,1.374624870185011,94.0,67.36842105263158,0.475026279589976,0.9984409093862938,21,20.72792206135785,1.0,73.969654615002,0.8992778615568844,98
140,20,30,31.96678058554262,10.00935368632749,100.0,348.06666666666666,-0.7923035885155072,0.9497144433602672,22,34.49137802864845,1.0,58.76687326630498,0.9646632032560707,95
141,21,46,54.04809151598719,3.497558435632577,116.5,323.67391304347825,0.18761335210115568,0.997903983876783,24,47.72792206135785,1.0,35.42131548149525,0.8430573681025529,100
142,22,14,19.377288101019168,1.7232775289945774,124.14285714285714,215.57142857142858,0.7665474508072905,0.9960376235472854,28,15.31370849898476,1.0,111.71471101936332,0.9324560982491691,52
145,25,22,26.318570252792806,1.497314515357568,137.0,39.5,-1.3020769525184364,0.9983803419448138,32,22.485281374238568,1.0,26.40446109617427,0.8508899978378501,100
151,31,17,19.621946098773,1.1421430787856117,158.8235294117647,104.0,-1.5191961365845414,0.9983045101299467,40,15.414213562373096,1.0,78.78559696232506,0.9444597831183481,77
152,32,11,13.35215694560829,1.2468422689522232,163.0,308.8181818181818,-0.32743722927145,0.9956304163084748,41,10.242640687119284,1.0,97.99317679790995,0.921833206561148,63
154,34,22,25.86646853993682,1.2921327042340613,174.3181818181818,262.5,-1.375732587237664,0.9987515212633375,43,21.65685424949238,1.0,87.30812539976979,0.9847965742618259,77
157,37,23,29.233261809707685,1.767848594528642,195.95652173913044,268.0,-1.1367560826193654,0.9981697804231652,47,24.935028842544405,1.0,49.960976033749695,0.9430995942665922,77
