,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,eccentricity,label,perimeter,proj#,speed (nm/s),r^2,num points
5,5,50,56.56867127116487,5.177009814061195,53.06,235.98,-0.26797769776997954,0.9958034901854494,8,53.45584412271571,0.0,31.653974431826597,0.8876985848948725,100
8,8,31,45.25157689637718,2.134716664641268,54.70967741935484,377.93548387096774,0.7636012150232678,0.9988866675335254,11,38.941125496954285,0.0,56.90046361353467,0.8069091562895265,48
13,13,31,35.932227303823595,1.5036945094737415,92.0,93.74193548387096,0.09304058864350029,0.9991239856480192,16,31.48528137423857,0.0,48.69221274781023,0.8738714855092754,76
15,15,25,29.875304283102533,1.7628936417252734,89.68,446.0,1.306860621636899,0.9982574867089556,19,25.485281374238568,0.0,71.51575770509044,0.9016834195623679,68
16,16,15,19.830766005971135,2.1629834475088785,93.33333333333333,486.53333333333336,0.8326831636389602,0.9940338401184469,21,15.727922061357857,0.0,25.343167368399683,0.8377013118841414,100
18,18,28,38.57622504632233,1.4060234677347303,107.5,395.60714285714283,0.5783767560818582,0.9993355535326743,23,33.04163056034262,0.0,27.46022743112648,0.9136008986878534,100
20,20,30,34.62516953167358,1.0974067475326295,115.5,137.1,-0.014028748095016289,0.9994976220800529,25,28.82842712474619,0.0,40.26813791304812,0.9230905296258656,100
24,24,16,18.750187931545888,1.5388153013636583,126.5,483.5625,-0.18304079204436832,0.996626622961012,31,16.071067811865476,0.0,31.730788198008753,0.9136073015842375,100
28,28,29,33.867870983447666,1.6383890306411801,164.0,299.9310344827586,0.1543086757830415,0.9988292003484082,37,29.27817459305202,0.0,52.5961676096807,0.9343391942110102,94
29,29,22,29.23894534707903,1.8877006737035373,176.45454545454547,165.04545454545453,0.5406010867114551,0.9979137511101056,38,24.556349186104043,0.0,29.895092515320346,0.9690883387952973,100
33,33,23,29.02480730265594,1.4004703450475362,206.30434782608697,487.95652173913044,1.1298783321247081,0.9988352515428526,44,25.14213562373095,0.0,35.74590559007397,0.9723072637231324,95
34,34,18,25.32491655011377,1.867647692316,216.94444444444446,330.5,0.9585401663707502,0.9972769502548859,45,20.763455967290593,0.0,44.36790516260932,0.8608764998467814,80
41,41,8,9.482035477691502,1.446030151760226,233.5,323.5,0.2623978858250537,0.9883031493381144,54,6.621320343559642,0.0,40.08580344664443,0.8964096446569221,100
46,46,20,25.52662156932929,1.6587921076049914,259.45,118.5,1.1270289103649347,0.9978863822184104,59,21.31370849898476,0.0,60.313899928609516,0.9192732646654495,81
47,47,14,16.65189092035315,1.1867629618760367,263.7857142857143,305.5,-1.3177931455433094,0.9974571345281544,60,13.242640687119284,0.0,75.3730243784867,0.8436831115791789,68
62,62,31,35.49268827791141,3.2729752593665062,346.5806451612903,281.741935483871,-0.33340463000069853,0.9957390749523506,77,32.55634918610404,0.0,31.87675871488841,0.964010275456029,100
75,75,20,24.44056486659162,1.5680526145277507,405.55,428.6,0.3749369202933386,0.9979397667464983,91,20.899494936611664,0.0,42.46327071155331,0.8475792924941762,88
82,82,17,24.40342442071924,1.4368618736586478,425.05882352941177,116.0,-0.931019335447254,0.9982650962194792,98,19.556349186104043,0.0,38.85295333345303,0.8531692671792053,91
83,83,8,9.507915080793731,1.161701689942437,429.625,351.5,-1.2993829198610012,0.9925076396200723,100,6.621320343559642,0.0,120.23364734655742,0.9109617152711721,32
88,88,24,30.326995130886317,1.579743192237254,475.8333333333333,161.5,-1.1499868856484587,0.9986423771767065,106,25.9350288425444,0.0,40.47562062684079,0.9360971161646954,100
89,89,22,25.637923786056017,1.7112185421683621,478.72727272727275,427.45454545454544,1.362884430530071,0.9977700262145784,107,21.65685424949238,0.0,26.236194418883418,0.8087878125995859,71
96,2,14,19.870747345014987,1.0352619463298462,12.071428571428571,296.5,0.9456834316917001,0.9986418832218532,3,15.520815280171307,1.0,56.17165998098773,0.9244840007132659,80
98,4,31,32.874250536289296,5.316182788432912,34.25806451612903,78.90322580645162,-0.8663678595960687,0.986837885751955,5,34.87005768508881,1.0,55.635107518830615,0.9539677267454639,100
