,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
0,0,32,37.31598483654898,1.2061408203218045,41.5,360.4375,-0.14358735455883098,2,104.2355855855856,0.9886569341455711,0.9187073501881842,4.002673815681279
2,2,34,44.27872972062643,1.1540409831064804,57.5,496.2647058823529,-0.48174879549447314,5,70.37258064516139,0.9659046036954836,0.8443365288307209,5.156592576541975
4,4,27,31.203811585283184,2.221247292021817,52.851851851851855,449.0,1.515014865372279,9,151.865,0.9967871892948755,0.974714916489231,1.952657880951666
9,9,63,72.74691987378709,4.2831897441610245,150.0,49.96825396825397,0.016568999721368,17,165.23277310924377,0.9872063642368193,0.9931929101009913,3.0795242239183316
10,10,16,18.963450701156656,1.1511027342514015,146.5,505.9375,0.23615354492330892,18,97.44736842105263,0.987523629489603,0.9355516109666772,1.8027151981175393
11,11,30,36.185220338115904,1.3461245500419046,178.63333333333333,474.5,-1.2755543982777313,20,135.00969251336903,0.9909700394111953,0.9771712963945983,2.3830498979309342
14,14,31,36.88063951175272,1.7025140451905654,245.03225806451613,492.0,1.3252837032542217,25,146.08965517241373,0.9944588271493596,0.9895972283497346,2.8252972860136714
15,15,58,69.0667934716565,2.188319238440412,299.5,96.1896551724138,-0.24759779056844472,26,139.04766214177985,0.9111065795152538,0.9502546605790113,4.522200850983157
16,16,84,89.71739556832244,17.052467999191872,309.3333333333333,297.17857142857144,0.5748662336273447,27,162.7502925660364,0.8368778979373899,0.9030913941578262,5.492491889507575
17,17,36,41.625864656891814,2.4172188816241813,294.5833333333333,24.5,-1.5115916596140087,29,171.85732383001616,0.9239528887624494,0.9706492201425003,2.6266942492098746
18,18,38,44.01259143443328,1.3188785596151373,355.5,23.57894736842105,-0.0823912726554705,30,154.89310344827575,0.9955715588736748,0.9796242648675291,2.759847699811591
19,19,10,12.775592433111969,0.8855721218580619,452.0,98.5,-1.116999659750495,36,5.988325791855202,0.8565167543802528,0.8234013605442183,1.7931996948212328
20,20,34,41.57942410626699,1.132686576444149,474.5,79.38235294117646,-0.3369688275874273,38,122.03713589803476,0.9863588622379489,0.9115914025053374,3.0639731385517726
21,21,29,33.467197264310364,0.6923918250487786,460.0344827586207,63.0,1.563896931272848,39,104.83157894736839,0.8754633605171503,0.9830505805401314,3.4001709724468983
22,22,17,16.813707871661755,4.324020291563389,489.88235294117646,500.8235294117647,1.073234119216436,41,61.99912280701755,0.9894199386678152,0.8693378020568303,2.001416375449949
