,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
0,0,18,26.652641048576193,0.9973714589405865,12.88888888888889,451.5,-0.8919123935039202,1,51.22137096774192,0.9737856232962422,0.8812063081628793,2.2185089031329026
2,2,68,78.58914452676838,4.012824931989208,51.5,201.19117647058823,-0.04461500289221306,5,181.2378226958799,0.979910111155537,0.9931160133393474,4.1000339381721975
4,4,12,15.992932480174208,1.3347907102405216,70.41666666666667,84.25,0.9001419346341282,9,65.5146153846154,0.9670277050182068,0.9849996435015823,1.6964185666924285
5,5,17,19.754956766506073,1.1274284536864412,76.0,438.0,-0.12718402927663294,10,74.8508771929825,0.9480242079031684,0.8281884697273607,2.1310872420031615
6,6,20,25.65718014837676,1.5195745568222594,80.4,99.55,1.0892175474567203,11,86.25,0.9815975690315761,0.9171383920289357,2.2254099909136817
7,7,25,32.873698204482096,1.3942619411826809,94.96,434.12,0.516873361137826,13,103.22177419354837,0.9934733594398956,0.9419492292193563,3.5101231201021488
8,8,8,9.16515138991168,0.0,91.5,27.0,0.0,14,19.409090909090917,0.8958613276001076,0.7573964497041432,1.4103614463855272
9,9,18,23.81300519256164,1.4410364909218065,121.5,449.1111111111111,0.5136219600819153,17,78.26687834224599,0.9864141831262753,0.9904117672964284,2.763077459655867
10,10,78,83.9149788875566,3.539787946834644,119.66666666666667,243.15384615384616,-1.4638763941902155,18,149.4189570119803,0.9911175895854216,0.987330787148876,6.327810702151756
11,11,14,18.781111808918098,1.1799526263833287,141.78571428571428,82.5,-1.0312515488640346,21,68.47342914438504,0.9811272922367908,0.9843403216092012,2.418755852407914
14,14,11,15.391853515200072,1.052318531739773,235.0,401.1818181818182,0.6078505726776158,32,30.96153846153848,0.8768000000000002,0.9326585272531219,2.2598043919718234
15,15,63,72.2843897053629,15.891449950901988,278.8888888888889,92.85714285714286,0.7355560123095909,35,120.12161619677454,0.9639864170507154,0.9618664646381361,5.23566586370478
16,16,41,52.442552489928374,2.010971557244406,295.0,58.170731707317074,-0.4456422085206287,37,115.37588652482269,0.9908939421319406,0.9890527550613902,3.218708805202326
17,17,13,15.816055530716842,1.143682102271585,287.0,489.7692307692308,0.33012115738868664,38,44.929946524064135,0.9117101401793064,0.9006563083207191,2.1908452355632813
18,18,18,26.323237967510135,1.5637031678649753,320.5,332.1111111111111,0.6640189967081602,40,66.34615384615383,0.8976,0.9723481985386747,3.2469925687445182
19,19,59,68.82462006452756,2.5110267376840687,357.8305084745763,194.0,-1.4272343391392401,43,131.11090299717134,0.9569520051816707,0.8829885449324433,4.45509651266984
21,21,59,64.94880247057628,8.459075546604334,405.6949152542373,288.6949152542373,-0.3445553058973774,50,128.52767631331588,0.9532642664912322,0.9624410750795938,3.6834808080412955
22,22,17,15.258797530846332,6.690350769157622,398.0,58.05882352941177,-0.8530161820892407,52,57.81004901960789,0.978485480320097,0.8504847645429365,2.3601402444116526
23,23,9,12.626045003905311,0.9889637444076662,403.55555555555554,269.0,0.9557360331157028,53,68.99999999999997,0.9138724523339907,0.9488636363636365,1.8496539649819304
24,24,25,32.756518581698664,1.2429362038456724,429.0,147.96,0.49412045663860477,56,103.72769744160175,0.971277896164647,0.9661676769349731,2.25864129566127
28,28,18,22.02082576538152,1.5143015399580086,464.72222222222223,144.5,-1.2289034783695238,63,69.61500000000008,0.9628708693861151,0.858723742001407,2.586264001648681
29,29,32,37.14468997645837,2.9511873123867822,465.8125,341.5,-1.4634841825137674,64,106.8136363636364,0.9786877844758936,0.9716162610567626,2.7677260736857705
31,31,21,24.230247026759017,1.5698057268236325,495.23809523809524,117.0,-1.5434154020343078,69,85.63636363636365,0.919002799302203,0.9465945556156481,2.043997914336609
