,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
0,0,34,25.47402812093095,8.703567773393901,14.5,48.3235294117647,1.2053795524731823,1,54.229578267477194,0.959530978691285,0.56850456260081,3.0907862341640704
1,1,21,24.560059036840237,1.504598806074096,27.333333333333332,48.0,-1.4041741762390603,2,131.5128205128205,0.9770588068814456,0.9713166803077623,1.3881124869304342
2,2,19,26.77476677753611,1.014278815451552,38.1578947368421,55.0,-0.9578846857034118,3,56.715909090909086,0.9036746852747342,0.9919376511690405,4.233356354357679
3,3,14,16.633571964319547,1.0191022628217978,63.5,261.5,-1.3222811372785621,5,108.65909090909088,0.9907114637215454,0.9886281709504887,1.3213576061694914
4,4,10,13.135007989918229,1.1097590300530602,111.7,499.5,1.0628166418267126,6,70.76923076923072,0.9828125,0.8455089517941468,1.7504330154303325
5,5,13,18.504048813125998,1.038974235618388,116.38461538461539,470.0,0.9410104770799067,7,111.15479876160988,0.9797718448807351,0.9560753810517887,1.4560007932995105
7,7,40,53.37010752221434,3.2359887310187863,151.5,468.35,0.5263994107370439,10,126.54891402714931,0.9930149211682332,0.9922378343870071,1.4049490370572542
9,9,11,13.902717934821148,1.0462310041566372,257.8181818181818,124.0,-1.1415769624446128,16,105.5125,0.9777536893633977,0.9432453365433966,1.418856515788884
10,10,8,10.765040682353266,1.3652469034131216,258.5,212.125,0.7755310234366437,17,52.32500000000002,0.9655928117466579,0.32098765432099197,1.7544238987417105
12,12,26,30.02696129663058,3.869536311624499,317.5,150.03846153846155,-0.042736688591961614,19,124.77991452991455,0.9740200437827887,0.982204387609793,1.0797219119942718
14,14,14,16.12924348230935,0.953272877080485,458.5,61.92857142857143,-0.024255859685840323,25,89.7000000000001,0.9690487027765133,0.8474399733923443,2.172285828593051
15,15,26,33.08478811127417,1.2212576256893624,485.88461538461536,348.5,1.135220817111642,26,81.45172413793101,0.9963867495821201,0.9085663815837484,3.6718532988817922
