,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
0,0,17,23.777605028670415,1.0502417583901404,18.352941176470587,499.0,-0.9679988882915349,1,40.40858348968106,0.8116527034473024,0.943147818519837,3.592171401312026
1,1,44,50.805211212110436,1.3921033400497194,61.81818181818182,482.5,1.5495009547921856,3,127.59067873303164,0.9820134300233674,0.9955338415105591,4.086881227023796
2,2,14,21.31175784361194,1.0364765977550665,93.42857142857143,380.07142857142856,0.7443661549439935,5,55.730769230769255,0.9885037037037038,0.9268888092420204,2.7293386504279584
3,3,16,22.021339073469697,1.223979334497408,117.8125,340.5,0.9913664998356498,7,62.614999999999995,0.9954109554871431,0.8339724136296296,2.2957135633720918
4,4,57,68.51725988068573,2.207752704374038,181.0,203.2982456140351,0.28231222730087496,8,148.49882352941168,0.9947024360175781,0.9896094589265462,2.126556320870162
5,5,14,16.218683325112842,1.6084042591746337,198.92857142857142,346.5,-1.4624477106168097,9,141.5786713286713,0.9534430264009054,0.95014245014245,1.753958619369263
6,6,49,57.303338072966945,2.6069938544674787,257.0,385.2448979591837,0.16048235275029718,10,144.2953393665158,0.9933832011211586,0.9926748807891538,1.3315361350801385
7,7,55,63.53871828185092,1.987449819626995,257.8909090909091,172.0,1.534990108437183,11,152.1195022624434,0.9860077686432361,0.9912357110455474,2.030331383021664
8,8,71,83.17500073412847,4.191104250865448,298.0,428.23943661971833,0.17024734277969625,13,186.48377191969334,0.8900540851156868,0.853147577493114,4.467130043473901
10,10,14,17.550201832598393,1.1739551682670404,290.5,339.35714285714283,0.40681962030111807,16,72.44169246646024,0.99637376202901,0.8739668313755012,2.131086200969022
11,11,23,26.589755459323637,2.2019988086407936,300.0,4.826086956521739,0.06557553433395688,17,158.82965686274517,0.9882612553528027,0.988628137812287,2.1101325264692967
13,13,10,12.305394980342866,1.1032925168569836,355.5,256.1,-0.3678327251809059,22,94.87500000000026,0.9788797061524335,0.40000000000000435,1.7027318411104166
15,15,12,17.440645314418436,1.075743626514967,423.0,436.5,0.9121563346729769,24,66.12499999999991,0.9893887838689351,0.8983952475987071,2.285511223472369
17,17,10,15.12732292839485,0.7772393582799565,504.1,57.5,-0.8614030323076995,27,60.72807017543861,0.9651703623580313,0.9044309448364002,2.2616523783045532
