,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
0,0,19,22.86546175060758,1.2214698405572448,24.0,427.42105263157896,0.29070024150762885,2,100.36363636363633,0.9712409420289855,0.9326442414791712,2.485774969377495
3,3,11,15.9283630620357,0.8369428322606985,89.9090909090909,444.0,-0.9165073305581453,9,63.72916666666671,0.9128238553038944,0.9694551027194264,2.290039566778336
5,5,10,13.682458222099399,1.3230030236188135,135.2,336.5,-0.9936781635735067,16,69.76666666666668,0.9595660749506904,0.6666666666666655,1.5144202240649494
6,6,16,19.707429871897762,1.169276632893929,139.625,292.5,1.2094063737159306,17,73.59999999999995,0.9780125473484849,0.9064365459004878,2.4695413173796674
7,7,18,20.837086524037222,2.3702941432634184,146.5,359.3888888888889,0.09072033458666785,18,109.06717948717949,0.96413608620084,0.957169638554785,1.1724783799502538
8,8,52,77.37946699200904,3.184333764495837,175.40384615384616,92.1923076923077,-0.7592252321976329,20,113.8596638655462,0.9923997065342633,0.9903183993825846,3.2109285429603007
10,10,12,14.803169621558503,1.3247860371608657,174.5,488.3333333333333,-0.37028285323170856,22,116.11515151515155,0.9839700586116799,0.8760330578512396,1.8321162734767298
12,12,21,24.677975128542187,1.3784186178802693,260.0952380952381,479.0,1.3777909742681096,29,75.61133603238868,0.9344858551327785,0.8664608037875456,1.7252865321782553
15,15,16,18.499518315933642,1.0978716129109594,432.5,464.3125,-0.08099254223686214,37,97.46249999999996,0.9929313760467335,0.8880368940134624,1.6325940006493376
16,16,14,16.438375352416383,1.0992666653915273,445.0,403.5,-1.3746262546871386,38,54.824395161290305,0.9468581049461199,0.9317387798978769,2.2124189647211048
17,17,51,61.35990944624283,3.5180041493526275,454.0980392156863,330.0,-1.284945278465621,39,173.0540956305747,0.9927470291218126,0.9961670952756586,2.083088693181617
18,18,33,40.721974637677775,1.5108822189048148,452.1818181818182,378.0,-1.2088699177156081,40,112.34294354838707,0.9595643735983767,0.9056448827105826,3.4720371070706264
19,19,25,29.64465349295611,1.3544442707491027,483.2,457.0,1.337667042232316,44,82.2643058491896,0.9965490895593517,0.987842199371421,3.712028803226608
