,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um)
0,0,9,10.327955589886445,0.0,15.0,420.0,1.5707963267948966,1,64.11249999999993,0.9542252341021669,0.9722222222222222,1.5448352026614092
1,1,13,18.558888297153906,1.2282074646128123,29.615384615384617,499.0,-0.9364947364457226,3,39.92540322580642,0.9091630162421357,0.9694598925440664,2.761921436350566
2,2,77,69.83501833728353,12.667733101617666,51.84415584415584,94.9090909090909,0.9723442315112463,4,98.99558217108942,0.8822673740249254,0.4128901711917843,5.607692248380659
3,3,16,21.051062466228856,1.6704098428022909,46.5625,472.5,-1.0656004965241657,5,53.13793103448274,0.9601358877255514,0.93527423887774,2.8167800328510944
4,4,22,25.503829347259188,1.1212350176140646,50.86363636363637,135.5,-1.4709900340956992,7,55.942036199095,0.8148984220976369,0.857572193524663,1.739452399644596
5,5,17,20.722458491522442,1.3225975352086086,67.0,467.5882352941176,0.3319521632002477,9,84.9722222222222,0.9777683074081965,0.9534709066400135,1.9221253744131255
6,6,19,24.383091004308493,1.2239747026961423,74.0,27.105263157894736,0.45500767493134514,11,94.70588235294115,0.989656462585034,0.9896842737816237,1.3002650740295283
7,7,11,14.653142843157523,1.2712133300190958,84.0,475.45454545454544,0.5313667512735899,12,56.56836510263928,0.9848564133501719,0.9795931514209036,1.6654761261343045
9,9,19,22.265763243773584,1.6619575691620516,151.0,294.0,-0.17978517511402956,18,108.48128342245994,0.9814027462836987,0.9786915892432375,1.4635596510443631
10,10,65,76.10225608783232,3.8371267139502665,203.0,68.0,-0.16696596341786304,21,176.36114418300693,0.9531920506527874,0.9798413334240756,4.137403104503207
12,12,18,25.026381011778085,1.2176709691521095,248.5,55.111111111111114,0.5938754950483287,26,27.80710407239817,0.9123754900852504,0.7907107503594161,2.549795373709221
13,13,15,18.118787357396062,1.1128493098139849,304.0,422.26666666666665,-0.3057014217581648,32,109.04653846153846,0.9720130236775669,0.9862322813062887,1.122351700081928
14,14,23,27.512056576163896,1.5016607193139724,324.0,415.17391304347825,-0.2679896198323733,36,112.14482758620687,0.9883091790494923,0.9937909804444653,1.1931201138447463
15,15,46,67.4962941320204,3.7894484131001307,344.80434782608694,350.2173913043478,0.7007678694159855,37,109.66767582851189,0.9814234615947693,0.07132851323080869,4.156102972408236
21,21,14,17.23963748927437,1.8347555177282677,432.5,195.5,1.2069906604816414,50,59.943446088794914,0.975324659781768,0.9731699214365881,1.2757724229961316
22,22,9,12.82256488740672,0.8471317355524443,439.0,447.1111111111111,0.6359712668098192,52,81.28921568627459,0.9808653030445849,0.9793099520127586,1.2927352136330257
23,23,46,53.946789135388435,1.3119671001658373,444.6521739130435,160.5,-1.3937148304597966,53,128.25361990950228,0.9978370536306645,0.9929396526416688,1.8702774494985057
24,24,19,24.423857109064144,1.69613264984738,450.0,392.89473684210526,-0.45898880224408806,54,78.27931034482758,0.9888216609255176,0.9038783645024587,2.655620647251959
25,25,18,27.706787959997353,1.2523852606048707,463.44444444444446,422.94444444444446,0.7438703724007962,56,61.47272727272726,0.9906019096981196,0.8738007695669918,3.2795017873741448
26,26,14,19.574307583303057,1.8815844879422772,481.2142857142857,464.0,0.7698051137774852,59,80.85,0.9833523859497886,0.9579586618554664,1.2816163124590845
