,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
3,3,38,45.41953349487192,3.2719820147555145,33.55263157894737,313.5,1.3075768033807855,6,59.27859728506786,0.9785206492114095,0.9234984675716755,5.120605068238303,0.0625,600.0,3000.0,1000.0,0.0,870.0
4,5,26,38.18799230908511,2.436718783701206,47.80769230769231,406.84615384615387,-0.7742423569649216,8,57.32619909502261,0.9710345816459525,0.9629858500401248,3.15717991186753,0.0625,600.0,3000.0,1000.0,0.0,870.0
5,6,18,22.145638330780756,2.163749993267561,50.5,48.833333333333336,-0.3583821212662619,10,25.709090909090914,0.9536871385158318,0.915167610000938,2.703876972317242,0.0625,600.0,3000.0,1000.0,0.0,870.0
6,7,17,19.59740284617128,1.8668300083385956,54.0,255.11764705882354,-0.012366511518866682,11,70.03499999999995,0.8848966321436981,0.9514031404902061,1.9201855938450179,0.0625,600.0,3000.0,1000.0,0.0,870.0
7,8,60,64.95569657776444,3.8926902847463,50.65,361.6666666666667,1.515116371846561,12,45.597239819004535,0.9898348901946112,0.9623745979107478,7.655922411873105,0.0625,600.0,3000.0,1000.0,0.0,870.0
8,9,38,38.54604708322321,4.615706590840888,76.21052631578948,463.1578947368421,-0.9923286065398009,14,31.770180995475148,0.9696601853900072,0.8294108309009933,4.357186735996235,0.0625,600.0,3000.0,1000.0,0.0,870.0
9,10,9,12.069809418580267,1.295270354215335,82.11111111111111,15.0,-1.0233566293747502,16,31.84615384615382,0.8657407407407408,0.3333333333333408,2.0001385418511326,0.0625,600.0,3000.0,1000.0,0.0,870.0
10,11,14,17.924105498059543,1.4399239111640463,124.5,292.42857142857144,-0.4535195628122943,25,66.89772727272725,0.9431753433218197,0.9745254674128184,2.277923948122975,0.0625,600.0,3000.0,1000.0,0.0,870.0
11,12,15,20.457008440844003,2.1498643590581192,127.93333333333334,122.46666666666667,0.604685557921193,27,59.53500000000002,0.9666802723392529,0.9538600884437104,1.9470707875088193,0.0625,600.0,3000.0,1000.0,0.0,870.0
15,16,32,39.2941139619606,1.2577690346215809,173.5,414.65625,-0.34865772483975505,36,68.8001809954751,0.9927513892125457,0.9739544981940351,2.7546948111694474,0.0625,600.0,3000.0,1000.0,0.0,870.0
16,17,41,58.889331300907834,4.299498031417098,207.0487804878049,92.5609756097561,0.7622089039326743,38,78.91914027149318,0.9012530012249246,0.9302606084010129,5.2891303129722225,0.0625,600.0,3000.0,1000.0,0.0,870.0
18,19,11,13.954251286790104,1.2289328638271473,196.0909090909091,124.0,1.1330301826492852,40,30.748167155425236,0.951024347832494,0.8586108220603537,1.8976743621559053,0.0625,600.0,3000.0,1000.0,0.0,870.0
19,20,34,35.12083861002342,4.503829570023285,216.76470588235293,338.7647058823529,1.333033541264798,43,66.82592760180995,0.9825588011227762,0.9790215068931754,2.9062325034044902,0.0625,600.0,3000.0,1000.0,0.0,870.0
21,22,33,32.94579474035783,4.73695096308469,237.4848484848485,247.9090909090909,1.5033350058392285,51,51.46020651280332,0.930169528653473,0.929746281265781,2.486708064524461,0.0625,600.0,3000.0,1000.0,0.0,870.0
22,24,31,25.336463414919887,6.396794558641602,273.61290322580646,442.4516129032258,0.061486861502651514,58,71.10224865136225,0.8812455479058108,0.9097859578369131,1.7166401562673896,0.0625,600.0,3000.0,1000.0,0.0,870.0
25,27,33,38.91138674101013,4.10127041168902,334.1212121212121,213.0,1.3634915138938117,81,23.836742081447976,0.8092422580368761,0.9261322132943753,3.091295514495896,0.0625,600.0,3000.0,1000.0,0.0,870.0
27,29,24,31.936663635647328,1.4120765800642592,364.5416666666667,378.0416666666667,0.5387693889232127,86,32.24371040723984,0.8297032549517918,0.749264286245092,2.91116378068319,0.0625,600.0,3000.0,1000.0,0.0,870.0
29,31,42,36.844304301036914,11.239435260353858,397.8095238095238,356.7142857142857,-0.1331609163205361,96,23.056097560975616,0.8548197086211898,0.7155879902022682,2.960412446151215,0.0625,600.0,3000.0,1000.0,0.0,870.0
33,35,16,22.40555749345923,1.5381786005834597,463.1875,108.4375,0.9352362212632757,116,52.941441441441455,0.98030636734452,0.9568677517062375,1.6547732130041444,0.0625,600.0,3000.0,1000.0,0.0,870.0
