,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
0,0,18,20.93697294777773,1.7953859466988702,6.611111111111111,124.5,1.4374612762924872,1,43.837606837606835,0.9377325102053128,0.8657415909941162,2.1329991208588988,0.0625,600.0,3000.0,1000.0,0.0,510.0
1,1,34,38.34031981988684,6.412505136805255,33.705882352941174,361.38235294117646,-1.0553761701913984,6,74.91988820329999,0.8995732785017616,0.7611959366340293,2.3638903120430794,0.0625,600.0,3000.0,1000.0,0.0,510.0
2,2,14,17.80064274732388,1.3829779413379584,30.571428571428573,342.5,-1.1319376470619307,7,50.96571294559104,0.9145635268707651,0.9126386736302213,1.6926549671790347,0.0625,600.0,3000.0,1000.0,0.0,510.0
4,4,24,32.18287118672856,3.9032069379753436,62.125,287.5833333333333,-0.6556466509931156,13,46.60091068106727,0.8319383673876246,0.8744149856877119,2.6212045742681753,0.0625,600.0,3000.0,1000.0,0.0,510.0
5,5,14,16.284076621229996,1.1659591926000756,57.5,496.14285714285717,-0.14046746150999098,14,41.85098039215686,0.9822906603002378,0.8712420631198026,1.6292432749019392,0.0625,600.0,3000.0,1000.0,0.0,510.0
8,8,28,35.73771092242435,3.681129161382785,73.10714285714286,208.82142857142858,0.9334887258614936,19,56.03674208144793,0.9888523864754208,0.9563378723943383,1.9750840121986357,0.0625,600.0,3000.0,1000.0,0.0,510.0
9,9,30,38.923748206411474,3.27679433584649,102.43333333333334,235.5,1.0943675458316766,23,65.65303167420811,0.9550152327678431,0.9388090341684203,2.3569990324782335,0.0625,600.0,3000.0,1000.0,0.0,510.0
11,11,44,48.20823120289502,6.751761177571584,139.6818181818182,360.45454545454544,-0.26868319877416863,31,88.5493066270204,0.880831567327208,0.8098709405995373,3.3878804865530783,0.0625,600.0,3000.0,1000.0,0.0,510.0
12,12,14,22.223411911928444,0.8065824431853237,127.64285714285714,51.5,0.8112286563892882,34,45.476008064516115,0.9817001315976505,0.9360899855042845,2.143823406912454,0.0625,600.0,3000.0,1000.0,0.0,510.0
14,14,12,16.795236741443066,1.1681041234947247,135.83333333333334,397.0833333333333,0.8073729104553241,38,11.503122171945712,0.9627423368485706,0.8882505027291012,2.432111469378004,0.0625,600.0,3000.0,1000.0,0.0,510.0
17,18,24,27.688746209726915,0.0,185.5,104.0,0.0,52,53.390853658536614,0.9562147176247369,0.8928622041530065,2.7415877779808695,0.0625,600.0,3000.0,1000.0,0.0,510.0
18,19,37,44.3293759404083,1.8777270768144116,194.0,22.64864864864865,0.2715197229821428,53,40.621538461538485,0.9613973804519884,0.932479264938289,5.030127365721613,0.0625,600.0,3000.0,1000.0,0.0,510.0
