,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
3,3,14,18.793863087530244,1.433881574474355,17.428571428571427,214.42857142857142,0.584783763895024,5,25.51882591093117,0.8885735458745249,0.888250411400161,2.2650535429644445,0.125,200.0,1410.0,0.0,0.0,840.0
8,8,28,28.777403253375734,6.352232513925101,43.357142857142854,370.85714285714283,1.1143611012188204,18,39.731423709585904,0.9325614811381077,0.9218638817212803,3.275609324734295,0.125,200.0,1410.0,0.0,0.0,840.0
9,9,43,29.278375893358806,13.864876144372213,53.674418604651166,420.9767441860465,-0.9136884529875713,24,29.765524193548398,0.8973574395669346,0.7831201418037,3.4215537704242767,0.125,200.0,1410.0,0.0,0.0,840.0
11,11,29,36.232159265390486,3.137924215143187,71.89655172413794,458.3448275862069,-0.4379430253448144,31,66.06010905526283,0.8759761302174425,0.9612892128279884,3.278090617943356,0.125,200.0,1410.0,0.0,0.0,840.0
21,21,43,35.61071891897585,10.04500459030155,170.41860465116278,17.930232558139537,0.17548759728557492,78,38.931707317073105,0.8765738026227271,0.8344979683818363,3.743322914971129,0.125,200.0,1410.0,0.0,0.0,840.0
30,30,16,21.598468011516935,1.120794162850453,275.5,312.125,-0.5485276665489909,137,55.22017543859648,0.8869774530517198,0.8808841770039716,2.7060707529481336,0.125,200.0,1410.0,0.0,0.0,840.0
42,42,8,11.330762237789854,1.0553800787751715,378.625,40.875,0.7302864725365875,187,41.59166666666664,0.8761706555671175,0.8775510204081632,1.8432467765052787,0.125,200.0,1410.0,0.0,0.0,840.0
47,47,13,15.638649674972605,1.0989923896339469,435.0,152.84615384615384,-0.2949723838501748,218,44.230769230769205,0.8771999999999998,0.924653467373723,2.320485833186379,0.125,200.0,1410.0,0.0,0.0,840.0
50,50,42,50.45799437057897,3.4225955220695163,461.23809523809524,81.45238095238095,-1.2681735038947703,230,58.961176470588214,0.9923648511038552,0.9766709938590861,6.057585893806572,0.125,200.0,1410.0,0.0,0.0,840.0
51,51,12,13.808210118138652,0.0,474.0,95.5,1.5707963267948966,240,21.222727272727262,0.9411698091840779,0.5232724518138201,2.117802837084897,0.125,200.0,1410.0,0.0,0.0,840.0
52,52,18,22.103002686297927,1.7214659709133897,481.44444444444446,366.5,1.2183032698354463,241,78.3326923076923,0.8495317845927916,0.8468911993384082,2.765403558904431,0.125,200.0,1410.0,0.0,0.0,840.0
53,53,21,21.79200625165561,7.17971955057124,493.9047619047619,203.42857142857142,0.4226534806379521,245,38.10989988876531,0.984607901332278,0.9425920000000001,2.3914427212939757,0.125,200.0,1410.0,0.0,0.0,840.0
