,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
9,9,21,31.820162583628342,1.5514375162661977,74.42857142857143,326.95238095238096,0.8496160838052234,30,87.72755417956655,0.9364023760330579,0.9918222321229673,3.7455548764456323,0.125,200.0,1410.0,0.0,0.0,540.0
11,11,24,29.48783191237784,2.607892336866002,155.0,51.75,-0.55927654817115,57,25.864369747899154,0.9382987709864227,0.859278100804488,3.1746387715143958,0.125,200.0,1410.0,0.0,0.0,540.0
18,18,16,20.524718403465876,2.1618127713632598,191.0,291.4375,1.0720134023865067,79,54.13302139037434,0.987248147957846,0.9408684758103187,2.2708283154220354,0.125,200.0,1410.0,0.0,0.0,540.0
21,21,10,13.177289500502134,1.3111221987123223,206.0,258.2,-0.8676665045909447,87,65.46153846153845,0.9607377647918188,0.8292964244521335,1.6581474879973666,0.125,200.0,1410.0,0.0,0.0,540.0
29,29,20,28.391945492986288,1.362876048397489,266.5,54.55,0.6233983383083946,110,56.317408906882626,0.9913699024062643,0.9572333496415156,3.134177918620547,0.125,200.0,1410.0,0.0,0.0,540.0
32,32,14,18.756592874845776,1.6740575334329946,280.7142857142857,223.57142857142858,0.9883354568731764,118,266.80000000000103,0.8555291319857321,0.15459268699148043,2.0524968972494793,0.125,200.0,1410.0,0.0,0.0,540.0
36,36,24,29.3182782008056,1.7542668636942962,320.5,95.20833333333333,-0.33559768933513934,137,65.7026890756302,0.9356758599191315,0.9517969577515843,2.451290913211039,0.125,200.0,1410.0,0.0,0.0,540.0
41,41,36,35.20249284301228,8.191040203354998,356.77777777777777,43.97222222222222,0.002190820287160352,154,86.25816741773959,0.9275999215810756,0.7153981395816835,3.406903141822104,0.125,200.0,1410.0,0.0,0.0,540.0
46,46,20,28.656285227244425,1.2873682359033212,428.4,30.75,0.8632943792816736,194,44.69926004228328,0.9673138871102914,0.9442250413678986,2.7319732637337566,0.125,200.0,1410.0,0.0,0.0,540.0
47,47,68,70.49762832538892,7.9264333171988435,440.8529411764706,370.0735294117647,-1.2896472815173345,199,72.62169533103564,0.9377215853437876,0.35134773194217606,5.547450459174497,0.125,200.0,1410.0,0.0,0.0,540.0
53,53,31,37.62835088537491,2.554510501659505,480.0,104.25806451612904,-0.3157374233925843,217,86.04857044220562,0.9514772386874998,0.9747887414630556,3.1427907826734973,0.125,200.0,1410.0,0.0,0.0,540.0
