,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
0,0,33,44.21907207128245,3.065495846909534,28.0,341.4848484848485,0.5343195823432669,2,49.45579831932773,0.9697017534183467,0.8225622936723498,4.864512435000569,0.25,200.0,1410.0,0.0,0.0,680.0
1,1,21,28.735742492612072,1.1812812509110528,32.95238095238095,255.33333333333334,0.5879281217047606,5,10.831260504201678,0.8885134050777435,0.6907422392865135,4.308698385499634,0.25,200.0,1410.0,0.0,0.0,680.0
2,2,17,20.25167432947906,1.761113500815191,36.0,102.76470588235294,-0.2561650926224318,7,30.387058823529436,0.9751841405597683,0.9705141129032259,2.9243681825081254,0.25,200.0,1410.0,0.0,0.0,680.0
4,4,44,48.315054731888196,3.100671530588021,65.97727272727273,130.45454545454547,-0.08718360331816395,12,46.12469503930604,0.9837260961713347,0.930037472853855,6.243584874870235,0.25,200.0,1410.0,0.0,0.0,680.0
6,6,17,21.107855005340898,1.254051005627851,67.0,223.23529411764707,0.38149968494406344,15,17.054789915966403,0.9308565858053,0.679639962748029,2.6681860150699017,0.25,200.0,1410.0,0.0,0.0,680.0
11,11,22,27.401765647826753,1.5806996180199284,79.5,353.72727272727275,-0.38749825718453,21,34.279663865546205,0.9760979913079906,0.8418552787393223,3.373308574787399,0.25,200.0,1410.0,0.0,0.0,680.0
14,14,26,31.534493244141924,1.646763647195175,99.5,209.07692307692307,0.31368573675453637,25,63.01055088702147,0.8535225534852867,0.7939511218311939,3.7287279556256854,0.25,200.0,1410.0,0.0,0.0,680.0
15,15,37,50.937015807074765,1.3558185344836864,123.02702702702703,490.5135135135135,0.5829611486528166,29,47.3336134453781,0.9743057265730081,0.9079759228391271,5.5613176501041135,0.25,200.0,1410.0,0.0,0.0,680.0
19,19,32,35.330069647154666,4.97229109437496,176.0,14.9375,-0.48627504808944516,43,36.85411764705882,0.811366199400122,0.7550593493250394,3.7794223314717836,0.25,200.0,1410.0,0.0,0.0,680.0
22,22,22,22.17658607635664,4.256334734233877,187.6818181818182,253.27272727272728,-0.8933965911894154,51,27.955630252100836,0.9565406361353669,0.8925309486681728,2.2616877532295776,0.25,200.0,1410.0,0.0,0.0,680.0
28,28,21,25.16699585241532,1.2125973473780773,235.0,24.80952380952381,0.2753497927885502,66,19.66789915966386,0.9637593758652743,0.9082315583078577,3.0534318567829937,0.25,200.0,1410.0,0.0,0.0,680.0
31,31,14,17.513884275290472,2.9758518656725794,257.35714285714283,337.07142857142856,0.8657649114757999,75,31.67042016806721,0.9306739554887907,0.9345193665594301,1.2294225531316156,0.25,200.0,1410.0,0.0,0.0,680.0
33,33,34,49.66624765727029,1.66508082858614,282.9117647058824,307.97058823529414,-0.7466111173425487,79,54.21815126050419,0.93103612408798,0.9118468883355098,5.314694126794127,0.25,200.0,1410.0,0.0,0.0,680.0
39,39,24,31.35992868657116,1.589683929400355,366.5,412.2916666666667,-0.4894058572400286,105,42.75680672268906,0.9799052718811473,0.9400502444103697,3.1770414858663627,0.25,200.0,1410.0,0.0,0.0,680.0
44,44,32,42.38642489761438,1.8028753142954164,378.40625,360.5,-1.0573867815628633,111,14.396846504559274,0.8534874885155002,0.7846509861212553,3.3731304756176557,0.25,200.0,1410.0,0.0,0.0,680.0
46,46,32,42.07307855056182,1.9597031097221986,418.5,100.46875,0.5001083930888968,118,36.91210084033613,0.9239462893032472,0.8844046694874472,4.954267167141657,0.25,200.0,1410.0,0.0,0.0,680.0
47,47,15,17.614030620853153,1.2803353548898229,411.0,384.8,0.19500272477278335,119,43.25989736070381,0.865848733177117,0.5776951510267283,1.5964104609333056,0.25,200.0,1410.0,0.0,0.0,680.0
49,49,23,27.576405329547626,1.6982414757475186,465.0,392.17391304347825,-0.2765023005739105,128,49.668403361344524,0.9752488723267266,0.9587058952443568,2.0993956604480455,0.25,200.0,1410.0,0.0,0.0,680.0
51,51,15,20.23537583203263,1.245707493198917,470.06666666666666,237.8,0.5859509066469996,133,10.52974789915966,0.8913055431569279,0.8625957410992335,2.6009621782819927,0.25,200.0,1410.0,0.0,0.0,680.0
52,52,26,30.85750538737711,1.8471584675082124,476.5,280.4230769230769,0.23673271739511106,134,33.03882352941176,0.9280191516063753,0.8422095948649733,3.290133069367479,0.25,200.0,1410.0,0.0,0.0,680.0
53,53,30,44.14768225057499,0.977489250887049,482.9,476.5,0.9012538894609563,135,27.514957983193273,0.9763156791535076,0.837199540638261,6.251426520269245,0.25,200.0,1410.0,0.0,0.0,680.0
54,54,16,18.543429155921846,2.0350024912288376,498.5,174.5,0.1067802167402441,140,51.5587013949136,0.8632169660703182,0.921839122994353,2.2124252192162306,0.25,200.0,1410.0,0.0,0.0,680.0
