,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
0,0,24,34.4465305075642,2.3671085015511237,27.625,251.875,0.6741196342505082,1,30.77212669683256,0.9632598624741735,0.5566188727280299,4.176086512430841,0.25,200.0,1410.0,0.0,0.0,630.0
1,1,34,44.3144790402745,1.0935289299146198,45.705882352941174,314.5,-1.0875239725782473,5,59.242171945701415,0.9873095925751095,0.9106482174598718,2.8429314922697753,0.25,200.0,1410.0,0.0,0.0,630.0
2,2,26,33.34881617796703,1.9817834002040762,50.26923076923077,355.5,-1.1179521427358758,7,79.49109243697478,0.9435697043055169,0.976845338683227,3.9782623499540204,0.25,200.0,1410.0,0.0,0.0,630.0
5,5,34,48.87515232404055,2.33998732158009,64.08823529411765,273.70588235294116,0.8938907717603961,12,29.060135746606313,0.8871544319369282,0.7230812301852139,4.281224318530432,0.25,200.0,1410.0,0.0,0.0,630.0
10,10,40,51.427022723484505,1.4870554119494916,98.5,229.625,-0.4561469322204327,24,18.482217194570136,0.8794303123391466,0.8664918625728741,6.317308011905638,0.25,200.0,1410.0,0.0,0.0,630.0
13,13,27,37.98792995629235,2.1031762825147853,127.33333333333333,184.77777777777777,-0.8131474160203067,31,21.03551797040171,0.8791880059907209,0.7781730477745178,3.7807784996126372,0.25,200.0,1410.0,0.0,0.0,630.0
17,17,12,17.745313577986572,1.4882732040981572,145.41666666666666,389.9166666666667,0.7255566857984458,39,24.58346153846153,0.9231071829654398,0.784539318088484,2.5969945851539373,0.25,200.0,1410.0,0.0,0.0,630.0
18,18,22,32.78983043059099,1.2199087498179377,156.04545454545453,239.54545454545453,0.870650157604455,42,27.27529411764705,0.9246374446027223,0.7777409309149061,3.6755211256686082,0.25,200.0,1410.0,0.0,0.0,630.0
23,23,25,33.85604476719893,1.3886081957924858,179.4,224.0,-1.0192229577155214,49,56.415565610859716,0.8273390453890899,0.8008550970502109,3.7701262633979313,0.25,200.0,1410.0,0.0,0.0,630.0
27,27,8,10.026789640686307,1.1015849950983152,211.125,13.5,1.1504960821125814,64,18.154119706751274,0.928662923012128,0.8017147220878476,1.2829769202024548,0.25,200.0,1410.0,0.0,0.0,630.0
28,28,31,37.62524596548123,3.2642184394414446,226.1290322580645,380.0,1.254833450710501,67,53.80022624434391,0.979488239670433,0.8725694994957623,3.3062511462226487,0.25,200.0,1410.0,0.0,0.0,630.0
32,32,21,24.33013390025024,1.3227999906997636,249.52380952380952,496.0,-1.475992567915006,78,51.91339366515832,0.9929114176384887,0.9900819738657577,1.948687172592833,0.25,200.0,1410.0,0.0,0.0,630.0
33,33,17,24.943436172081103,0.8792546929810493,291.0,400.3529411764706,-0.6675979501275257,89,23.997013574660617,0.9773744268586687,0.9528856697349228,3.178585981639311,0.25,200.0,1410.0,0.0,0.0,630.0
35,35,9,14.14573076994111,0.7678925764927352,297.0,418.1111111111111,0.7536946874140323,92,21.02125506072875,0.9521703423271839,0.819507961020896,1.471842479735227,0.25,200.0,1410.0,0.0,0.0,630.0
37,37,36,43.60870144184657,3.7528159682686,336.5,134.11111111111111,-0.6950303376241965,100,60.48791855203618,0.9760193078960614,0.9571085739770643,4.307270340722163,0.25,200.0,1410.0,0.0,0.0,630.0
44,44,23,29.89947204507333,1.3786183079848477,368.9130434782609,71.0,1.0911361205234207,119,26.386515837104056,0.9659232192819653,0.7631779676147908,6.260142504781882,0.25,200.0,1410.0,0.0,0.0,630.0
51,51,29,37.27179768564439,1.6486274379091106,406.0,94.62068965517241,0.45629790153848726,133,62.457886611658225,0.9292340647404052,0.8701080860496133,5.3159323997034695,0.25,200.0,1410.0,0.0,0.0,630.0
53,53,28,32.89493449567964,1.5729923499841896,446.5,397.4642857142857,-0.18892279296235207,146,74.373257918552,0.97045183042422,0.9529591676898473,2.945557360946182,0.25,200.0,1410.0,0.0,0.0,630.0
59,60,33,38.361267059296374,1.5622860860639913,488.0,404.45454545454544,0.1196150890688901,157,13.266108597285122,0.9058337939729946,0.6039462970560694,5.202279901530429,0.25,200.0,1410.0,0.0,0.0,630.0
60,61,14,19.506138626826516,1.27789078196002,487.57142857142856,385.07142857142856,-0.6377091132975441,162,16.41325791855203,0.9593530402855208,0.9019538616626499,2.7615051128916006,0.25,200.0,1410.0,0.0,0.0,630.0
