,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
2,2,22,25.52154239694861,1.1309168202428492,75.22727272727273,131.5,1.4642693876731838,4,57.24772850678731,0.8972238532964169,0.3527764247520402,3.8848135047111585,0.25,600.0,1410.0,0.0,0.0,510.0
4,4,15,20.662194956525905,1.2606566281391198,81.86666666666666,107.0,0.9894685678592479,6,19.695585721468074,0.9294037934838706,0.6891144157949969,3.0266692997405076,0.25,600.0,1410.0,0.0,0.0,510.0
5,5,23,34.098751166107796,1.246973162807485,105.43478260869566,27.0,-0.8911303931845663,7,46.39563770467999,0.8334978350980262,0.8538160541077318,3.283620659187045,0.25,600.0,1410.0,0.0,0.0,510.0
9,9,11,14.724217268424471,1.4739852250958576,141.9090909090909,154.8181818181818,-0.6079597466023832,12,44.61016042780747,0.9747189100160097,0.9634761818869874,1.754485772918018,0.25,600.0,1410.0,0.0,0.0,510.0
10,10,18,21.845937632244368,1.3478640002429978,145.5,179.55555555555554,-0.31835398041898644,13,12.132499999999979,0.9515610381525983,0.8726340036332331,2.2625460646426623,0.25,600.0,1410.0,0.0,0.0,510.0
12,12,26,27.280767401666576,4.418488835069444,162.1153846153846,258.46153846153845,0.49397387824386885,15,50.88619909502261,0.8357784098488306,0.8823429457496436,2.944888405624848,0.25,600.0,1410.0,0.0,0.0,510.0
15,15,31,37.80928752714182,1.4259098630616696,190.0,153.4516129032258,0.3295978777974533,21,42.173257918552025,0.9877624147305023,0.9465361889576627,3.1451077826935445,0.25,600.0,1410.0,0.0,0.0,510.0
18,18,18,25.377052003400067,1.4590025383295868,206.55555555555554,141.55555555555554,0.6378569516994589,26,48.911945701357446,0.9724845169153049,0.9675262727898689,2.3812297888525333,0.25,600.0,1410.0,0.0,0.0,510.0
20,20,15,20.11200953996227,1.4064790704371173,219.86666666666667,322.6666666666667,-0.6698932935135758,32,21.476380090497738,0.9663169596693969,0.9412372190716237,2.6501142883411695,0.25,600.0,1410.0,0.0,0.0,510.0
21,21,15,20.39121369127304,1.0926846536830703,224.0,277.26666666666665,-0.5604011822638664,33,29.052850678733023,0.9844386888515765,0.974109387548182,2.5669232607045487,0.25,600.0,1410.0,0.0,0.0,510.0
