,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
0,0,22,29.09048906780118,1.6438137005423,15.0,34.40909090909091,-0.8682495335871372,2,22.439710789766398,0.9042188080875119,0.8811995386389851,2.60055906674688,0.25,600.0,1410.0,0.0,0.0,390.0
5,5,22,27.058158502704433,2.503853346947359,28.09090909090909,146.5,-1.2148580155355941,9,70.86914027149322,0.8875758064530673,0.8884282558142816,3.1769607503476642,0.25,600.0,1410.0,0.0,0.0,390.0
6,6,14,19.91203754268312,1.2456232276690216,33.714285714285715,321.57142857142856,0.7194775302276921,12,24.733253132790562,0.9114936136221481,0.9073151903661272,3.109177873571284,0.25,600.0,1410.0,0.0,0.0,390.0
9,9,30,37.61628219152984,1.386355204794836,49.4,67.5,-1.1687958064068733,18,67.86040723981901,0.9562850960886958,0.8717639166930893,4.408090348296168,0.25,600.0,1410.0,0.0,0.0,390.0
12,12,25,33.077530457290116,1.2477895844431819,66.4,239.0,1.0589231151013438,26,33.93039533222194,0.9645924922595095,0.7503221382231374,3.0584165691955225,0.25,600.0,1410.0,0.0,0.0,390.0
16,16,24,31.573040321741903,1.2489161334238972,97.5,125.625,0.5016964219206917,32,37.77307692307691,0.9923037270617496,0.8666768731807579,3.9881807408066257,0.25,600.0,1410.0,0.0,0.0,390.0
17,17,15,17.638041262721412,1.1669287196564793,88.93333333333334,324.0,1.3690739348958576,33,34.45792682926828,0.9066328757321525,0.761526114837623,2.4063861735619567,0.25,600.0,1410.0,0.0,0.0,390.0
18,18,14,16.36076158013632,1.0685537181385187,99.5,90.14285714285714,0.17051275443230765,36,23.057239819004526,0.9193081583638849,0.8690366124260354,2.2883568293522973,0.25,600.0,1410.0,0.0,0.0,390.0
22,22,18,24.097425107174058,1.6940067177236584,118.5,298.0,0.5346505255118544,43,35.55113122171945,0.98533940249037,0.7699540707503927,2.4026040966281195,0.25,600.0,1410.0,0.0,0.0,390.0
24,24,29,33.72044756800976,2.3196725492654626,137.0,138.89655172413794,-0.12312131361291855,46,68.8433025404157,0.919647993988423,0.9420667380162067,2.416904744398823,0.25,600.0,1410.0,0.0,0.0,390.0
26,26,46,53.36567788702401,1.5911143360614837,157.5,61.47826086956522,-0.09917699627096603,49,28.994570135746574,0.895930658316709,0.8946811908041327,5.8451624191281235,0.25,600.0,1410.0,0.0,0.0,390.0
27,27,13,18.989398002476182,1.0293533102299148,151.92307692307693,485.9230769230769,-0.7028671147333169,50,33.18149732620319,0.9321525913809414,0.39630943599263024,2.6693144580465225,0.25,600.0,1410.0,0.0,0.0,390.0
29,29,33,47.32333804488023,1.1885300780264336,175.5151515151515,238.63636363636363,-0.7552018502397678,55,39.68214813050724,0.9895279102700667,0.1465923674348042,4.793366105019468,0.25,600.0,1410.0,0.0,0.0,390.0
30,30,12,16.60991958079376,1.154466864741565,171.16666666666666,142.25,-0.7381812980400719,57,12.667019027484136,0.9348145637541859,0.9094282993417107,2.0613615267008276,0.25,600.0,1410.0,0.0,0.0,390.0
31,31,11,12.701789186552144,1.2544490302431301,171.0,385.0,-0.09155540863124206,58,36.968076923076914,0.9442690841140375,0.9392,1.8794640699789895,0.25,600.0,1410.0,0.0,0.0,390.0
33,33,49,51.27133966468513,6.193956537214604,205.30612244897958,319.61224489795916,1.0893712387207592,63,38.02805429864251,0.924141111649369,0.8784168618725441,5.639729028297208,0.25,600.0,1410.0,0.0,0.0,390.0
35,35,23,25.478316487602527,3.9415629207369567,214.52173913043478,251.52173913043478,1.162770425179069,67,36.59090909090909,0.9135470910917098,0.8951488215488215,1.9264690708986758,0.25,600.0,1410.0,0.0,0.0,390.0
36,36,29,33.51050157303081,2.31109743696343,230.0,324.41379310344826,-0.0514316187867392,71,65.47819004524887,0.9755984788302021,0.9584801828398595,2.070442911623856,0.25,600.0,1410.0,0.0,0.0,390.0
38,38,34,39.29775366631604,1.8540285417023699,242.52941176470588,38.5,-1.5178627761993486,76,37.255837104072405,0.925555858558869,0.8322941093939701,2.5674122434771682,0.25,600.0,1410.0,0.0,0.0,390.0
42,42,21,27.116948446451342,1.8319154480313409,266.04761904761904,69.14285714285714,0.491726794764307,82,36.36705882352944,0.9762613236734331,0.9573569570314266,2.9726710841652775,0.25,600.0,1410.0,0.0,0.0,390.0
47,47,25,36.44386658588039,2.2223834661351174,281.4,226.96,0.7298943601056868,88,34.39280542986428,0.9406316505338794,0.890560316841314,3.140429985537931,0.25,600.0,1410.0,0.0,0.0,390.0
48,48,70,70.41675523637602,5.970930459462756,291.3,393.4,1.3817338287538332,90,61.11729984917042,0.9916628118520074,0.9989172443303256,1.623563121197102,0.25,600.0,1410.0,0.0,0.0,390.0
50,50,21,29.954420171036343,1.536499310394684,310.0952380952381,413.04761904761904,0.9238685925273608,92,44.591900452488694,0.9641976889966375,0.9589348184579082,2.3972156750280984,0.25,600.0,1410.0,0.0,0.0,390.0
51,51,16,24.620745833754235,0.8696979876218027,317.0625,14.5,-0.8458854613391334,95,31.588054298642543,0.9491706494555721,0.8553887139144868,2.1800289222423204,0.25,600.0,1410.0,0.0,0.0,390.0
53,53,34,42.17831488592861,1.3127518414741977,327.79411764705884,330.5,-1.1953200296933624,97,35.2077828054299,0.9886839992727899,0.8966125795763082,2.7106168444767746,0.25,600.0,1410.0,0.0,0.0,390.0
54,54,15,17.62704119063474,1.5686784874535884,332.0,173.4,0.19899265833641122,98,43.58656108597283,0.8570677442755774,0.902300032159602,1.967400530482377,0.25,600.0,1410.0,0.0,0.0,390.0
55,55,17,23.116973216872246,1.4788049801457506,333.3529411764706,33.529411764705884,0.727220580794011,99,29.41710407239819,0.823587181475504,0.8144922354693594,3.8459301076825554,0.25,600.0,1410.0,0.0,0.0,390.0
56,56,8,11.959143933336483,0.9893818179758448,329.5,274.5,0.8702873003816175,100,32.98562834224598,0.9492125924881155,0.9505519222509198,1.4448688408406312,0.25,600.0,1410.0,0.0,0.0,390.0
57,57,28,33.50588454099776,1.3584907227120442,362.5,325.42857142857144,-0.2680925213243434,109,24.740252602938455,0.8538437807004733,0.7104984370725589,3.869768604060321,0.25,600.0,1410.0,0.0,0.0,390.0
59,59,51,63.176904525754765,2.4613419060544404,365.6470588235294,107.0,-1.199488736920366,113,47.08697241278651,0.8114450178944298,0.1070635896534392,7.0026052007799064,0.25,600.0,1410.0,0.0,0.0,390.0
60,60,24,30.516936591058705,2.876132238416327,370.3333333333333,280.5,1.1348018155446848,114,43.207737556561064,0.9539789256511327,0.898559168656544,2.558650337704263,0.25,600.0,1410.0,0.0,0.0,390.0
63,63,16,18.963450701156656,1.1511027342514015,386.5,453.9375,-0.23615354492330892,117,31.318506787330335,0.9125283305091428,0.9173985490803189,1.945662627599514,0.25,600.0,1410.0,0.0,0.0,390.0
64,64,18,26.410169740570403,0.9077014534418733,388.5,412.77777777777777,-0.6673099904048408,118,42.335516248457445,0.9301354012176843,0.7102093171373546,3.692995684881687,0.25,600.0,1410.0,0.0,0.0,390.0
