,index,area,major_axis_length,minor_axis_length,centroid-0,centroid-1,orientation,label,speed (nm/s),r^2,skele r^2,MT len (um),motor conc,MT dilute,ATP,ADP,P,time (seconds)
2,2,31,36.428259459363744,2.656862036881898,18.677419354838708,483.0,1.3809225861393366,6,53.05714932126701,0.946601945987962,0.8975794853184886,3.196410058600346,0.25,600.0,1410.0,0.0,0.0,810.0
5,5,21,24.24091163808377,1.6125833860104977,43.666666666666664,485.0,-1.530379360833175,11,249.54999999999995,0.9302809573361082,0.5333333333333334,1.8269086023400345,0.25,600.0,1410.0,0.0,0.0,810.0
6,6,26,32.139246035606,1.3470064561690684,61.5,157.96153846153845,0.3672538191646,13,136.18421052631575,0.889867061728395,0.9559186498020066,3.0830160806030245,0.25,600.0,1410.0,0.0,0.0,810.0
8,8,12,15.60446325141647,1.178819546869569,57.5,165.33333333333334,0.4860508331732227,16,14.402579185520354,0.8837744327853265,0.8271615126068189,2.2652738171664764,0.25,600.0,1410.0,0.0,0.0,810.0
9,9,13,16.392222389139995,1.2982979971316793,67.0,121.15384615384616,0.4215469891328384,20,9.834841628959282,0.8299405578417927,0.6298338752145206,2.594960098923846,0.25,600.0,1410.0,0.0,0.0,810.0
10,10,21,25.854436697318103,1.4227767008780658,107.0,315.0,0.357909304211714,23,45.0872850678733,0.9837227563348219,0.951006980541074,2.700955310216616,0.25,600.0,1410.0,0.0,0.0,810.0
14,14,14,19.52295576995592,0.9882545137446789,146.5,186.28571428571428,-0.5998302193148707,31,31.405927601809946,0.9888737097532968,0.9835341605554965,2.0913969815425606,0.25,600.0,1410.0,0.0,0.0,810.0
16,16,22,25.526117956830493,1.069848017827111,174.5,170.0,-0.10818233138268335,37,41.34276018099547,0.9807142903348923,0.9828022052981726,3.162974728288584,0.25,600.0,1410.0,0.0,0.0,810.0
20,20,19,22.258262965417522,1.3620015865921489,198.1578947368421,212.0,1.3930505367984791,45,63.99305175620967,0.9919183368392234,0.9905697728826981,1.7990124738174518,0.25,600.0,1410.0,0.0,0.0,810.0
22,22,20,26.326670166114308,1.125361259608139,207.95,360.5,-1.0672351081486529,47,30.41515837104072,0.9331879952669511,0.7826893178155416,3.753596785518593,0.25,600.0,1410.0,0.0,0.0,810.0
23,23,9,13.0325716603367,0.9048439560804867,209.0,136.0,-0.6578069680870391,48,25.25139043381535,0.9292128162567276,0.9138601870700096,1.739089054377669,0.25,600.0,1410.0,0.0,0.0,810.0
24,24,21,31.233361882459803,1.6402004288331773,228.04761904761904,450.04761904761904,-0.6996110765968581,49,52.9212667711652,0.9162885051295288,0.8630109187823835,2.534717846834015,0.25,600.0,1410.0,0.0,0.0,810.0
28,28,11,11.182601851186888,3.2586557543617425,227.8181818181818,322.8181818181818,-0.9810159529610355,53,21.169696969696957,0.8423687722807001,0.723939099449303,1.6014784226885361,0.25,600.0,1410.0,0.0,0.0,810.0
29,29,17,21.468333715188166,1.5462613976699258,238.0,400.52941176470586,-0.42191655023990304,55,47.35294117647059,0.9837435897435898,0.9802160852019557,2.3750489275855657,0.25,600.0,1410.0,0.0,0.0,810.0
33,33,22,26.018313403812872,1.3987346174533402,269.5,369.0,-0.22278864348729088,62,47.77500000000001,0.9862335466731071,0.9252114705196643,2.82444237565425,0.25,600.0,1410.0,0.0,0.0,810.0
36,36,19,22.678678991223496,1.4826647754319757,277.94736842105266,125.36842105263158,0.3134246266664271,66,16.150995475113117,0.8283019900555207,0.6211633459973126,3.4515231597796454,0.25,600.0,1410.0,0.0,0.0,810.0
39,39,20,23.54051797137176,1.282190952831558,296.5,122.25,-0.2016141053267548,70,28.50647058823529,0.9875019775352001,0.9298803356849942,3.193573289574345,0.25,600.0,1410.0,0.0,0.0,810.0
40,40,33,38.56586156790225,1.9578515944983863,303.0,331.1212121212121,-0.15785298321096702,71,55.381085972850684,0.952059007351232,0.9066775107575312,3.378013834102089,0.25,600.0,1410.0,0.0,0.0,810.0
42,42,30,42.159776710645005,1.2762379339725616,313.46666666666664,424.3,0.6165495627170144,75,28.309773755656078,0.9822790496732798,0.8376381803601858,4.943985834677546,0.25,600.0,1410.0,0.0,0.0,810.0
44,44,17,14.53310511029877,6.3004309572815345,314.1764705882353,211.58823529411765,-1.248400194964874,80,20.181981981981977,0.963919188426818,0.7372748015380164,2.171399812082217,0.25,600.0,1410.0,0.0,0.0,810.0
45,45,31,35.9115423842726,1.575382867383724,339.0,96.87096774193549,-0.08664449348500901,81,34.87659340659345,0.8813693389644305,0.7457910898022609,2.0394367142686702,0.25,600.0,1410.0,0.0,0.0,810.0
49,49,23,30.31664400351671,0.9882867654502541,360.0,79.8695652173913,-0.5052499598946842,89,28.827013574660636,0.8813150516395962,0.5997726453369059,4.153612472051502,0.25,600.0,1410.0,0.0,0.0,810.0
51,51,28,32.86186503338518,1.3686989192872472,361.17857142857144,423.5,1.3872753294635198,92,55.71984162895925,0.9064272266700537,0.7396941478438114,2.567931274815127,0.25,600.0,1410.0,0.0,0.0,810.0
56,56,14,19.607273525030397,1.4720970798834025,406.42857142857144,354.7142857142857,0.645192369255768,104,34.77162895927601,0.9577872494861955,0.9615187580277528,2.10698448828569,0.25,600.0,1410.0,0.0,0.0,810.0
58,58,31,36.87588084197197,1.1908448262794784,456.0,183.2258064516129,0.24485970339950064,112,27.624977375565585,0.9563003131917368,0.9398419371872216,4.4734733213007,0.25,600.0,1410.0,0.0,0.0,810.0
61,61,13,16.456445518638546,1.044378444754704,454.9230769230769,63.0,1.141081889190636,116,25.0897737556561,0.931274373719347,0.46866729315248157,3.479960203004986,0.25,600.0,1410.0,0.0,0.0,810.0
64,64,27,28.128264039807952,4.436993070933372,471.48148148148147,65.70370370370371,-1.3785674277003752,120,16.507963800905006,0.9265312704245345,0.9005847953216376,3.7225254478209218,0.25,600.0,1410.0,0.0,0.0,810.0
65,65,43,48.00320174532956,6.068994802584066,492.3488372093023,215.62790697674419,-0.6223868175164936,121,54.935381134702396,0.9421014002956358,0.6442052302637268,4.187592082896951,0.25,600.0,1410.0,0.0,0.0,810.0
